,age,job,marital,education,age_scaled,cluster,deposit,loan,housing,total_products_bought
1409,42,management,single,tertiary,0.062007688121411365,2,1,0,0,1
1410,42,blue-collar,married,secondary,0.062007688121411365,1,1,0,0,1
1411,40,management,married,secondary,-0.10544431369496943,1,1,1,0,2
1412,37,admin.,married,secondary,-0.3566223164195406,1,1,0,1,2
1413,44,blue-collar,single,secondary,0.22945968993779214,1,1,1,1,3
1414,30,blue-collar,single,tertiary,-0.9427043227768733,3,1,0,0,1
1415,26,self-employed,single,secondary,-1.277608326409635,3,1,0,0,1
1416,47,unemployed,married,secondary,0.48063769266236334,1,1,0,0,1
1417,46,blue-collar,single,tertiary,0.39691169175417296,1,1,0,0,1
1418,25,admin.,single,secondary,-1.3613343273178253,3,1,1,0,2
1419,56,technician,married,secondary,1.2341717008360769,0,1,0,0,1
1420,36,blue-collar,single,secondary,-0.440348317327731,1,1,0,1,2
1421,35,technician,single,secondary,-0.5240743182359214,3,1,0,1,2
1422,54,unemployed,married,secondary,1.066719699019696,0,1,0,0,1
1423,48,management,married,secondary,0.5643636935705537,1,1,0,1,2
1424,32,technician,married,secondary,-0.7752523209604926,3,1,0,1,2
1425,60,admin.,divorced,secondary,1.5690757044688384,0,1,0,0,1
1426,67,retired,married,secondary,2.1551577108261712,0,1,0,0,1
1427,32,management,single,tertiary,-0.7752523209604926,2,1,0,0,1
1428,26,admin.,married,secondary,-1.277608326409635,3,1,0,0,1
1429,33,management,single,tertiary,-0.6915263200523022,2,1,0,1,2
1430,21,student,single,primary,-1.6962383309505868,3,1,0,0,1
1431,30,technician,single,secondary,-0.9427043227768733,3,1,0,0,1
1432,27,student,single,secondary,-1.1938823255014446,3,1,0,0,1
1433,30,services,single,secondary,-0.9427043227768733,3,1,0,1,2
1434,36,blue-collar,married,secondary,-0.440348317327731,1,1,0,1,2
1435,27,admin.,married,secondary,-1.1938823255014446,3,1,0,1,2
1436,29,management,single,tertiary,-1.0264303236850638,2,1,0,0,1
1437,38,blue-collar,single,secondary,-0.2728963155113502,1,1,0,1,2
1438,23,admin.,single,tertiary,-1.528786329134206,3,1,1,0,2
1439,38,technician,married,tertiary,-0.2728963155113502,2,1,0,0,1
1440,30,technician,single,secondary,-0.9427043227768733,3,1,0,1,2
1441,41,services,married,secondary,-0.02171831278677903,1,1,0,1,2
1442,33,technician,single,secondary,-0.6915263200523022,3,1,0,1,2
1443,35,admin.,married,secondary,-0.5240743182359214,1,1,0,1,2
1444,29,admin.,married,tertiary,-1.0264303236850638,2,1,0,0,1
1445,68,retired,divorced,primary,2.2388837117343616,0,1,0,0,1
1446,20,student,single,secondary,-1.7799643318587772,3,1,0,0,1
1447,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
1448,32,blue-collar,married,secondary,-0.7752523209604926,1,1,0,1,2
1449,28,management,divorced,tertiary,-1.1101563245932542,2,1,0,1,2
1450,45,blue-collar,married,secondary,0.3131856908459825,1,1,0,1,2
1451,29,technician,single,secondary,-1.0264303236850638,3,1,0,1,2
1452,31,blue-collar,married,secondary,-0.858978321868683,1,1,1,1,3
1453,39,services,divorced,secondary,-0.1891703146031598,1,1,0,1,2
1454,42,blue-collar,married,primary,0.062007688121411365,1,1,0,1,2
1455,35,management,single,tertiary,-0.5240743182359214,2,1,1,1,3
1456,34,technician,single,tertiary,-0.6078003191441118,3,1,0,1,2
1457,26,management,single,tertiary,-1.277608326409635,3,1,0,0,1
1458,29,services,divorced,secondary,-1.0264303236850638,3,1,0,1,2
1459,44,self-employed,single,tertiary,0.22945968993779214,2,1,0,1,2
1460,34,management,married,tertiary,-0.6078003191441118,2,1,0,1,2
1461,33,management,married,tertiary,-0.6915263200523022,2,1,0,1,2
1462,34,management,single,tertiary,-0.6078003191441118,2,1,0,0,1
1463,33,admin.,single,secondary,-0.6915263200523022,3,1,0,1,2
1464,22,student,single,secondary,-1.6125123300423965,3,1,0,0,1
1465,32,technician,married,secondary,-0.7752523209604926,3,1,1,1,3
1466,36,services,single,secondary,-0.440348317327731,3,1,0,1,2
1467,44,admin.,divorced,secondary,0.22945968993779214,1,1,0,0,1
1468,65,retired,married,secondary,1.9877057090097905,0,1,0,0,1
1469,61,self-employed,divorced,tertiary,1.6528017053770288,0,1,0,1,2
1470,41,housemaid,married,primary,-0.02171831278677903,1,1,0,0,1
1471,24,management,married,unknown,-1.4450603282260157,3,1,0,0,1
1472,77,retired,divorced,tertiary,2.992417719908075,0,1,0,0,1
1473,62,housemaid,married,tertiary,1.7365277062852191,0,1,0,0,1
1474,30,unemployed,married,tertiary,-0.9427043227768733,2,1,0,0,1
1475,29,admin.,single,secondary,-1.0264303236850638,3,1,0,0,1
1476,29,unemployed,single,secondary,-1.0264303236850638,3,1,0,0,1
1477,65,management,married,secondary,1.9877057090097905,0,1,0,0,1
1478,43,services,married,primary,0.14573368902960177,1,1,0,1,2
1479,70,retired,divorced,primary,2.4063357135507424,0,1,0,0,1
1480,32,services,married,secondary,-0.7752523209604926,3,1,0,1,2
1481,46,technician,married,secondary,0.39691169175417296,1,1,0,1,2
1482,33,admin.,married,secondary,-0.6915263200523022,1,1,0,0,1
1483,57,services,married,primary,1.3178977017442672,0,1,0,1,2
1484,62,blue-collar,married,secondary,1.7365277062852191,0,1,0,0,1
1485,32,services,single,secondary,-0.7752523209604926,3,1,0,0,1
1486,39,blue-collar,single,secondary,-0.1891703146031598,1,1,0,1,2
1487,76,housemaid,divorced,primary,2.9086917189998847,0,1,0,0,1
1488,36,admin.,single,secondary,-0.440348317327731,3,1,0,1,2
1489,27,technician,single,secondary,-1.1938823255014446,3,1,0,1,2
1490,38,management,single,tertiary,-0.2728963155113502,2,1,0,1,2
1491,56,blue-collar,married,primary,1.2341717008360769,0,1,0,0,1
1492,51,unemployed,married,tertiary,0.8155416962951249,0,1,0,0,1
1493,39,management,married,tertiary,-0.1891703146031598,2,1,0,0,1
1494,35,management,divorced,tertiary,-0.5240743182359214,2,1,0,0,1
1495,32,blue-collar,married,secondary,-0.7752523209604926,1,1,0,1,2
1496,51,housemaid,married,unknown,0.8155416962951249,0,1,0,1,2
1497,37,technician,married,secondary,-0.3566223164195406,1,1,0,0,1
1498,52,entrepreneur,single,tertiary,0.8992676972033152,0,1,0,1,2
1499,35,technician,married,secondary,-0.5240743182359214,3,1,0,1,2
1500,47,admin.,married,secondary,0.48063769266236334,1,1,0,0,1
1501,31,technician,married,secondary,-0.858978321868683,3,1,0,0,1
1502,49,services,married,secondary,0.6480896944787441,1,1,0,1,2
1503,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
1504,35,blue-collar,single,secondary,-0.5240743182359214,3,1,0,1,2
1505,44,management,married,primary,0.22945968993779214,2,1,0,0,1
1506,42,blue-collar,married,secondary,0.062007688121411365,1,1,1,1,3
1507,29,management,single,tertiary,-1.0264303236850638,2,1,0,0,1
1508,42,technician,divorced,secondary,0.062007688121411365,1,1,0,0,1
1509,43,management,married,tertiary,0.14573368902960177,2,1,0,1,2
1510,36,technician,single,secondary,-0.440348317327731,3,1,0,1,2
1511,36,technician,married,tertiary,-0.440348317327731,2,1,0,1,2
1512,32,services,married,secondary,-0.7752523209604926,3,1,0,1,2
1513,54,technician,married,secondary,1.066719699019696,0,1,1,0,2
1514,50,management,married,tertiary,0.7318156953869345,2,1,0,0,1
1515,32,technician,single,tertiary,-0.7752523209604926,3,1,0,1,2
1516,28,student,single,tertiary,-1.1101563245932542,3,1,0,0,1
1517,40,services,divorced,primary,-0.10544431369496943,1,1,0,1,2
1518,34,admin.,single,secondary,-0.6078003191441118,3,1,0,1,2
1519,52,retired,divorced,primary,0.8992676972033152,0,1,1,1,3
1520,35,blue-collar,married,secondary,-0.5240743182359214,1,1,0,1,2
1521,32,management,divorced,tertiary,-0.7752523209604926,2,1,0,1,2
1522,60,management,married,tertiary,1.5690757044688384,0,1,0,0,1
1523,34,blue-collar,married,primary,-0.6078003191441118,1,1,0,1,2
1524,30,admin.,single,secondary,-0.9427043227768733,3,1,0,1,2
1525,39,self-employed,married,tertiary,-0.1891703146031598,2,1,1,1,3
1526,40,services,single,secondary,-0.10544431369496943,1,1,0,1,2
1527,38,management,married,tertiary,-0.2728963155113502,2,1,0,1,2
1528,35,management,single,tertiary,-0.5240743182359214,2,1,0,1,2
1529,37,blue-collar,married,primary,-0.3566223164195406,1,1,0,1,2
1530,29,technician,married,secondary,-1.0264303236850638,3,1,0,1,2
1531,36,technician,single,secondary,-0.440348317327731,3,1,0,1,2
1532,34,management,married,secondary,-0.6078003191441118,2,1,0,1,2
1533,33,technician,married,secondary,-0.6915263200523022,3,1,0,0,1
1534,29,technician,single,secondary,-1.0264303236850638,3,1,0,0,1
1535,33,management,married,tertiary,-0.6915263200523022,2,1,0,1,2
1536,41,self-employed,married,secondary,-0.02171831278677903,1,1,0,1,2
1537,74,retired,married,secondary,2.741239717183504,0,1,0,0,1
1538,53,technician,married,secondary,0.9829936981115057,0,1,0,1,2
1539,38,admin.,married,secondary,-0.2728963155113502,1,1,1,1,3
1540,41,technician,married,secondary,-0.02171831278677903,1,1,0,0,1
1541,52,technician,married,secondary,0.8992676972033152,0,1,0,0,1
1542,40,technician,married,primary,-0.10544431369496943,1,1,0,1,2
1543,32,entrepreneur,married,secondary,-0.7752523209604926,3,1,0,1,2
1544,28,technician,married,secondary,-1.1101563245932542,3,1,0,1,2
1545,28,management,single,secondary,-1.1101563245932542,3,1,0,0,1
1546,35,management,married,tertiary,-0.5240743182359214,2,1,0,1,2
1547,46,management,married,primary,0.39691169175417296,2,1,0,1,2
1548,50,unknown,married,primary,0.7318156953869345,1,1,1,1,3
1549,44,blue-collar,single,secondary,0.22945968993779214,1,1,0,0,1
1550,29,blue-collar,divorced,secondary,-1.0264303236850638,3,1,0,1,2
1551,61,retired,married,secondary,1.6528017053770288,0,1,0,0,1
1552,70,retired,married,secondary,2.4063357135507424,0,1,0,0,1
1553,44,blue-collar,married,secondary,0.22945968993779214,1,1,0,1,2
1554,59,management,married,tertiary,1.485349703560648,0,1,1,1,3
1555,45,blue-collar,married,primary,0.3131856908459825,1,1,1,1,3
1556,39,technician,married,tertiary,-0.1891703146031598,2,1,0,0,1
1557,36,blue-collar,married,primary,-0.440348317327731,1,1,0,1,2
1558,78,retired,married,primary,3.0761437208162654,0,1,0,0,1
1559,28,technician,single,tertiary,-1.1101563245932542,3,1,0,1,2
1560,50,self-employed,divorced,tertiary,0.7318156953869345,1,1,0,1,2
1561,73,retired,divorced,tertiary,2.6575137162753135,0,1,0,0,1
1562,34,management,married,tertiary,-0.6078003191441118,2,1,0,0,1
1563,28,student,single,secondary,-1.1101563245932542,3,1,0,0,1
1564,42,admin.,divorced,secondary,0.062007688121411365,1,1,1,0,2
1565,54,unemployed,divorced,secondary,1.066719699019696,0,1,0,0,1
1566,27,blue-collar,married,secondary,-1.1938823255014446,3,1,0,0,1
1567,73,retired,married,primary,2.6575137162753135,0,1,0,0,1
1568,33,management,single,tertiary,-0.6915263200523022,2,1,0,0,1
1569,51,entrepreneur,married,tertiary,0.8155416962951249,0,1,0,0,1
1570,32,management,single,tertiary,-0.7752523209604926,2,1,0,1,2
1571,33,technician,married,secondary,-0.6915263200523022,3,1,0,1,2
1572,26,services,single,secondary,-1.277608326409635,3,1,0,0,1
1573,32,technician,single,secondary,-0.7752523209604926,3,1,0,1,2
1574,41,blue-collar,divorced,primary,-0.02171831278677903,1,1,0,1,2
1575,39,blue-collar,married,unknown,-0.1891703146031598,1,1,0,1,2
1576,24,student,single,secondary,-1.4450603282260157,3,1,0,1,2
1577,37,blue-collar,divorced,secondary,-0.3566223164195406,1,1,0,1,2
1578,35,management,single,tertiary,-0.5240743182359214,2,1,0,1,2
1579,26,student,single,tertiary,-1.277608326409635,3,1,0,0,1
1580,29,technician,single,secondary,-1.0264303236850638,3,1,0,0,1
1581,63,retired,married,unknown,1.8202537071934095,0,1,0,0,1
1582,95,retired,divorced,primary,4.499485736255502,0,1,0,0,1
1583,65,retired,married,tertiary,1.9877057090097905,0,1,0,0,1
1584,59,technician,married,secondary,1.485349703560648,0,1,0,0,1
1585,35,management,single,tertiary,-0.5240743182359214,2,1,0,0,1
1586,74,retired,married,secondary,2.741239717183504,0,1,0,0,1
1587,56,unemployed,married,primary,1.2341717008360769,0,1,0,0,1
1588,26,student,single,tertiary,-1.277608326409635,3,1,0,0,1
1589,30,blue-collar,single,unknown,-0.9427043227768733,3,1,0,0,1
1590,29,self-employed,married,secondary,-1.0264303236850638,3,1,1,0,2
1591,78,retired,married,primary,3.0761437208162654,0,1,0,0,1
1592,45,unknown,divorced,unknown,0.3131856908459825,1,1,0,0,1
1593,29,blue-collar,single,secondary,-1.0264303236850638,3,1,1,1,3
1594,39,admin.,married,tertiary,-0.1891703146031598,2,1,0,0,1
1595,45,management,married,tertiary,0.3131856908459825,2,1,0,0,1
1596,45,technician,married,tertiary,0.3131856908459825,2,1,0,0,1
1597,36,student,single,secondary,-0.440348317327731,3,1,0,0,1
1598,41,unknown,single,unknown,-0.02171831278677903,1,1,0,0,1
1599,38,technician,married,secondary,-0.2728963155113502,1,1,0,1,2
1600,33,admin.,married,tertiary,-0.6915263200523022,2,1,0,0,1
1601,30,services,married,tertiary,-0.9427043227768733,2,1,0,0,1
1602,65,retired,married,primary,1.9877057090097905,0,1,0,0,1
1603,75,retired,married,tertiary,2.8249657180916943,0,1,0,0,1
1604,65,management,divorced,tertiary,1.9877057090097905,0,1,0,1,2
1605,53,management,married,tertiary,0.9829936981115057,0,1,0,0,1
1606,40,management,married,primary,-0.10544431369496943,2,1,0,1,2
1607,31,admin.,single,tertiary,-0.858978321868683,3,1,0,1,2
1608,25,student,single,secondary,-1.3613343273178253,3,1,0,0,1
1609,37,technician,married,secondary,-0.3566223164195406,1,1,0,1,2
1610,32,management,single,tertiary,-0.7752523209604926,2,1,0,0,1
1611,45,management,married,tertiary,0.3131856908459825,2,1,0,0,1
1612,35,management,married,tertiary,-0.5240743182359214,2,1,0,0,1
1613,74,retired,married,primary,2.741239717183504,0,1,0,0,1
1614,37,management,married,tertiary,-0.3566223164195406,2,1,0,1,2
1615,59,blue-collar,married,primary,1.485349703560648,0,1,0,0,1
1616,76,management,married,unknown,2.9086917189998847,0,1,0,1,2
1617,25,blue-collar,single,secondary,-1.3613343273178253,3,1,0,0,1
1618,27,services,single,secondary,-1.1938823255014446,3,1,0,0,1
1619,39,admin.,married,secondary,-0.1891703146031598,1,1,0,0,1
1620,24,services,single,unknown,-1.4450603282260157,3,1,0,0,1
1621,28,blue-collar,single,tertiary,-1.1101563245932542,3,1,0,0,1
1622,51,management,married,tertiary,0.8155416962951249,2,1,0,0,1
1623,66,retired,married,primary,2.071431709917981,0,1,0,0,1
1624,28,unemployed,single,primary,-1.1101563245932542,3,1,0,0,1
1625,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
1626,58,blue-collar,married,secondary,1.4016237026524576,0,1,0,1,2
1627,32,management,single,tertiary,-0.7752523209604926,2,1,0,1,2
1628,31,technician,single,tertiary,-0.858978321868683,3,1,0,0,1
1629,71,technician,married,tertiary,2.4900617144589328,0,1,0,0,1
1630,37,admin.,married,tertiary,-0.3566223164195406,2,1,0,1,2
1631,56,management,divorced,tertiary,1.2341717008360769,0,1,0,0,1
1632,65,retired,married,primary,1.9877057090097905,0,1,0,0,1
1633,72,self-employed,married,tertiary,2.573787715367123,0,1,0,0,1
1634,51,admin.,single,secondary,0.8155416962951249,0,1,0,1,2
1635,35,blue-collar,married,secondary,-0.5240743182359214,1,1,0,1,2
1636,34,blue-collar,married,secondary,-0.6078003191441118,1,1,0,1,2
1637,29,admin.,married,secondary,-1.0264303236850638,3,1,0,1,2
1638,30,technician,single,tertiary,-0.9427043227768733,3,1,0,0,1
1639,39,technician,single,secondary,-0.1891703146031598,3,1,0,1,2
1640,45,management,married,tertiary,0.3131856908459825,2,1,0,0,1
1641,28,admin.,single,secondary,-1.1101563245932542,3,1,0,0,1
1642,52,unemployed,married,secondary,0.8992676972033152,0,1,0,0,1
1643,59,retired,married,primary,1.485349703560648,0,1,0,0,1
1644,38,services,married,secondary,-0.2728963155113502,1,1,0,1,2
1645,47,technician,married,secondary,0.48063769266236334,1,1,0,1,2
1646,52,management,married,tertiary,0.8992676972033152,0,1,0,0,1
1647,38,management,married,tertiary,-0.2728963155113502,2,1,0,1,2
1648,29,student,single,secondary,-1.0264303236850638,3,1,0,0,1
1649,36,unemployed,single,tertiary,-0.440348317327731,2,1,0,0,1
1650,58,retired,married,tertiary,1.4016237026524576,0,1,0,0,1
1651,31,technician,married,tertiary,-0.858978321868683,2,1,0,0,1
1652,59,retired,divorced,secondary,1.485349703560648,0,1,0,1,2
1653,47,blue-collar,married,secondary,0.48063769266236334,1,1,0,1,2
1654,36,admin.,married,secondary,-0.440348317327731,1,1,0,0,1
1655,21,student,single,secondary,-1.6962383309505868,3,1,0,0,1
1656,23,student,single,secondary,-1.528786329134206,3,1,0,0,1
1657,47,blue-collar,married,secondary,0.48063769266236334,1,1,0,1,2
1658,29,management,single,tertiary,-1.0264303236850638,2,1,0,0,1
1659,25,management,single,tertiary,-1.3613343273178253,3,1,0,0,1
1660,37,technician,married,secondary,-0.3566223164195406,1,1,0,0,1
1661,33,admin.,married,secondary,-0.6915263200523022,1,1,0,1,2
1662,59,technician,married,secondary,1.485349703560648,0,1,0,0,1
1663,58,management,divorced,tertiary,1.4016237026524576,0,1,0,0,1
1664,44,blue-collar,married,unknown,0.22945968993779214,1,1,0,1,2
1665,48,blue-collar,married,secondary,0.5643636935705537,1,1,0,0,1
1666,34,self-employed,married,primary,-0.6078003191441118,2,1,1,1,3
1667,42,technician,married,unknown,0.062007688121411365,1,1,0,0,1
1668,54,admin.,divorced,secondary,1.066719699019696,0,1,0,0,1
1669,42,technician,married,tertiary,0.062007688121411365,2,1,0,0,1
1670,42,blue-collar,married,primary,0.062007688121411365,1,1,0,1,2
1671,44,self-employed,divorced,tertiary,0.22945968993779214,2,1,0,1,2
1672,37,blue-collar,married,secondary,-0.3566223164195406,1,1,0,0,1
1673,29,student,single,secondary,-1.0264303236850638,3,1,0,0,1
1674,47,unknown,married,unknown,0.48063769266236334,1,1,0,0,1
1675,24,management,single,tertiary,-1.4450603282260157,3,1,0,0,1
1676,34,admin.,single,secondary,-0.6078003191441118,3,1,1,0,2
1677,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
1678,46,technician,married,secondary,0.39691169175417296,1,1,0,0,1
1679,34,services,married,secondary,-0.6078003191441118,1,1,0,0,1
1680,59,retired,married,secondary,1.485349703560648,0,1,0,0,1
1681,35,management,single,tertiary,-0.5240743182359214,2,1,0,1,2
1682,33,technician,married,tertiary,-0.6915263200523022,2,1,0,0,1
1683,35,management,married,tertiary,-0.5240743182359214,2,1,0,1,2
1684,37,management,married,tertiary,-0.3566223164195406,2,1,0,0,1
1685,35,admin.,single,tertiary,-0.5240743182359214,2,1,0,0,1
1686,38,technician,single,tertiary,-0.2728963155113502,3,1,0,0,1
1687,33,blue-collar,single,unknown,-0.6915263200523022,3,1,1,1,3
1688,42,management,married,tertiary,0.062007688121411365,2,1,0,1,2
1689,33,management,married,tertiary,-0.6915263200523022,2,1,0,0,1
1690,53,management,married,tertiary,0.9829936981115057,0,1,0,0,1
1691,53,services,married,secondary,0.9829936981115057,0,1,0,0,1
1692,31,management,single,tertiary,-0.858978321868683,2,1,0,0,1
1693,26,admin.,single,secondary,-1.277608326409635,3,1,0,0,1
1694,30,technician,single,secondary,-0.9427043227768733,3,1,0,1,2
1695,24,admin.,single,secondary,-1.4450603282260157,3,1,0,0,1
1696,28,management,single,tertiary,-1.1101563245932542,3,1,0,0,1
