apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,unique_id,city_neighbourhood,ocupacion_30
28246195,HOUSE FROM LAS SETAS SEVILLA CENTER WIFI  With A/C,"Apartamento de 4 habitaciones  con decoraciï¿½n moderna  en plaza de la Encarnaciï¿½n. Baï¿½o principal mï¿½s aseo Amplio salï¿½n con balcï¿½n con vistas a las setas de Sevilla, metropol parasol. Habitaciones amplias y limpias  Habitaciï¿½n 1 :cama matrimonio  Habitaciï¿½n 2 :cama de matrimonio Habitaciï¿½n 3 : cama de matrimonio Habitaciï¿½n 4 litera doble Para descubrir Sevilla es el sitio ideal actualmente es la zona mï¿½s cosmopolita de la ciudad ! Situado en pleno corazï¿½n de la ciudad Nuestro espacio ofrece una decoraciï¿½n moderna y amplia  Las vistas desde el salï¿½n son interesantes podrï¿½s ver las setas de Sevilla  El apartamento amplio de 125mï¿½ 4 habitaciones  dobles amplias. La cocina totalmente  equipada con cacerolas, sartenes etc. Dispone de hervidor de agua, tostador. Cocina a gas  Amplio pasillo que separan todas las habitacion . El apartamento  cuenta con un aseo mï¿½s un baï¿½o completo.  Aire acondicionado  y calefacciï¿½n  centralizada. Salï¿½n amplio con unas vistas a las Setas de Sevilla ( metrï¿½pol",7330002,Alfalfa,Casco Antiguo,Entire home/apt,8,2.0,4,5,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Smart lock,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Dishes and silverware,Cooking basics,Patio or balcony,Long term stays allowed,Kitchenette,Full kitchen",1150.0,1,1125,VERDADERO,11,28,50,298,41,02/11/2018,26/05/2019,950.0,100.0,90.0,100.0,100.0,100.0,90.0,VERDADERO,589.0,spain,Sevilla,29/05/2019,7211,Sevilla: Alfalfa,19
28249073,3. Sï¿½per apartamento de diseï¿½o junto a la gran vï¿½a,"Apartamento a estrenar en septiembre de 2018, todo maximas calidades y nuevo. Junto a la gran vï¿½a, en pleno centro.Aire acondicionado y calefacciï¿½n. Colchones alta gama. Vigas de madera en el techo y algunas paredes de ladrillo original. Ideal para 2 y con camas hasta 7 personas. Ideal para ir a los teatros, visitar el centro, etc. Pero esta justo en calle tranquila sin ruidos.<br /><br /><b>The space</b><br />Todo el apartamento para los huespedes<br /><br /><b>Guest access</b><br />Salï¿½n con cocina americana, baï¿½o, 2 habitaciones, sofï¿½ cama, etc<br /><br /><b>Other things to note</b><br />Es un lujo este apartamento que respuesta la antigï¿½edad original del edificio de hace 100 aï¿½os pero totalmente nuevo al lado de la gran vï¿½a madrileï¿½a en uno de los mejores barrios de Madrid",48033079,Universidad,Centro,Entire home/apt,7,1.0,2,4,"First aid kit, Refrigerator, Heating, Wifi, Paid parking on premises, Patio or balcony, Microwave, Dishes and silverware, Long term stays allowed, Carbon monoxide alarm, Essentials, Stove, Smoke alarm, TV, Hair dryer, Kitchen, Hot water, Cable TV, Hangers, Oven, Dryer, Host greets you, Washer, Paid parking off premises, Coffee maker, Air conditioning, Bed linens, Fire extinguisher, Cooking basics, Dedicated workspace, Iron]",800.0,2,90,VERDADERO,30,60,90,363,70,11/09/2018,29/05/2020,930.0,90.0,90.0,90.0,100.0,100.0,90.0,VERDADERO,245.0,spain,Madrid,12/01/2021,7212,Madrid: Universidad,0
28267061,Awsome apartment in Malasaï¿½a next to Plaza Espaï¿½a,"Apartment of 85 m2, distributed in 2 bedrooms, 2 bathrooms, living room and kitchen, with air conditioning, high speed wifi and 3 tvs. The main room has a double bed for two people and own bathroom with Jacuzzi, in the other room there are two single beds. The living room is fully furnished with a very comfortable chaislongue to relax or sleep, and the kitchen is equipped with all the appliances and utensils to make your stay as pleasant as possible. The apartment is located in Malasaï¿½a, only 3 minutes walking from Gran Vï¿½a street and Plaza de Espaï¿½a, and 100 meters from the Plaza de Espaï¿½a and Noviciado underground stations, ideal to visit the center of Madrid walking and perfectly communicated to move on public transport throughout the city. It is a very bright exterior and quiet third floor with elevator. The living room and the two bedrooms have independent air conditioning, heating system with radiators, and televisions. The kitchen is full equiped with fridge, washing machine, ov",213488532,Universidad,Centro,Entire home/apt,5,2.0,2,3,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Smart lock,Game console,Hot water,Bed linens,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Paid parking on premises",700.0,3,60,VERDADERO,5,7,7,7,42,16/09/2018,03/03/2020,960.0,100.0,90.0,100.0,100.0,100.0,90.0,VERDADERO,23.0,spain,Madrid,17/03/2020,7213,Madrid: Universidad,25
28269412,Habitaciï¿½n en pleno centro de Madrid con balcï¿½n,es una habitaciï¿½n con balcï¿½n exterior hacia la calle Fuencarral muy iluminada<br /><br /><b>The space</b><br />habitaciï¿½n totalmente independiente cuenta con una cama y un sofï¿½ cama<br /><br /><b>Guest access</b><br />las zonas comunes a compartir son dos baï¿½os y la cocina es una cocina pequeï¿½a tiene lo necesario y tambiï¿½n tiene lavadora<br /><br /><b>Other things to note</b><br />los huï¿½spedes pueden encontrar todo muy cerca tanto teatros museos restaurantes todo estï¿½ muy cerca de la casa a diez quince minutos caminando a 15 minutos Parque del Retiro Museo del Prado Museo Thyssen Puerta del Sol etcï¿½tera,213502327,Justicia,Centro,Private room,1,1.0,1,1,"Portable fans, Coffee maker, Fire extinguisher, Cooking basics, Lock on bedroom door, Dishes and silverware, Laundromat nearby, Patio or balcony, Cleaning before checkout, Shower gel, Microwave, Ethernet connection, Refrigerator, Luggage dropoff allowed, Hair dryer, Hangers, Heating, Wifi, TV, Long term stays allowed, Essentials, First aid kit, Washer, Extra pillows and blankets, Hot water, Kitchen, Host greets you, Bed linens, Stove]",280.0,2,1125,VERDADERO,29,59,89,360,83,10/09/2018,26/01/2020,900.0,90.0,90.0,100.0,100.0,100.0,90.0,VERDADERO,337.0,spain,Madrid,13/09/2020,7214,Madrid: Justicia,1
28277739,MAGNIFICA HAB!!! con piscina wifi y ubicaciï¿½n D10!,"Habitaciï¿½n con dos camas individuales  Baï¿½o con ducha de hidromasajes .  Acceso a las zonas de la vivienda incluida la piscina, ubicaciï¿½n con fï¿½cil acceso a la autovï¿½a y a 20m caminando al centro con autobuses en la puerta . Ademï¿½s de en el mismo portal restaurantes, peluquerï¿½as, carnicerï¿½as, hamburgueseria, marisquerï¿½a.. Hacen de mi habitaciï¿½n una opciï¿½n muy buena para venir a Malaga . Para estudiar como a trabajar como a conocer tï¿½ disfrutar de Malaga la bella! Vivo en la misma urbanizaciï¿½n. Soy joven tengo 30 aï¿½os y puedo recomendar y atender siempre que sea necesario.",87252209,Palma-Palmilla,,Private room,2,1.0,1,2,"TV,Wifi,Pool,Kitchen,Free parking on premises,Pets allowed,Elevator,Hot tub,Washer,Dryer,Essentials,Hangers,Hot water",300.0,1,1125,VERDADERO,30,60,90,365,2,16/09/2018,23/09/2018,800.0,80.0,90.0,70.0,80.0,90.0,90.0,FALSO,20.0,spain,Malaga,29/09/2018,7215,Malaga: Palma-Palmilla,0
28294427,Cozy & Centric- 1BD 1BT- Sol-Plaza Mayor,"Modern and cozy apartment in the heart of Madrid, a few meters from the Plaza Mayor and Puerta del Sol Modern and cozy apartment in the heart of Madrid, a few meters from the Plaza Mayor and Puerta del Sol. Located in one of the most central points of the city, with access on foot to all points of interest in the city. The apartment is recently renovated, and is ideal for a stay as a couple or among friends, for a few days of sightseeing. The house also has 3 balconies (one in the bedroom and another two in the living room), all of them with views to the same street Postas, very emblematic in Madrid. The living room has LG TV, air conditioning, and a sofa bed, comfortable for two people. The bedroom has a double bed of 135 * 190 and air conditioning During the stay, guests have access to the entire house. The house includes, among others: - Heating - Air conditioner - Wifi - TV - Full equipped kitchen  - Washer - Natural light - Lift in the building - Intercom - Hangers in closets - Li",212960619,Sol,Centro,Entire home/apt,4,1.0,1,2,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Oven",750.0,2,900,VERDADERO,30,60,90,163,62,13/09/2018,05/03/2020,870.0,90.0,90.0,100.0,100.0,100.0,90.0,VERDADERO,337.0,spain,Madrid,17/03/2020,7216,Madrid: Sol,0
28303838,New cozy quiet apartment in Bernabeu,New and completely refurbishment apartment in a very nice and quite area. It has two bedrooms with big beds and two full equipped bathrooms. The apartment is great located with bus stop in the door and metro within a 5 minutes walk. Very good for families.,29923104,Hispanoamérica,Chamartï¿½n,Entire home/apt,4,2.0,2,2,"TV,Wifi,Air conditioning,Kitchen,Heating,Washer,First aid kit,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",1780.0,2,1125,VERDADERO,4,8,8,8,3,14/10/2018,03/03/2019,1000.0,100.0,100.0,100.0,100.0,90.0,90.0,FALSO,21.0,spain,Madrid,10/12/2019,7217,Madrid: Hispanoamérica,26
28307513,Casa Palacio Madre de Dios III,"Los apartamentos Casa Palacio Madre de Dios estï¿½n ubicados en una Casa Palacio que ha sido reformada manteniendo todo su encanto original sumando las comodidades de la vida actual. Apartamentos amplios con dormitorios espaciosos, techos altos y completamente silenciosos. Todos disponen de aire acondicionado y calefacciï¿½n. Situados en el centro histï¿½rico de Sevilla, el Barrio de Santa Cruz, a 300 metros del Alcazar, Catedral y Casa de Pilatos.  Amplia oferta gastronï¿½mica y cultural alrededor.",209748933,San Bartolomé,Casco Antiguo,Entire home/apt,6,2.0,2,4,"TV,Wifi,Air conditioning,Kitchen,Elevator,Indoor fireplace,Heating,Washer,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Pack ï¿½n Play/travel crib,Hot water,Long term stays allowed,Host greets you,Paid parking on premises",2280.0,1,1125,VERDADERO,11,29,59,315,0,,,,,,,,,,VERDADERO,,spain,Sevilla,30/01/2020,7218,Sevilla: San Bartolomé,19
28311027,The Beach House Mallorca,"This charming Finca sits on a terraced slope only a stone's throw away from the powdery beach of Cala Llombards (ca. 2 min).  It's equipped with 2 double rooms, one bathroom and one additional outdoor shower. The living room fits two extra guests on an extendable couch (1.6x2.0m). The living area leads to several amazing outdoor spaces which will make your stay in this house very special. With it's unique location The Beach House guarantees relaxation and contemplation in true Ibiza-Style.",213791773,Santanyí,,Entire home/apt,6,2.0,2,3,"Wifi,Kitchen,Free parking on premises,Pets allowed,Indoor fireplace,Washer,Essentials,Hangers,Private entrance",1890.0,5,30,VERDADERO,29,59,89,345,0,,,,,,,,,,FALSO,,spain,Mallorca,31/12/2019,7219,Mallorca: Santanyí,1
28323578,# Romï¿½ntic room,"Acogedora y moderna habitaciï¿½n situada en la parte cï¿½ntrica de la ciudad de Barcelona. Estupenda ubicaciï¿½n para ir a lugares clave como Sagrada Familia, Arco de Triunfo, Parque Ciudadela, Auditorio, Teatro Nacional de Catalunya, Monumental(Plaza de toros), playas, etc Lo mejor de Romantic Rom, es su excelente ubicaciï¿½n. Es muy confortable y espaciosa con balcï¿½n, baï¿½o privado diï¿½fano, nevera, televisiï¿½n, calefaciï¿½n, aire acondicionado, y WiFi. Pueden acceder a la terraza, salï¿½n y cocina * Cocina: se puede utilizar ï¿½nicamente los utensilios y productos ubicados en los espacios 1 y 2 destinados para Airbnb. Se puede utilizar el microondas, fogï¿½n, horno y cafetera, si es necesario escepcionalmente se puede proporcionar un espacio en el frigorï¿½fico. Cada uno serï¿½ responsable del uso y limpieza de los utensilios y electrodomï¿½sticos utilizados. Tiene todos los servicios bï¿½sicos necesarios como supermercados, farmacia, centro mï¿½dico etc Restaurantes, y zonas de ocio, muy cercano a Plaza Catalu",104806707,El Fort Pienc,Eixample,Private room,2,1.0,1,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Pocket wifi,Refrigerator,Luggage dropoff allowed,Waterfront",330.0,3,1125,VERDADERO,11,36,52,301,52,24/09/2018,13/10/2019,930.0,100.0,90.0,100.0,100.0,100.0,100.0,VERDADERO,402.0,spain,Barcelona,16/10/2019,7220,Barcelona: El Fort Pienc,19
28323908,Sants montjuich  beautifull Barcelona Apartment,"wonderfull apartment recently renovated and totally decorated. It is distributed in two rooms, one with double bed and one with two singles, fully equipped kitchen and living room with everything you need for a comfortable and pleasant stay.<br />The apartment is located in the neighborhood of Sants, one of the most emblematic and historical of the city and has excellent communications with any other area.<br /><br /><b>The space</b><br />The center of the city is ten minutes away on any public transport and the neighborhood has all kinds of local shops, restaurants and leisure.<br /><br /> Size: 60 m2. <br /> <br />Amenities: Bed Linen & Towels, air conditioning, heating, Free Wireless Internet, Elevator; <br />Bedroom: double bed, night tables, wardrobe; <br />Bedroom: 2 x single bed, wardrobe, night tables; <br />Kitchen: Cookware & Kitchen Utensils, Crockery & Cutlery, Iron & Ironing Board, Drying Rack, Hair Dryer, Washing Machine, Dishwasher, electric kettle, microwave, toaster, p",151637037,La Bordeta,Sants-Montjuï¿½c,Entire home/apt,4,2.0,2,3,"Refrigerator, Microwave, Bed linens, Coffee maker, Heating, Kitchen, Wifi, Hair dryer, Oven, Long term stays allowed, Essentials, Iron, TV, Elevator, Patio or balcony, Hot water, Laptop-friendly workspace, Shampoo, Crib, Dishes and silverware, Stove, Cooking basics, Dishwasher, Air conditioning, Paid parking off premises, Hangers, Washer]",500.0,32,1125,VERDADERO,29,59,89,364,0,,,,,,,,,,VERDADERO,,spain,Barcelona,12/09/2020,7221,Barcelona: La Bordeta,1
28329645,Sea prï¿½s des golfs - Cerezo,"Petite maison indï¿½pendante de 53m2 avec sa piscine (ouverte du 15/05 au 15/09). 2 chambres. Idï¿½alement place entre les golfs de Santa Cristina et de Platja d'Aro (Mas Nou)<br /><br /><b>The space</b><br />piscine indï¿½pendante de 4,20m de diamï¿½tre, profondeur de 1,60m<br /><br /><b>Guest access</b><br />logement indï¿½pendant, accï¿½s ï¿½ la totalitï¿½ du logement<br />Machine ï¿½ laver sur la propriï¿½tï¿½ ï¿½ disposition.<br /><br /><b>License number</b><br />Exempt",50594338,Santa Cristina D'Aro,,Entire home/apt,4,1.0,2,3,"TV, Oven, Pool, Long term stays allowed, Iron, Air conditioning, Cooking basics, Microwave, Refrigerator, Coffee maker, Hot water, Wifi, Free street parking, Kitchen, Smoke alarm, Host greets you, Washer, Free parking on premises, Dishes and silverware]",800.0,2,1125,VERDADERO,29,59,89,351,1,08/10/2019,08/10/2019,1000.0,80.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,8.0,spain,Girona,28/10/2020,7222,Girona: Santa Cristina D'Aro,1
28330061,Modern and Refurbished-1bed 1bath-CHUECA,"Renovated and modern apartment located in the center of the city. The apartment is located in the Chueca neighborhood and is perfectly connected to the rest of the city by the Tribunal and Chueca metro stations. It is a practical apartment and ideal for families or couples. The apartment has: a living room with sofa-bed; a modern fully equipped American kitchen; a principal bedroom with a double bed and a closet-dressing area; and a full bathroom. There is AC and heating in all areas of the apartment. It also has WIFI, sheets  and towels. It is a perfectly decorated and renovated apartment. During the stay, guests have access to the entire house. The house includes, among others: - Heating - Air conditioner - Wifi - TV - Full equipped kitchen  - Washer - Natural light - Lift in the building - Intercom - Hangers in closets - Linens & 2 towels per guest - Check-in at any time  - Attention during the stay in case of any incident. You can use all the apartment. You can use the kitchen and ",213776042,Justicia,Centro,Entire home/apt,4,1.0,1,1,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Safety card,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Long term stays allowed",1100.0,2,300,VERDADERO,30,60,90,359,29,03/01/2019,25/02/2020,930.0,100.0,100.0,100.0,100.0,100.0,90.0,VERDADERO,155.0,spain,Madrid,17/07/2020,7223,Madrid: Justicia,0
