id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,year,date,weekday
1613,35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes,2009,2009-04-23,Thursday
1614,74,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,yes,2009,2009-04-23,Thursday
1615,37,management,married,tertiary,no,0,yes,no,cellular,23,apr,242,5,153,7,failure,yes,2009,2009-04-23,Thursday
1616,59,blue-collar,married,primary,no,1939,no,no,cellular,23,apr,172,1,-1,0,unknown,yes,2009,2009-04-23,Thursday
1617,76,management,married,unknown,no,1780,yes,no,telephone,23,apr,413,3,-1,0,unknown,yes,2009,2009-04-23,Thursday
1618,25,blue-collar,single,secondary,no,0,no,no,cellular,23,apr,163,1,-1,0,unknown,yes,2009,2009-04-23,Thursday
1619,27,services,single,secondary,no,955,no,no,cellular,23,apr,206,1,-1,0,unknown,yes,2009,2009-04-23,Thursday
1620,39,admin.,married,secondary,no,732,no,no,cellular,23,apr,522,4,-1,0,unknown,yes,2009,2009-04-23,Thursday
1621,24,services,single,unknown,no,2022,no,no,cellular,23,apr,159,4,-1,0,unknown,yes,2009,2009-04-23,Thursday
1622,28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,116,4,-1,0,unknown,yes,2009,2009-04-23,Thursday
1623,51,management,married,tertiary,no,4917,no,no,cellular,23,apr,113,1,-1,0,unknown,yes,2009,2009-04-23,Thursday
1624,66,retired,married,primary,no,2883,no,no,cellular,23,apr,158,1,-1,0,unknown,yes,2009,2009-04-23,Thursday
1625,28,unemployed,single,primary,no,1374,no,no,cellular,23,apr,203,4,-1,0,unknown,yes,2009,2009-04-23,Thursday
1626,30,management,single,tertiary,no,398,no,no,cellular,24,apr,235,2,-1,0,unknown,yes,2009,2009-04-24,Friday
1627,58,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,-1,0,unknown,yes,2009,2009-04-24,Friday
1628,32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure,yes,2009,2009-04-24,Friday
1629,31,technician,single,tertiary,no,1081,no,no,cellular,24,apr,202,5,261,2,failure,yes,2009,2009-04-24,Friday
1630,71,technician,married,tertiary,no,383,no,no,cellular,27,apr,388,3,-1,0,unknown,yes,2009,2009-04-27,Monday
1631,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes,2009,2009-04-27,Monday
1632,56,management,divorced,tertiary,no,3287,no,no,cellular,27,apr,497,1,-1,0,unknown,yes,2009,2009-04-27,Monday
1633,65,retired,married,primary,no,3629,no,no,cellular,27,apr,148,1,-1,0,unknown,yes,2009,2009-04-27,Monday
1634,72,self-employed,married,tertiary,no,132,no,no,cellular,27,apr,444,1,-1,0,unknown,yes,2009,2009-04-27,Monday
1635,51,admin.,single,secondary,no,726,yes,no,cellular,27,apr,89,8,-1,0,unknown,yes,2009,2009-04-27,Monday
1636,35,blue-collar,married,secondary,no,149,yes,no,cellular,29,apr,507,3,349,1,other,yes,2009,2009-04-29,Wednesday
1637,34,blue-collar,married,secondary,no,640,yes,no,cellular,29,apr,636,2,-1,0,unknown,yes,2009,2009-04-29,Wednesday
1638,29,admin.,married,secondary,no,7707,yes,no,cellular,29,apr,961,2,334,2,failure,yes,2009,2009-04-29,Wednesday
1639,30,technician,single,tertiary,no,53,no,no,cellular,29,apr,375,1,-1,0,unknown,yes,2009,2009-04-29,Wednesday
1640,39,technician,single,secondary,no,15,yes,no,cellular,30,apr,510,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1641,45,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1642,28,admin.,single,secondary,no,377,no,no,cellular,30,apr,571,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1643,52,unemployed,married,secondary,no,94,no,no,cellular,30,apr,244,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1644,59,retired,married,primary,no,363,no,no,cellular,30,apr,400,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1645,38,services,married,secondary,no,1970,yes,no,cellular,30,apr,701,1,176,1,success,yes,2009,2009-04-30,Thursday
1646,47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes,2009,2009-04-30,Thursday
1647,52,management,married,tertiary,no,193,no,no,cellular,30,apr,381,1,269,1,failure,yes,2009,2009-04-30,Thursday
1648,38,management,married,tertiary,no,0,yes,no,cellular,30,apr,571,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1649,29,student,single,secondary,no,78,no,no,cellular,30,apr,239,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1650,36,unemployed,single,tertiary,no,1291,no,no,cellular,30,apr,195,1,86,1,success,yes,2009,2009-04-30,Thursday
1651,58,retired,married,tertiary,no,1425,no,no,cellular,30,apr,224,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1652,31,technician,married,tertiary,no,3382,no,no,cellular,30,apr,739,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1653,59,retired,divorced,secondary,no,5583,yes,no,cellular,30,apr,720,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1654,47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes,2009,2009-04-30,Thursday
1655,36,admin.,married,secondary,no,96,no,no,cellular,30,apr,208,1,87,1,success,yes,2009,2009-04-30,Thursday
1656,21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1657,23,student,single,secondary,no,0,no,no,cellular,30,apr,297,1,83,6,success,yes,2009,2009-04-30,Thursday
1658,47,blue-collar,married,secondary,no,1730,yes,no,cellular,30,apr,231,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1659,29,management,single,tertiary,no,697,no,no,cellular,30,apr,365,1,85,1,success,yes,2009,2009-04-30,Thursday
1660,25,management,single,tertiary,no,943,no,no,cellular,30,apr,512,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1661,37,technician,married,secondary,no,1458,no,no,cellular,30,apr,281,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1662,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1663,59,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes,2009,2009-04-30,Thursday
1664,58,management,divorced,tertiary,no,5701,no,no,cellular,30,apr,354,1,87,1,success,yes,2009,2009-04-30,Thursday
1665,44,blue-collar,married,unknown,no,1529,yes,no,cellular,30,apr,347,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1666,48,blue-collar,married,secondary,no,292,no,no,cellular,30,apr,271,1,79,1,success,yes,2009,2009-04-30,Thursday
1667,34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1668,42,technician,married,unknown,no,1559,no,no,cellular,30,apr,368,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1669,54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,yes,2009,2009-04-30,Thursday
1670,42,technician,married,tertiary,no,757,no,no,cellular,30,apr,354,1,79,1,success,yes,2009,2009-04-30,Thursday
1671,42,blue-collar,married,primary,no,201,yes,no,cellular,30,apr,841,1,85,2,failure,yes,2009,2009-04-30,Thursday
1672,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other,yes,2009,2009-04-30,Thursday
1673,37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1674,29,student,single,secondary,no,314,no,no,cellular,30,apr,465,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1675,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,yes,2009,2009-04-30,Thursday
1676,24,management,single,tertiary,no,2845,no,no,cellular,30,apr,779,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1677,34,admin.,single,secondary,no,-32,no,yes,cellular,30,apr,246,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1678,30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success,yes,2009,2009-04-30,Thursday
1679,46,technician,married,secondary,no,0,no,no,cellular,30,apr,200,1,259,2,other,yes,2009,2009-04-30,Thursday
1680,34,services,married,secondary,no,1337,no,no,cellular,30,apr,442,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1681,59,retired,married,secondary,no,493,no,no,cellular,30,apr,237,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1682,35,management,single,tertiary,no,1750,yes,no,cellular,30,apr,687,1,9,3,success,yes,2009,2009-04-30,Thursday
1683,33,technician,married,tertiary,no,4401,no,no,cellular,30,apr,439,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1684,35,management,married,tertiary,no,193,yes,no,cellular,30,apr,565,1,13,1,failure,yes,2009,2009-04-30,Thursday
1685,37,management,married,tertiary,no,5106,no,no,cellular,30,apr,244,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1686,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes,2009,2009-04-30,Thursday
1687,38,technician,single,tertiary,no,1101,no,no,cellular,30,apr,800,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1688,33,blue-collar,single,unknown,no,129,yes,yes,cellular,30,apr,482,1,161,1,failure,yes,2009,2009-04-30,Thursday
1689,42,management,married,tertiary,no,6060,yes,no,cellular,30,apr,316,1,350,2,failure,yes,2009,2009-04-30,Thursday
1690,33,management,married,tertiary,no,55,no,no,cellular,30,apr,526,2,87,3,failure,yes,2009,2009-04-30,Thursday
1691,53,management,married,tertiary,no,1624,no,no,cellular,30,apr,284,3,84,3,success,yes,2009,2009-04-30,Thursday
1692,53,services,married,secondary,no,341,no,no,cellular,30,apr,423,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1693,31,management,single,tertiary,no,2016,no,no,cellular,30,apr,209,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1694,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes,2009,2009-04-30,Thursday
1695,30,technician,single,secondary,no,4684,yes,no,cellular,30,apr,268,3,-1,0,unknown,yes,2009,2009-04-30,Thursday
1696,24,admin.,single,secondary,no,1052,no,no,cellular,30,apr,354,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1697,28,management,single,tertiary,no,1808,no,no,cellular,30,apr,309,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1698,26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,439,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1699,35,technician,married,secondary,no,518,yes,no,cellular,30,apr,616,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1700,28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1701,30,admin.,single,secondary,no,270,no,no,cellular,30,apr,437,1,80,1,success,yes,2009,2009-04-30,Thursday
1702,32,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1703,52,self-employed,married,tertiary,no,6657,no,no,telephone,30,apr,917,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1704,38,management,married,tertiary,no,613,no,no,cellular,30,apr,242,1,86,1,success,yes,2009,2009-04-30,Thursday
1705,34,self-employed,single,tertiary,no,5462,no,no,cellular,30,apr,430,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1706,29,technician,single,secondary,no,674,no,no,cellular,30,apr,483,1,13,5,success,yes,2009,2009-04-30,Thursday
1707,30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1708,31,services,single,secondary,no,181,no,no,cellular,30,apr,325,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1709,24,student,single,primary,no,474,no,no,cellular,30,apr,551,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1710,25,management,single,tertiary,no,219,no,no,cellular,30,apr,458,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1711,47,management,single,tertiary,no,86,no,no,cellular,30,apr,387,3,87,1,success,yes,2009,2009-04-30,Thursday
1712,33,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1713,34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1714,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1715,50,management,married,tertiary,no,938,no,no,cellular,30,apr,780,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1716,34,management,single,tertiary,no,1228,no,no,cellular,30,apr,580,2,84,8,success,yes,2009,2009-04-30,Thursday
1717,54,technician,divorced,secondary,no,2156,yes,no,cellular,30,apr,258,1,86,5,success,yes,2009,2009-04-30,Thursday
1718,47,technician,married,tertiary,no,2408,no,no,cellular,30,apr,376,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1719,31,admin.,married,secondary,no,35,no,no,cellular,30,apr,615,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1720,36,management,married,tertiary,no,393,yes,no,cellular,30,apr,555,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1721,35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1722,25,student,single,secondary,no,1608,no,no,cellular,30,apr,664,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1723,46,management,married,tertiary,no,699,no,no,cellular,30,apr,970,1,87,1,failure,yes,2009,2009-04-30,Thursday
1724,49,entrepreneur,single,secondary,no,5802,no,no,cellular,30,apr,618,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1725,47,blue-collar,married,primary,no,2749,yes,no,cellular,30,apr,774,2,164,1,failure,yes,2009,2009-04-30,Thursday
1726,35,management,single,tertiary,no,1162,no,no,cellular,30,apr,175,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1727,30,technician,married,secondary,no,776,no,no,cellular,30,apr,861,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1728,31,management,single,tertiary,no,1619,no,no,cellular,30,apr,327,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1729,55,admin.,married,secondary,no,139,no,no,cellular,30,apr,241,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1730,25,admin.,single,secondary,no,2816,no,no,cellular,30,apr,327,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1731,26,technician,single,secondary,no,507,no,no,cellular,30,apr,380,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1732,85,retired,married,primary,no,98,no,no,cellular,30,apr,416,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1733,29,management,single,tertiary,no,2753,no,no,cellular,30,apr,645,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1734,39,management,married,tertiary,no,0,no,no,cellular,30,apr,342,3,22,3,other,yes,2009,2009-04-30,Thursday
1735,33,blue-collar,single,secondary,no,498,no,no,cellular,30,apr,301,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1736,33,blue-collar,single,tertiary,no,700,no,no,cellular,30,apr,169,1,80,2,success,yes,2009,2009-04-30,Thursday
1737,58,management,married,tertiary,no,4152,yes,no,cellular,30,apr,750,2,164,4,other,yes,2009,2009-04-30,Thursday
1738,61,retired,divorced,secondary,no,927,no,no,cellular,30,apr,427,3,-1,0,unknown,yes,2009,2009-04-30,Thursday
1739,50,admin.,single,secondary,no,2252,no,no,cellular,30,apr,652,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1740,54,technician,married,secondary,no,0,no,no,telephone,30,apr,766,3,84,3,success,yes,2009,2009-04-30,Thursday
1741,33,technician,married,tertiary,no,0,no,no,cellular,30,apr,227,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1742,36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1743,31,management,single,tertiary,no,354,no,no,cellular,30,apr,502,1,9,2,success,yes,2009,2009-04-30,Thursday
1744,24,student,single,secondary,no,382,no,no,cellular,30,apr,567,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1745,29,management,single,tertiary,no,36252,yes,no,cellular,30,apr,501,1,-1,0,unknown,yes,2009,2009-04-30,Thursday
1746,40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes,2009,2009-04-30,Thursday
1747,29,blue-collar,single,secondary,no,734,yes,yes,cellular,30,apr,259,1,296,1,other,yes,2009,2009-04-30,Thursday
1748,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes,2009,2009-04-30,Thursday
1749,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,675,2,-1,0,unknown,yes,2009,2009-05-04,Monday
1750,37,management,single,tertiary,no,3141,no,no,cellular,4,may,384,2,-1,0,unknown,yes,2009,2009-05-04,Monday
1751,28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure,yes,2009,2009-05-04,Monday
1752,33,management,single,tertiary,no,5437,no,no,cellular,4,may,267,1,91,1,failure,yes,2009,2009-05-04,Monday
1753,33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,-1,0,unknown,yes,2009,2009-05-04,Monday
1754,45,blue-collar,married,secondary,no,640,yes,no,cellular,4,may,447,1,-1,0,unknown,yes,2009,2009-05-04,Monday
1755,25,student,single,tertiary,no,253,no,no,cellular,4,may,597,1,-1,0,unknown,yes,2009,2009-05-04,Monday
1756,41,blue-collar,married,secondary,no,5060,no,no,cellular,4,may,963,1,83,3,success,yes,2009,2009-05-04,Monday
1757,38,technician,divorced,secondary,no,902,yes,no,cellular,4,may,301,3,90,1,success,yes,2009,2009-05-04,Monday
1758,47,technician,married,secondary,no,335,no,no,cellular,4,may,417,1,76,1,success,yes,2009,2009-05-04,Monday
1759,49,management,married,tertiary,no,1,no,no,telephone,4,may,1076,3,175,1,success,yes,2009,2009-05-04,Monday
1760,42,admin.,single,secondary,no,1451,yes,no,cellular,4,may,251,4,-1,0,unknown,yes,2009,2009-05-04,Monday
1761,33,technician,single,tertiary,no,1636,yes,no,cellular,4,may,592,1,66,1,success,yes,2009,2009-05-04,Monday
1762,36,admin.,married,tertiary,no,3221,no,no,cellular,4,may,322,11,-1,0,unknown,yes,2009,2009-05-04,Monday
1763,60,technician,married,secondary,no,316,no,no,cellular,4,may,545,2,263,4,failure,yes,2009,2009-05-04,Monday
1764,33,technician,married,secondary,no,2044,yes,no,cellular,4,may,532,3,-1,0,unknown,yes,2009,2009-05-04,Monday
1765,33,technician,married,secondary,no,557,no,no,cellular,4,may,367,1,-1,0,unknown,yes,2009,2009-05-04,Monday
1766,33,services,single,secondary,no,489,yes,no,cellular,4,may,297,4,334,1,other,yes,2009,2009-05-04,Monday
1767,32,student,single,tertiary,no,1138,no,no,cellular,4,may,214,3,83,3,success,yes,2009,2009-05-04,Monday
1768,36,self-employed,married,secondary,no,188,yes,yes,cellular,4,may,1046,3,333,2,success,yes,2009,2009-05-04,Monday
1769,45,technician,married,secondary,no,1998,no,no,cellular,4,may,237,5,-1,0,unknown,yes,2009,2009-05-04,Monday
1770,35,management,married,tertiary,no,520,yes,no,cellular,4,may,458,3,17,5,failure,yes,2009,2009-05-04,Monday
1771,38,management,divorced,tertiary,no,6368,yes,no,cellular,4,may,922,4,-1,0,unknown,yes,2009,2009-05-04,Monday
1772,30,self-employed,married,tertiary,no,2666,no,no,cellular,4,may,781,3,89,1,success,yes,2009,2009-05-04,Monday
1773,31,technician,married,secondary,no,4182,yes,no,cellular,4,may,347,2,-1,0,unknown,yes,2009,2009-05-04,Monday
1774,32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,949,3,-1,0,unknown,yes,2009,2009-05-04,Monday
1775,44,self-employed,married,unknown,no,163,yes,no,cellular,4,may,364,3,-1,0,unknown,yes,2009,2009-05-04,Monday
1776,39,management,single,tertiary,no,1515,yes,no,cellular,4,may,815,6,167,6,failure,yes,2009,2009-05-04,Monday
1777,45,blue-collar,married,primary,no,803,yes,no,cellular,4,may,742,4,-1,0,unknown,yes,2009,2009-05-04,Monday
1778,32,blue-collar,single,secondary,no,400,no,no,cellular,4,may,268,3,-1,0,unknown,yes,2009,2009-05-04,Monday
1779,39,management,single,tertiary,no,2454,yes,no,cellular,4,may,716,3,263,2,failure,yes,2009,2009-05-04,Monday
1780,30,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes,2009,2009-05-04,Monday
1781,63,management,married,unknown,no,2352,no,no,telephone,4,may,475,7,-1,0,unknown,yes,2009,2009-05-04,Monday
1782,56,retired,married,primary,no,9367,no,no,cellular,4,may,617,2,-1,0,unknown,yes,2009,2009-05-04,Monday
1783,26,technician,single,secondary,no,237,yes,no,cellular,4,may,1091,3,-1,0,unknown,yes,2009,2009-05-04,Monday
1784,37,student,single,unknown,no,444,no,no,cellular,4,may,1063,5,-1,0,unknown,yes,2009,2009-05-04,Monday
1785,29,management,single,tertiary,no,9407,no,no,cellular,4,may,267,6,-1,0,unknown,yes,2009,2009-05-04,Monday
1786,24,student,single,secondary,no,387,no,no,telephone,4,may,340,8,-1,0,unknown,yes,2009,2009-05-04,Monday
1787,35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,may,429,4,164,2,failure,yes,2009,2009-05-04,Monday
1788,43,technician,married,tertiary,no,2643,no,no,telephone,4,may,331,5,-1,0,unknown,yes,2009,2009-05-04,Monday
1789,39,blue-collar,married,secondary,no,261,no,no,cellular,4,may,841,4,-1,0,unknown,yes,2009,2009-05-04,Monday
1790,59,retired,divorced,secondary,no,514,no,no,cellular,4,may,673,6,90,1,success,yes,2009,2009-05-04,Monday
1791,50,blue-collar,married,primary,no,5872,yes,no,cellular,5,may,762,3,-1,0,unknown,yes,2009,2009-05-05,Tuesday
1792,44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,unknown,yes,2009,2009-05-05,Tuesday
1793,35,student,single,secondary,no,188,yes,no,cellular,5,may,863,1,78,8,success,yes,2009,2009-05-05,Tuesday
1794,30,blue-collar,married,secondary,no,61,yes,no,cellular,5,may,525,1,-1,0,unknown,yes,2009,2009-05-05,Tuesday
1795,58,admin.,married,secondary,no,2160,yes,yes,cellular,5,may,1090,1,-1,0,unknown,yes,2009,2009-05-05,Tuesday
