id,age,job,marital,education,default,balance,housing,loan,contact,day,month,date_2025,month_num,weekday,duration,campaign,pdays,previous,poutcome,deposit
1222,47,blue-collar,married,secondary,no,292,no,no,cellular,10,feb,10/02/2025,2,Monday,277,1,-1,0,unknown,yes
1223,42,technician,married,tertiary,no,757,no,no,cellular,10,feb,10/02/2025,2,Monday,154,1,-1,0,unknown,yes
1224,43,management,married,tertiary,no,40,no,no,cellular,10,feb,10/02/2025,2,Monday,147,1,-1,0,unknown,yes
1225,61,retired,married,tertiary,no,1257,no,no,cellular,10,feb,10/02/2025,2,Monday,503,1,-1,0,unknown,yes
1226,35,technician,single,secondary,no,1693,yes,no,cellular,10,feb,10/02/2025,2,Monday,515,1,-1,0,unknown,yes
1227,40,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,10/02/2025,2,Monday,154,2,93,1,success,yes
1228,31,management,divorced,tertiary,no,373,no,no,cellular,10,feb,10/02/2025,2,Monday,132,6,-1,0,unknown,yes
1229,33,management,married,secondary,no,369,no,no,cellular,11,feb,11/02/2025,2,Tuesday,446,1,-1,0,unknown,yes
1230,69,retired,married,primary,no,2346,no,no,cellular,11,feb,11/02/2025,2,Tuesday,354,2,-1,0,unknown,yes
1231,30,services,single,secondary,no,1599,no,no,cellular,11,feb,11/02/2025,2,Tuesday,152,2,-1,0,unknown,yes
1232,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,11/02/2025,2,Tuesday,109,3,-1,0,unknown,yes
1233,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,11/02/2025,2,Tuesday,280,4,-1,0,unknown,yes
1234,22,student,single,secondary,no,381,no,no,cellular,12,feb,12/02/2025,2,Wednesday,227,1,-1,0,unknown,yes
1235,37,admin.,married,secondary,no,1314,yes,no,cellular,12,feb,12/02/2025,2,Wednesday,118,4,210,3,failure,yes
1236,48,management,single,tertiary,no,5689,no,no,cellular,12,feb,12/02/2025,2,Wednesday,262,1,-1,0,unknown,yes
1237,85,retired,married,primary,no,12114,no,no,telephone,12,feb,12/02/2025,2,Wednesday,165,2,-1,0,unknown,yes
1238,72,retired,married,tertiary,no,0,no,no,cellular,13,feb,13/02/2025,2,Thursday,99,1,-1,0,unknown,yes
1239,46,admin.,divorced,secondary,no,2232,no,no,cellular,13,feb,13/02/2025,2,Thursday,121,1,-1,0,unknown,yes
1240,26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,13/02/2025,2,Thursday,119,1,-1,0,unknown,yes
1241,37,technician,married,tertiary,no,127,yes,no,cellular,13,feb,13/02/2025,2,Thursday,71,1,-1,0,unknown,yes
1242,53,management,divorced,tertiary,no,2152,no,no,cellular,13,feb,13/02/2025,2,Thursday,75,3,-1,0,unknown,yes
1243,33,management,single,tertiary,no,3552,no,no,cellular,13,feb,13/02/2025,2,Thursday,158,2,85,3,failure,yes
1244,90,retired,divorced,secondary,no,1,no,no,cellular,13,feb,13/02/2025,2,Thursday,152,3,-1,0,unknown,yes
1245,54,admin.,divorced,secondary,no,1872,no,no,cellular,13,feb,13/02/2025,2,Thursday,439,5,-1,0,unknown,yes
1246,67,retired,married,tertiary,no,1341,no,no,cellular,13,feb,13/02/2025,2,Thursday,706,1,-1,0,unknown,yes
1247,42,management,divorced,unknown,no,7702,no,no,cellular,16,feb,16/02/2025,2,Sunday,138,2,-1,0,unknown,yes
1248,71,retired,married,primary,no,4657,no,no,cellular,16,feb,16/02/2025,2,Sunday,93,5,-1,0,unknown,yes
1249,44,admin.,divorced,secondary,no,397,yes,yes,cellular,16,feb,16/02/2025,2,Sunday,127,1,257,1,other,yes
1250,47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,16/02/2025,2,Sunday,261,2,-1,0,unknown,yes
1251,44,admin.,married,tertiary,no,348,yes,yes,cellular,16,feb,16/02/2025,2,Sunday,170,2,-1,0,unknown,yes
1252,37,technician,single,secondary,no,2442,no,no,cellular,16,feb,16/02/2025,2,Sunday,91,3,-1,0,unknown,yes
1253,37,services,married,secondary,no,1543,yes,no,cellular,16,feb,16/02/2025,2,Sunday,138,2,-1,0,unknown,yes
1254,28,self-employed,single,tertiary,no,805,no,no,cellular,16,feb,16/02/2025,2,Sunday,331,1,-1,0,unknown,yes
1255,21,blue-collar,single,secondary,no,2265,no,no,cellular,17,feb,17/02/2025,2,Monday,92,2,-1,0,unknown,yes
1256,32,management,single,tertiary,no,312,no,no,cellular,17,feb,17/02/2025,2,Monday,232,2,-1,0,unknown,yes
1257,51,technician,married,secondary,no,196,yes,yes,cellular,17,feb,17/02/2025,2,Monday,88,1,-1,0,unknown,yes
1258,26,student,single,secondary,no,620,no,no,cellular,17,feb,17/02/2025,2,Monday,104,1,-1,0,unknown,yes
1259,74,retired,married,secondary,no,1714,no,no,telephone,17,feb,17/02/2025,2,Monday,127,1,-1,0,unknown,yes
1260,65,retired,married,tertiary,no,2416,no,no,cellular,17,feb,17/02/2025,2,Monday,221,2,-1,0,unknown,yes
1261,47,technician,married,secondary,no,335,no,no,cellular,17,feb,17/02/2025,2,Monday,226,1,-1,0,unknown,yes
1262,38,admin.,married,secondary,no,755,yes,no,cellular,17,feb,17/02/2025,2,Monday,120,1,-1,0,unknown,yes
1263,71,retired,married,secondary,no,2850,no,no,cellular,17,feb,17/02/2025,2,Monday,185,1,-1,0,unknown,yes
1264,29,services,married,secondary,no,1135,yes,no,cellular,17,feb,17/02/2025,2,Monday,323,1,-1,0,unknown,yes
1265,61,retired,married,primary,no,197,no,no,cellular,17,feb,17/02/2025,2,Monday,113,1,-1,0,unknown,yes
1266,57,retired,divorced,primary,no,720,no,no,telephone,17,feb,17/02/2025,2,Monday,202,4,-1,0,unknown,yes
1267,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,17/02/2025,2,Monday,466,4,-1,0,unknown,yes
1268,68,retired,married,secondary,no,445,no,no,cellular,18,feb,18/02/2025,2,Tuesday,475,1,-1,0,unknown,yes
1269,29,management,single,tertiary,no,5359,no,no,cellular,18,feb,18/02/2025,2,Tuesday,147,1,-1,0,unknown,yes
1270,51,entrepreneur,married,primary,no,1443,no,no,cellular,18,feb,18/02/2025,2,Tuesday,172,10,-1,0,unknown,yes
1271,41,technician,divorced,secondary,no,4047,yes,no,cellular,18,feb,18/02/2025,2,Tuesday,343,1,-1,0,unknown,yes
1272,24,student,single,secondary,no,23878,no,no,cellular,18,feb,18/02/2025,2,Tuesday,185,1,-1,0,unknown,yes
1273,24,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,18/02/2025,2,Tuesday,134,2,-1,0,unknown,yes
1274,59,unemployed,married,secondary,no,1047,no,no,cellular,18,feb,18/02/2025,2,Tuesday,83,3,-1,0,unknown,yes
1275,85,retired,divorced,primary,no,7613,no,no,cellular,18,feb,18/02/2025,2,Tuesday,355,3,-1,0,unknown,yes
1276,51,technician,married,secondary,no,117,no,no,cellular,18,feb,18/02/2025,2,Tuesday,442,2,-1,0,unknown,yes
1277,39,technician,married,secondary,no,2266,no,no,cellular,18,feb,18/02/2025,2,Tuesday,208,4,-1,0,unknown,yes
1278,44,management,married,primary,no,558,no,no,cellular,19,feb,19/02/2025,2,Wednesday,268,5,-1,0,unknown,yes
1279,26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,19/02/2025,2,Wednesday,654,3,-1,0,unknown,yes
1280,48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,26/02/2025,2,Wednesday,245,1,-1,0,unknown,yes
1281,37,technician,single,secondary,no,1130,no,no,cellular,26,feb,26/02/2025,2,Wednesday,152,1,-1,0,unknown,yes
1282,71,retired,married,tertiary,no,653,no,no,telephone,26,feb,26/02/2025,2,Wednesday,367,1,-1,0,unknown,yes
1283,62,housemaid,married,unknown,no,2021,no,no,telephone,26,feb,26/02/2025,2,Wednesday,361,1,-1,0,unknown,yes
1284,26,admin.,single,tertiary,no,313,no,yes,cellular,26,feb,26/02/2025,2,Wednesday,210,2,-1,0,unknown,yes
1285,43,unemployed,single,tertiary,no,983,yes,no,cellular,26,feb,26/02/2025,2,Wednesday,97,1,-1,0,unknown,yes
1286,30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,27/02/2025,2,Thursday,195,1,100,1,success,yes
1287,50,management,married,unknown,no,8345,no,no,cellular,27,feb,27/02/2025,2,Thursday,194,1,261,1,failure,yes
1288,25,technician,single,secondary,no,1231,yes,no,cellular,27,feb,27/02/2025,2,Thursday,412,5,-1,0,unknown,yes
1289,25,admin.,single,tertiary,no,3730,yes,no,cellular,27,feb,27/02/2025,2,Thursday,353,1,-1,0,unknown,yes
1290,31,management,single,tertiary,no,924,no,no,cellular,27,feb,27/02/2025,2,Thursday,172,1,-1,0,unknown,yes
1291,28,technician,single,tertiary,no,2489,yes,no,telephone,27,feb,27/02/2025,2,Thursday,342,2,-1,0,unknown,yes
1292,66,retired,married,secondary,no,995,no,no,cellular,27,feb,27/02/2025,2,Thursday,131,2,-1,0,unknown,yes
1293,41,management,married,secondary,no,280,yes,no,cellular,27,feb,27/02/2025,2,Thursday,87,2,-1,0,unknown,yes
1294,46,technician,married,secondary,no,3434,no,yes,cellular,27,feb,27/02/2025,2,Thursday,115,1,-1,0,unknown,yes
1295,42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,27/02/2025,2,Thursday,156,1,-1,0,unknown,yes
1296,28,technician,single,secondary,no,1363,no,no,cellular,27,feb,27/02/2025,2,Thursday,79,1,-1,0,unknown,yes
1297,39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,27/02/2025,2,Thursday,233,1,270,1,other,yes
1298,42,services,married,secondary,no,1376,yes,no,cellular,2,mar,02/03/2025,3,Sunday,712,4,-1,0,unknown,yes
1299,35,services,married,secondary,no,52,yes,no,cellular,2,mar,02/03/2025,3,Sunday,378,4,-1,0,unknown,yes
1300,55,technician,married,secondary,no,0,yes,yes,cellular,2,mar,02/03/2025,3,Sunday,116,1,-1,0,unknown,yes
1301,37,technician,married,secondary,no,549,no,no,cellular,2,mar,02/03/2025,3,Sunday,239,1,-1,0,unknown,yes
1302,29,management,single,tertiary,no,92,no,no,cellular,2,mar,02/03/2025,3,Sunday,175,5,-1,0,unknown,yes
1303,49,management,married,tertiary,no,2881,no,no,cellular,2,mar,02/03/2025,3,Sunday,120,3,-1,0,unknown,yes
1304,44,technician,single,secondary,no,250,no,no,telephone,2,mar,02/03/2025,3,Sunday,382,2,-1,0,unknown,yes
1305,54,admin.,married,secondary,no,602,no,no,cellular,3,mar,03/03/2025,3,Monday,143,2,-1,0,unknown,yes
1306,28,management,single,tertiary,no,730,yes,no,cellular,3,mar,03/03/2025,3,Monday,631,1,-1,0,unknown,yes
1307,30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,03/03/2025,3,Monday,83,1,-1,0,unknown,yes
1308,47,technician,married,secondary,no,293,no,no,cellular,3,mar,03/03/2025,3,Monday,499,1,-1,0,unknown,yes
1309,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,03/03/2025,3,Monday,350,3,-1,0,unknown,yes
1310,37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,03/03/2025,3,Monday,426,1,-1,0,unknown,yes
1311,25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,03/03/2025,3,Monday,320,1,-1,0,unknown,yes
1312,29,technician,single,secondary,no,316,yes,no,cellular,3,mar,03/03/2025,3,Monday,156,1,-1,0,unknown,yes
1313,62,management,married,secondary,no,4562,yes,no,cellular,3,mar,03/03/2025,3,Monday,168,1,-1,0,unknown,yes
1314,58,management,divorced,secondary,no,10180,no,no,cellular,3,mar,03/03/2025,3,Monday,180,2,-1,0,unknown,yes
1315,46,management,married,tertiary,no,0,no,no,cellular,3,mar,03/03/2025,3,Monday,305,13,-1,0,unknown,yes
1316,56,retired,married,tertiary,no,281,no,no,cellular,3,mar,03/03/2025,3,Monday,96,2,-1,0,unknown,yes
1317,33,management,married,tertiary,no,250,no,no,cellular,4,mar,04/03/2025,3,Tuesday,377,6,-1,0,unknown,yes
1318,27,student,single,tertiary,no,0,no,no,cellular,5,mar,05/03/2025,3,Wednesday,82,3,-1,0,unknown,yes
1319,60,retired,married,secondary,no,404,no,no,cellular,5,mar,05/03/2025,3,Wednesday,308,2,196,2,failure,yes
1320,32,management,single,tertiary,no,506,no,no,cellular,5,mar,05/03/2025,3,Wednesday,63,2,-1,0,unknown,yes
1321,83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,05/03/2025,3,Wednesday,181,1,-1,0,unknown,yes
1322,35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,05/03/2025,3,Wednesday,106,1,-1,0,unknown,yes
1323,31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,05/03/2025,3,Wednesday,112,2,106,1,failure,yes
1324,30,student,single,tertiary,no,2539,no,no,telephone,5,mar,05/03/2025,3,Wednesday,199,5,-1,0,unknown,yes
1325,29,technician,married,secondary,no,2326,no,no,cellular,6,mar,06/03/2025,3,Thursday,195,1,-1,0,unknown,yes
1326,36,management,single,tertiary,no,811,no,no,cellular,6,mar,06/03/2025,3,Thursday,229,1,-1,0,unknown,yes
1327,57,management,married,tertiary,no,256,no,no,cellular,6,mar,06/03/2025,3,Thursday,227,1,-1,0,unknown,yes
1328,21,blue-collar,single,secondary,no,682,no,no,cellular,6,mar,06/03/2025,3,Thursday,266,1,-1,0,unknown,yes
1329,44,management,single,tertiary,no,483,no,no,cellular,6,mar,06/03/2025,3,Thursday,207,2,199,6,success,yes
1330,23,management,single,tertiary,no,1506,no,no,cellular,9,mar,09/03/2025,3,Sunday,131,4,-1,0,unknown,yes
1331,34,management,single,tertiary,no,575,no,no,cellular,9,mar,09/03/2025,3,Sunday,116,1,-1,0,unknown,yes
1332,32,self-employed,married,secondary,no,409,no,no,cellular,9,mar,09/03/2025,3,Sunday,217,2,-1,0,unknown,yes
1333,37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,10/03/2025,3,Monday,350,2,112,3,failure,yes
1334,35,management,single,tertiary,no,671,yes,no,cellular,10,mar,10/03/2025,3,Monday,112,1,-1,0,unknown,yes
1335,47,management,married,tertiary,no,2351,no,no,cellular,10,mar,10/03/2025,3,Monday,80,1,-1,0,unknown,yes
1336,61,management,married,tertiary,no,997,no,no,cellular,10,mar,10/03/2025,3,Monday,106,1,-1,0,unknown,yes
1337,30,management,single,tertiary,no,4808,no,no,cellular,10,mar,10/03/2025,3,Monday,272,1,-1,0,unknown,yes
1338,70,retired,married,secondary,no,6422,no,no,cellular,10,mar,10/03/2025,3,Monday,122,1,-1,0,unknown,yes
1339,52,management,married,tertiary,no,31,no,no,cellular,10,mar,10/03/2025,3,Monday,135,1,-1,0,unknown,yes
1340,28,management,single,secondary,no,171,no,no,cellular,10,mar,10/03/2025,3,Monday,93,1,-1,0,unknown,yes
1341,57,management,married,tertiary,no,2681,no,no,cellular,11,mar,11/03/2025,3,Tuesday,266,2,-1,0,unknown,yes
1342,24,admin.,single,tertiary,no,-61,no,no,cellular,11,mar,11/03/2025,3,Tuesday,95,4,-1,0,unknown,yes
1343,32,management,married,tertiary,no,8929,no,no,cellular,11,mar,11/03/2025,3,Tuesday,126,1,-1,0,unknown,yes
1344,65,housemaid,married,primary,no,715,no,no,cellular,11,mar,11/03/2025,3,Tuesday,323,1,-1,0,unknown,yes
1345,44,management,married,tertiary,no,1058,no,no,cellular,11,mar,11/03/2025,3,Tuesday,188,3,-1,0,unknown,yes
1346,32,entrepreneur,single,tertiary,no,-34,yes,no,cellular,11,mar,11/03/2025,3,Tuesday,101,1,-1,0,unknown,yes
1347,33,technician,single,tertiary,no,258,no,no,cellular,12,mar,12/03/2025,3,Wednesday,80,4,-1,0,unknown,yes
1348,53,services,divorced,secondary,no,0,no,no,cellular,12,mar,12/03/2025,3,Wednesday,80,2,-1,0,unknown,yes
1349,31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,12/03/2025,3,Wednesday,119,1,-1,0,unknown,yes
1350,58,self-employed,married,tertiary,no,5810,no,no,cellular,12,mar,12/03/2025,3,Wednesday,139,1,-1,0,unknown,yes
1351,30,management,single,tertiary,no,3473,no,no,cellular,12,mar,12/03/2025,3,Wednesday,1209,2,-1,0,unknown,yes
1352,47,blue-collar,married,secondary,no,238,yes,yes,cellular,13,mar,13/03/2025,3,Thursday,3076,1,-1,0,unknown,yes
1353,60,technician,married,secondary,no,1740,no,no,cellular,13,mar,13/03/2025,3,Thursday,296,2,-1,0,unknown,yes
1354,36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,16,mar,16/03/2025,3,Sunday,392,4,-1,0,unknown,yes
1355,37,services,single,secondary,no,1045,no,no,cellular,17,mar,17/03/2025,3,Monday,406,2,41,1,failure,yes
1356,43,admin.,married,secondary,no,132,no,no,cellular,17,mar,17/03/2025,3,Monday,220,1,-1,0,unknown,yes
1357,37,admin.,single,tertiary,no,1000,yes,no,cellular,17,mar,17/03/2025,3,Monday,195,1,-1,0,unknown,yes
1358,31,management,single,tertiary,no,115,no,no,cellular,17,mar,17/03/2025,3,Monday,187,1,-1,0,unknown,yes
1359,31,technician,married,secondary,no,180,no,no,cellular,17,mar,17/03/2025,3,Monday,299,2,-1,0,unknown,yes
1360,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,17/03/2025,3,Monday,325,2,-1,0,unknown,yes
1361,30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,18/03/2025,3,Tuesday,232,2,294,2,failure,yes
1362,32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,18/03/2025,3,Tuesday,278,2,-1,0,unknown,yes
1363,35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,18/03/2025,3,Tuesday,194,1,-1,0,unknown,yes
1364,59,technician,married,secondary,no,259,no,no,cellular,18,mar,18/03/2025,3,Tuesday,224,1,-1,0,unknown,yes
1365,33,housemaid,single,tertiary,no,1107,yes,no,cellular,18,mar,18/03/2025,3,Tuesday,201,1,-1,0,unknown,yes
1366,37,management,single,tertiary,no,1730,no,no,cellular,19,mar,19/03/2025,3,Wednesday,167,1,-1,0,unknown,yes
1367,31,services,married,secondary,no,447,no,no,cellular,19,mar,19/03/2025,3,Wednesday,220,3,-1,0,unknown,yes
1368,26,management,single,tertiary,no,2786,no,no,cellular,23,mar,23/03/2025,3,Sunday,415,1,-1,0,unknown,yes
1369,53,technician,married,secondary,no,10185,no,no,cellular,23,mar,23/03/2025,3,Sunday,115,1,-1,0,unknown,yes
1370,34,unemployed,married,secondary,no,978,no,no,cellular,24,mar,24/03/2025,3,Monday,132,1,-1,0,unknown,yes
1371,46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,24/03/2025,3,Monday,144,2,-1,0,unknown,yes
1372,76,retired,divorced,primary,no,3049,no,no,cellular,24,mar,24/03/2025,3,Monday,170,3,-1,0,unknown,yes
1373,46,management,married,tertiary,no,11385,no,no,cellular,24,mar,24/03/2025,3,Monday,269,3,-1,0,unknown,yes
1374,83,retired,divorced,primary,no,46,no,no,cellular,25,mar,25/03/2025,3,Tuesday,115,1,-1,0,unknown,yes
1375,23,student,single,secondary,no,4126,no,no,cellular,25,mar,25/03/2025,3,Tuesday,96,2,-1,0,unknown,yes
1376,34,management,single,tertiary,no,212,no,no,cellular,25,mar,25/03/2025,3,Tuesday,278,8,-1,0,unknown,yes
1377,24,student,single,secondary,no,1250,no,no,cellular,25,mar,25/03/2025,3,Tuesday,411,2,-1,0,unknown,yes
1378,41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,26/03/2025,3,Wednesday,117,2,-1,0,unknown,yes
1379,28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,26/03/2025,3,Wednesday,475,1,-1,0,unknown,yes
1380,34,technician,married,secondary,no,390,yes,no,cellular,27,mar,27/03/2025,3,Thursday,95,2,231,2,failure,yes
1381,77,retired,married,secondary,no,9601,no,no,telephone,27,mar,27/03/2025,3,Thursday,515,1,-1,0,unknown,yes
1382,36,management,married,secondary,no,565,no,no,cellular,27,mar,27/03/2025,3,Thursday,300,1,-1,0,unknown,yes
1383,58,management,married,tertiary,no,1384,yes,no,cellular,27,mar,27/03/2025,3,Thursday,342,1,-1,0,unknown,yes
1384,46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,27/03/2025,3,Thursday,243,3,239,13,other,yes
1385,59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,27/03/2025,3,Thursday,234,2,-1,0,unknown,yes
1386,19,student,single,primary,no,134,no,no,cellular,27,mar,27/03/2025,3,Thursday,271,2,-1,0,unknown,yes
1387,23,management,single,tertiary,no,2143,no,no,cellular,30,mar,30/03/2025,3,Sunday,180,2,-1,0,unknown,yes
1388,27,management,single,tertiary,no,831,no,no,cellular,30,mar,30/03/2025,3,Sunday,1081,2,-1,0,unknown,yes
1389,73,retired,divorced,primary,no,2308,no,no,telephone,30,mar,30/03/2025,3,Sunday,163,2,-1,0,unknown,yes
1390,41,management,married,tertiary,no,1468,yes,no,cellular,31,mar,31/03/2025,3,Monday,237,3,-1,0,unknown,yes
1391,30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,31/03/2025,3,Monday,158,2,-1,0,unknown,yes
1392,26,admin.,single,secondary,no,274,no,no,cellular,1,apr,01/04/2025,4,Tuesday,351,3,-1,0,unknown,yes
1393,38,blue-collar,single,tertiary,no,172,yes,no,cellular,1,apr,01/04/2025,4,Tuesday,1176,1,-1,0,unknown,yes
1394,46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,01/04/2025,4,Tuesday,1196,1,-1,0,unknown,yes
1395,27,technician,single,tertiary,no,393,no,no,cellular,1,apr,01/04/2025,4,Tuesday,165,2,-1,0,unknown,yes
1396,63,self-employed,married,tertiary,no,-39,no,no,cellular,1,apr,01/04/2025,4,Tuesday,387,2,-1,0,unknown,yes
1397,34,admin.,married,secondary,no,1474,no,no,cellular,2,apr,02/04/2025,4,Wednesday,739,2,-1,0,unknown,yes
1398,32,admin.,single,secondary,no,471,no,yes,cellular,2,apr,02/04/2025,4,Wednesday,243,3,-1,0,unknown,yes
1399,33,management,single,tertiary,no,3161,yes,no,cellular,2,apr,02/04/2025,4,Wednesday,313,3,-1,0,unknown,yes
1400,47,blue-collar,married,secondary,no,1612,yes,no,cellular,2,apr,02/04/2025,4,Wednesday,1164,1,-1,0,unknown,yes
1401,48,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,02/04/2025,4,Wednesday,397,2,-1,0,unknown,yes
1402,58,unknown,married,unknown,no,68,no,no,cellular,2,apr,02/04/2025,4,Wednesday,268,1,-1,0,unknown,yes
1403,50,management,married,tertiary,no,414,yes,no,cellular,3,apr,03/04/2025,4,Thursday,707,1,302,3,failure,yes
1404,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,03/04/2025,4,Thursday,117,1,-1,0,unknown,yes
1405,39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,03/04/2025,4,Thursday,939,1,-1,0,unknown,yes
1406,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,03/04/2025,4,Thursday,296,1,270,3,failure,yes
1407,41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,03/04/2025,4,Thursday,1203,2,135,2,failure,yes
1408,54,entrepreneur,divorced,unknown,no,4736,yes,no,telephone,6,apr,06/04/2025,4,Sunday,475,6,307,5,failure,yes
1409,33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,06/04/2025,4,Sunday,583,2,222,17,failure,yes
1410,42,management,single,tertiary,no,11891,no,no,cellular,6,apr,06/04/2025,4,Sunday,158,1,-1,0,unknown,yes
1411,0,blue-collar,married,primary,no,4979,no,no,telephone,6,apr,06/04/2025,4,Sunday,180,1,-1,0,unknown,yes
1412,40,management,married,secondary,no,754,no,yes,cellular,6,apr,06/04/2025,4,Sunday,635,1,-1,0,unknown,yes
1413,37,admin.,married,secondary,no,1207,yes,no,telephone,6,apr,06/04/2025,4,Sunday,1353,2,138,2,success,yes
