,cluster_demografico,nombre_segmento
3794,0,Seniors Jubilados
3795,1,Activos Operarios
3796,1,Activos Operarios
3797,2,Activos Directivos
3798,2,Activos Directivos
3799,3,Consolidados Técnicos
3800,3,Consolidados Técnicos
3801,0,Seniors Jubilados
3802,2,Activos Directivos
3803,1,Activos Operarios
3804,1,Activos Operarios
3805,2,Activos Directivos
3806,0,Seniors Jubilados
3807,3,Consolidados Técnicos
3808,0,Seniors Jubilados
3809,3,Consolidados Técnicos
3810,2,Activos Directivos
3811,0,Seniors Jubilados
3812,3,Consolidados Técnicos
3813,0,Seniors Jubilados
3814,0,Seniors Jubilados
3815,2,Activos Directivos
3816,0,Seniors Jubilados
3817,3,Consolidados Técnicos
3818,3,Consolidados Técnicos
3819,0,Seniors Jubilados
3820,2,Activos Directivos
3821,2,Activos Directivos
3822,0,Seniors Jubilados
3823,1,Activos Operarios
3824,3,Consolidados Técnicos
3825,3,Consolidados Técnicos
3826,2,Activos Directivos
3827,3,Consolidados Técnicos
3828,3,Consolidados Técnicos
3829,0,Seniors Jubilados
3830,3,Consolidados Técnicos
3831,0,Seniors Jubilados
3832,1,Activos Operarios
3833,2,Activos Directivos
3834,1,Activos Operarios
3835,1,Activos Operarios
3836,2,Activos Directivos
3837,1,Activos Operarios
3838,2,Activos Directivos
3839,1,Activos Operarios
3840,3,Consolidados Técnicos
3841,0,Seniors Jubilados
3842,1,Activos Operarios
3843,2,Activos Directivos
3844,3,Consolidados Técnicos
3845,1,Activos Operarios
3846,1,Activos Operarios
3847,1,Activos Operarios
3848,0,Seniors Jubilados
3849,2,Activos Directivos
3850,0,Seniors Jubilados
3851,0,Seniors Jubilados
3852,1,Activos Operarios
3853,3,Consolidados Técnicos
3854,2,Activos Directivos
3855,3,Consolidados Técnicos
3856,1,Activos Operarios
3857,1,Activos Operarios
3858,0,Seniors Jubilados
3859,1,Activos Operarios
3860,1,Activos Operarios
3861,0,Seniors Jubilados
3862,0,Seniors Jubilados
3863,1,Activos Operarios
3864,0,Seniors Jubilados
3865,0,Seniors Jubilados
3866,0,Seniors Jubilados
3867,1,Activos Operarios
3868,3,Consolidados Técnicos
3869,2,Activos Directivos
3870,2,Activos Directivos
3871,0,Seniors Jubilados
3872,3,Consolidados Técnicos
3873,0,Seniors Jubilados
3874,1,Activos Operarios
3875,1,Activos Operarios
3876,3,Consolidados Técnicos
3877,2,Activos Directivos
3878,3,Consolidados Técnicos
3879,1,Activos Operarios
3880,3,Consolidados Técnicos
3881,3,Consolidados Técnicos
3882,1,Activos Operarios
3883,0,Seniors Jubilados
3884,3,Consolidados Técnicos
3885,1,Activos Operarios
3886,0,Seniors Jubilados
3887,3,Consolidados Técnicos
3888,2,Activos Directivos
3889,2,Activos Directivos
3890,2,Activos Directivos
3891,0,Seniors Jubilados
3892,0,Seniors Jubilados
3893,1,Activos Operarios
3894,1,Activos Operarios
3895,1,Activos Operarios
3896,0,Seniors Jubilados
3897,0,Seniors Jubilados
3898,0,Seniors Jubilados
3899,3,Consolidados Técnicos
3900,2,Activos Directivos
3901,2,Activos Directivos
3902,0,Seniors Jubilados
3903,1,Activos Operarios
3904,2,Activos Directivos
3905,1,Activos Operarios
3906,1,Activos Operarios
3907,0,Seniors Jubilados
3908,0,Seniors Jubilados
3909,2,Activos Directivos
3910,2,Activos Directivos
3911,1,Activos Operarios
3912,0,Seniors Jubilados
3913,3,Consolidados Técnicos
3914,1,Activos Operarios
3915,2,Activos Directivos
3916,1,Activos Operarios
3917,2,Activos Directivos
3918,1,Activos Operarios
3919,1,Activos Operarios
3920,3,Consolidados Técnicos
3921,3,Consolidados Técnicos
3922,3,Consolidados Técnicos
3923,2,Activos Directivos
3924,1,Activos Operarios
3925,3,Consolidados Técnicos
3926,0,Seniors Jubilados
3927,0,Seniors Jubilados
3928,1,Activos Operarios
3929,2,Activos Directivos
3930,2,Activos Directivos
3931,2,Activos Directivos
3932,0,Seniors Jubilados
3933,1,Activos Operarios
3934,3,Consolidados Técnicos
3935,3,Consolidados Técnicos
3936,2,Activos Directivos
3937,0,Seniors Jubilados
3938,1,Activos Operarios
3939,2,Activos Directivos
3940,3,Consolidados Técnicos
3941,0,Seniors Jubilados
3942,2,Activos Directivos
3943,2,Activos Directivos
3944,0,Seniors Jubilados
3945,0,Seniors Jubilados
3946,1,Activos Operarios
3947,1,Activos Operarios
3948,2,Activos Directivos
3949,2,Activos Directivos
3950,1,Activos Operarios
3951,1,Activos Operarios
3952,0,Seniors Jubilados
3953,3,Consolidados Técnicos
3954,1,Activos Operarios
3955,1,Activos Operarios
3956,0,Seniors Jubilados
3957,2,Activos Directivos
3958,1,Activos Operarios
3959,3,Consolidados Técnicos
3960,2,Activos Directivos
3961,1,Activos Operarios
3962,0,Seniors Jubilados
3963,0,Seniors Jubilados
3964,3,Consolidados Técnicos
3965,2,Activos Directivos
3966,0,Seniors Jubilados
3967,1,Activos Operarios
3968,2,Activos Directivos
3969,1,Activos Operarios
3970,3,Consolidados Técnicos
3971,2,Activos Directivos
3972,0,Seniors Jubilados
3973,2,Activos Directivos
3974,0,Seniors Jubilados
3975,2,Activos Directivos
3976,3,Consolidados Técnicos
3977,2,Activos Directivos
3978,3,Consolidados Técnicos
3979,0,Seniors Jubilados
3980,0,Seniors Jubilados
3981,0,Seniors Jubilados
3982,0,Seniors Jubilados
3983,0,Seniors Jubilados
3984,1,Activos Operarios
3985,1,Activos Operarios
3986,2,Activos Directivos
3987,1,Activos Operarios
3988,2,Activos Directivos
3989,0,Seniors Jubilados
3990,2,Activos Directivos
3991,3,Consolidados Técnicos
3992,2,Activos Directivos
3993,1,Activos Operarios
3994,3,Consolidados Técnicos
3995,2,Activos Directivos
3996,0,Seniors Jubilados
3997,0,Seniors Jubilados
3998,3,Consolidados Técnicos
3999,1,Activos Operarios
4000,1,Activos Operarios
4001,1,Activos Operarios
4002,0,Seniors Jubilados
4003,1,Activos Operarios
4004,1,Activos Operarios
4005,0,Seniors Jubilados
4006,1,Activos Operarios
4007,2,Activos Directivos
4008,1,Activos Operarios
4009,1,Activos Operarios
4010,3,Consolidados Técnicos
4011,3,Consolidados Técnicos
4012,0,Seniors Jubilados
4013,0,Seniors Jubilados
4014,1,Activos Operarios
4015,3,Consolidados Técnicos
4016,0,Seniors Jubilados
4017,0,Seniors Jubilados
4018,2,Activos Directivos
4019,2,Activos Directivos
4020,1,Activos Operarios
4021,0,Seniors Jubilados
4022,2,Activos Directivos
4023,3,Consolidados Técnicos
4024,2,Activos Directivos
4025,1,Activos Operarios
4026,1,Activos Operarios
4027,2,Activos Directivos
4028,1,Activos Operarios
4029,3,Consolidados Técnicos
4030,1,Activos Operarios
4031,0,Seniors Jubilados
4032,3,Consolidados Técnicos
4033,1,Activos Operarios
4034,1,Activos Operarios
4035,0,Seniors Jubilados
4036,2,Activos Directivos
4037,2,Activos Directivos
4038,2,Activos Directivos
4039,1,Activos Operarios
4040,2,Activos Directivos
4041,2,Activos Directivos
4042,0,Seniors Jubilados
4043,1,Activos Operarios
4044,1,Activos Operarios
4045,0,Seniors Jubilados
4046,3,Consolidados Técnicos
4047,1,Activos Operarios
4048,0,Seniors Jubilados
4049,3,Consolidados Técnicos
4050,3,Consolidados Técnicos
4051,2,Activos Directivos
4052,1,Activos Operarios
4053,3,Consolidados Técnicos
4054,3,Consolidados Técnicos
4055,1,Activos Operarios
4056,3,Consolidados Técnicos
4057,2,Activos Directivos
4058,0,Seniors Jubilados
4059,2,Activos Directivos
4060,0,Seniors Jubilados
4061,1,Activos Operarios
4062,3,Consolidados Técnicos
4063,3,Consolidados Técnicos
4064,0,Seniors Jubilados
4065,2,Activos Directivos
4066,3,Consolidados Técnicos
4067,1,Activos Operarios
4068,0,Seniors Jubilados
4069,0,Seniors Jubilados
4070,1,Activos Operarios
4071,1,Activos Operarios
4072,2,Activos Directivos
4073,3,Consolidados Técnicos
4074,0,Seniors Jubilados
4075,2,Activos Directivos
4076,0,Seniors Jubilados
4077,1,Activos Operarios
4078,1,Activos Operarios
4079,1,Activos Operarios
4080,0,Seniors Jubilados
4081,1,Activos Operarios
4082,3,Consolidados Técnicos
4083,0,Seniors Jubilados
4084,3,Consolidados Técnicos
4085,3,Consolidados Técnicos
4086,2,Activos Directivos
4087,1,Activos Operarios
4088,0,Seniors Jubilados
4089,0,Seniors Jubilados
4090,1,Activos Operarios
4091,2,Activos Directivos
4092,2,Activos Directivos
4093,3,Consolidados Técnicos
4094,3,Consolidados Técnicos
4095,1,Activos Operarios
4096,2,Activos Directivos
4097,0,Seniors Jubilados
4098,0,Seniors Jubilados
4099,1,Activos Operarios
4100,1,Activos Operarios
4101,1,Activos Operarios
4102,0,Seniors Jubilados
4103,1,Activos Operarios
4104,1,Activos Operarios
4105,1,Activos Operarios
4106,0,Seniors Jubilados
4107,2,Activos Directivos
4108,0,Seniors Jubilados
4109,1,Activos Operarios
4110,1,Activos Operarios
4111,3,Consolidados Técnicos
4112,3,Consolidados Técnicos
4113,1,Activos Operarios
4114,1,Activos Operarios
4115,0,Seniors Jubilados
4116,1,Activos Operarios
4117,3,Consolidados Técnicos
4118,0,Seniors Jubilados
4119,3,Consolidados Técnicos
4120,0,Seniors Jubilados
4121,2,Activos Directivos
4122,3,Consolidados Técnicos
4123,2,Activos Directivos
4124,1,Activos Operarios
4125,0,Seniors Jubilados
4126,1,Activos Operarios
4127,2,Activos Directivos
4128,1,Activos Operarios
4129,3,Consolidados Técnicos
4130,2,Activos Directivos
4131,2,Activos Directivos
4132,1,Activos Operarios
4133,1,Activos Operarios
4134,2,Activos Directivos
4135,1,Activos Operarios
4136,1,Activos Operarios
4137,2,Activos Directivos
4138,3,Consolidados Técnicos
4139,1,Activos Operarios
4140,0,Seniors Jubilados
4141,3,Consolidados Técnicos
4142,0,Seniors Jubilados
4143,2,Activos Directivos
4144,0,Seniors Jubilados
4145,3,Consolidados Técnicos
4146,2,Activos Directivos
4147,3,Consolidados Técnicos
4148,1,Activos Operarios
4149,3,Consolidados Técnicos
4150,2,Activos Directivos
4151,2,Activos Directivos
4152,2,Activos Directivos
4153,1,Activos Operarios
4154,1,Activos Operarios
4155,1,Activos Operarios
4156,1,Activos Operarios
4157,3,Consolidados Técnicos
4158,2,Activos Directivos
4159,0,Seniors Jubilados
4160,1,Activos Operarios
4161,2,Activos Directivos
4162,1,Activos Operarios
4163,1,Activos Operarios
4164,2,Activos Directivos
4165,0,Seniors Jubilados
4166,3,Consolidados Técnicos
4167,1,Activos Operarios
4168,3,Consolidados Técnicos
4169,1,Activos Operarios
4170,3,Consolidados Técnicos
4171,2,Activos Directivos
4172,3,Consolidados Técnicos
4173,1,Activos Operarios
4174,1,Activos Operarios
4175,0,Seniors Jubilados
4176,1,Activos Operarios
4177,1,Activos Operarios
4178,2,Activos Directivos
4179,2,Activos Directivos
4180,2,Activos Directivos
4181,1,Activos Operarios
4182,0,Seniors Jubilados
4183,0,Seniors Jubilados
4184,0,Seniors Jubilados
4185,2,Activos Directivos
4186,2,Activos Directivos
4187,0,Seniors Jubilados
4188,0,Seniors Jubilados
4189,1,Activos Operarios
4190,2,Activos Directivos
4191,1,Activos Operarios
4192,2,Activos Directivos
4193,2,Activos Directivos
4194,1,Activos Operarios
4195,0,Seniors Jubilados
4196,1,Activos Operarios
4197,1,Activos Operarios
4198,3,Consolidados Técnicos
4199,2,Activos Directivos
4200,3,Consolidados Técnicos
4201,0,Seniors Jubilados
4202,0,Seniors Jubilados
4203,3,Consolidados Técnicos
4204,3,Consolidados Técnicos
4205,1,Activos Operarios
4206,0,Seniors Jubilados
4207,2,Activos Directivos
4208,3,Consolidados Técnicos
4209,3,Consolidados Técnicos
4210,3,Consolidados Técnicos
4211,1,Activos Operarios
4212,1,Activos Operarios
4213,0,Seniors Jubilados
4214,2,Activos Directivos
4215,2,Activos Directivos
4216,3,Consolidados Técnicos
4217,0,Seniors Jubilados
4218,3,Consolidados Técnicos
4219,1,Activos Operarios
4220,1,Activos Operarios
4221,2,Activos Directivos
4222,3,Consolidados Técnicos
4223,1,Activos Operarios
4224,1,Activos Operarios
4225,2,Activos Directivos
4226,1,Activos Operarios
4227,1,Activos Operarios
4228,3,Consolidados Técnicos
4229,0,Seniors Jubilados
4230,2,Activos Directivos
4231,1,Activos Operarios
4232,3,Consolidados Técnicos
4233,1,Activos Operarios
4234,1,Activos Operarios
4235,2,Activos Directivos
4236,1,Activos Operarios
4237,3,Consolidados Técnicos
4238,2,Activos Directivos
4239,0,Seniors Jubilados
4240,1,Activos Operarios
4241,2,Activos Directivos
4242,1,Activos Operarios
4243,3,Consolidados Técnicos
4244,1,Activos Operarios
4245,3,Consolidados Técnicos
4246,2,Activos Directivos
4247,2,Activos Directivos
4248,0,Seniors Jubilados
4249,1,Activos Operarios
4250,3,Consolidados Técnicos
4251,3,Consolidados Técnicos
4252,3,Consolidados Técnicos
4253,0,Seniors Jubilados
4254,1,Activos Operarios
4255,1,Activos Operarios
4256,3,Consolidados Técnicos
4257,2,Activos Directivos
4258,1,Activos Operarios
4259,3,Consolidados Técnicos
4260,3,Consolidados Técnicos
4261,0,Seniors Jubilados
4262,1,Activos Operarios
4263,1,Activos Operarios
4264,3,Consolidados Técnicos
4265,2,Activos Directivos
4266,2,Activos Directivos
4267,3,Consolidados Técnicos
4268,2,Activos Directivos
4269,1,Activos Operarios
4270,3,Consolidados Técnicos
4271,3,Consolidados Técnicos
4272,1,Activos Operarios
4273,0,Seniors Jubilados
4274,2,Activos Directivos
4275,1,Activos Operarios
4276,3,Consolidados Técnicos
4277,1,Activos Operarios
4278,0,Seniors Jubilados
4279,2,Activos Directivos
4280,1,Activos Operarios
4281,3,Consolidados Técnicos
4282,1,Activos Operarios
4283,2,Activos Directivos
4284,3,Consolidados Técnicos
4285,2,Activos Directivos
4286,0,Seniors Jubilados
4287,2,Activos Directivos
4288,0,Seniors Jubilados
4289,1,Activos Operarios
4290,0,Seniors Jubilados
4291,1,Activos Operarios
4292,1,Activos Operarios
4293,2,Activos Directivos
4294,1,Activos Operarios
4295,3,Consolidados Técnicos
4296,1,Activos Operarios
4297,1,Activos Operarios
4298,0,Seniors Jubilados
4299,0,Seniors Jubilados
4300,3,Consolidados Técnicos
4301,3,Consolidados Técnicos
4302,3,Consolidados Técnicos
4303,2,Activos Directivos
4304,3,Consolidados Técnicos
4305,2,Activos Directivos
4306,1,Activos Operarios
4307,2,Activos Directivos
4308,2,Activos Directivos
4309,1,Activos Operarios
4310,3,Consolidados Técnicos
4311,1,Activos Operarios
4312,1,Activos Operarios
4313,3,Consolidados Técnicos
4314,1,Activos Operarios
4315,0,Seniors Jubilados
4316,0,Seniors Jubilados
4317,0,Seniors Jubilados
4318,0,Seniors Jubilados
4319,3,Consolidados Técnicos
4320,2,Activos Directivos
4321,2,Activos Directivos
4322,0,Seniors Jubilados
4323,1,Activos Operarios
4324,0,Seniors Jubilados
4325,3,Consolidados Técnicos
4326,2,Activos Directivos
4327,2,Activos Directivos
4328,1,Activos Operarios
4329,1,Activos Operarios
4330,0,Seniors Jubilados
4331,2,Activos Directivos
4332,1,Activos Operarios
4333,0,Seniors Jubilados
4334,1,Activos Operarios
4335,1,Activos Operarios
4336,1,Activos Operarios
4337,1,Activos Operarios
4338,1,Activos Operarios
4339,1,Activos Operarios
4340,0,Seniors Jubilados
4341,1,Activos Operarios
4342,3,Consolidados Técnicos
4343,2,Activos Directivos
4344,3,Consolidados Técnicos
4345,2,Activos Directivos
4346,3,Consolidados Técnicos
4347,3,Consolidados Técnicos
4348,1,Activos Operarios
4349,1,Activos Operarios
4350,1,Activos Operarios
4351,1,Activos Operarios
4352,2,Activos Directivos
4353,3,Consolidados Técnicos
4354,3,Consolidados Técnicos
4355,0,Seniors Jubilados
4356,3,Consolidados Técnicos
4357,1,Activos Operarios
4358,2,Activos Directivos
4359,2,Activos Directivos
4360,1,Activos Operarios
4361,0,Seniors Jubilados
4362,2,Activos Directivos
4363,2,Activos Directivos
4364,3,Consolidados Técnicos
4365,1,Activos Operarios
4366,3,Consolidados Técnicos
4367,2,Activos Directivos
4368,0,Seniors Jubilados
4369,3,Consolidados Técnicos
4370,1,Activos Operarios
4371,3,Consolidados Técnicos
4372,1,Activos Operarios
4373,2,Activos Directivos
4374,2,Activos Directivos
4375,0,Seniors Jubilados
4376,0,Seniors Jubilados
4377,0,Seniors Jubilados
4378,2,Activos Directivos
4379,2,Activos Directivos
4380,2,Activos Directivos
4381,2,Activos Directivos
4382,2,Activos Directivos
4383,1,Activos Operarios
4384,2,Activos Directivos
4385,2,Activos Directivos
4386,2,Activos Directivos
4387,1,Activos Operarios
4388,0,Seniors Jubilados
4389,2,Activos Directivos
4390,3,Consolidados Técnicos
4391,3,Consolidados Técnicos
4392,1,Activos Operarios
4393,0,Seniors Jubilados
4394,1,Activos Operarios
4395,3,Consolidados Técnicos
4396,3,Consolidados Técnicos
4397,3,Consolidados Técnicos
4398,2,Activos Directivos
4399,2,Activos Directivos
4400,1,Activos Operarios
4401,2,Activos Directivos
4402,1,Activos Operarios
4403,1,Activos Operarios
4404,1,Activos Operarios
4405,1,Activos Operarios
4406,2,Activos Directivos
4407,0,Seniors Jubilados
4408,1,Activos Operarios
4409,3,Consolidados Técnicos
4410,1,Activos Operarios
4411,1,Activos Operarios
4412,1,Activos Operarios
4413,2,Activos Directivos
4414,3,Consolidados Técnicos
4415,0,Seniors Jubilados
4416,1,Activos Operarios
4417,3,Consolidados Técnicos
4418,0,Seniors Jubilados
4419,2,Activos Directivos
4420,3,Consolidados Técnicos
4421,2,Activos Directivos
4422,2,Activos Directivos
4423,1,Activos Operarios
4424,1,Activos Operarios
4425,1,Activos Operarios
4426,1,Activos Operarios
4427,2,Activos Directivos
4428,2,Activos Directivos
4429,1,Activos Operarios
4430,3,Consolidados Técnicos
4431,0,Seniors Jubilados
4432,0,Seniors Jubilados
4433,1,Activos Operarios
4434,2,Activos Directivos
4435,0,Seniors Jubilados
4436,0,Seniors Jubilados
4437,3,Consolidados Técnicos
4438,1,Activos Operarios
4439,2,Activos Directivos
4440,2,Activos Directivos
4441,2,Activos Directivos
4442,0,Seniors Jubilados
4443,1,Activos Operarios
4444,1,Activos Operarios
4445,2,Activos Directivos
4446,1,Activos Operarios
4447,2,Activos Directivos
4448,3,Consolidados Técnicos
4449,3,Consolidados Técnicos
4450,1,Activos Operarios
4451,2,Activos Directivos
4452,3,Consolidados Técnicos
4453,2,Activos Directivos
4454,3,Consolidados Técnicos
4455,0,Seniors Jubilados
4456,1,Activos Operarios
4457,2,Activos Directivos
4458,1,Activos Operarios
4459,0,Seniors Jubilados
4460,1,Activos Operarios
4461,1,Activos Operarios
4462,1,Activos Operarios
4463,3,Consolidados Técnicos
4464,2,Activos Directivos
4465,3,Consolidados Técnicos
4466,2,Activos Directivos
4467,1,Activos Operarios
4468,3,Consolidados Técnicos
4469,3,Consolidados Técnicos
4470,3,Consolidados Técnicos
4471,2,Activos Directivos
4472,3,Consolidados Técnicos
4473,3,Consolidados Técnicos
4474,1,Activos Operarios
4475,1,Activos Operarios
4476,3,Consolidados Técnicos
4477,0,Seniors Jubilados
4478,2,Activos Directivos
4479,2,Activos Directivos
4480,3,Consolidados Técnicos
4481,1,Activos Operarios
4482,1,Activos Operarios
4483,2,Activos Directivos
4484,1,Activos Operarios
4485,2,Activos Directivos
4486,2,Activos Directivos
4487,1,Activos Operarios
4488,1,Activos Operarios
4489,2,Activos Directivos
4490,1,Activos Operarios
4491,2,Activos Directivos
4492,3,Consolidados Técnicos
4493,2,Activos Directivos
4494,3,Consolidados Técnicos
4495,1,Activos Operarios
4496,3,Consolidados Técnicos
4497,0,Seniors Jubilados
4498,2,Activos Directivos
4499,1,Activos Operarios
4500,0,Seniors Jubilados
4501,1,Activos Operarios
4502,2,Activos Directivos
4503,2,Activos Directivos
4504,2,Activos Directivos
4505,2,Activos Directivos
4506,2,Activos Directivos
4507,1,Activos Operarios
4508,1,Activos Operarios
4509,3,Consolidados Técnicos
4510,1,Activos Operarios
4511,2,Activos Directivos
4512,3,Consolidados Técnicos
4513,3,Consolidados Técnicos
4514,0,Seniors Jubilados
4515,1,Activos Operarios
4516,3,Consolidados Técnicos
4517,3,Consolidados Técnicos
4518,1,Activos Operarios
4519,1,Activos Operarios
4520,1,Activos Operarios
