id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,segment,segment_label
3527,50.0,admin.,married,secondary,no,3608,yes,no,cellular,14,May,196,8,182,4,success,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,4-10,Cluster_0,Adultos consolidados
3528,56.0,management,married,primary,no,870,no,no,cellular,14,May,220,1,179,1,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,White Collar,2,0-3,Cluster_0,Adultos consolidados
3529,57.0,retired,married,primary,no,9367,no,no,cellular,14,May,700,4,92,7,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,Retired,2,4-10,Retired,Jubilados
3530,29.0,unemployed,single,primary,no,1374,no,no,cellular,14,May,1205,2,178,7,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,1.0,Primary,Unemployed,2,0-3,Cluster_1,Trabajadores técnicos
3531,75.0,retired,married,tertiary,no,6027,no,no,cellular,14,May,809,1,179,4,success,1,0,1,Senior (65+),0,0,1,Depósito,3.0,Tertiary,Retired,2,0-3,Retired,Jubilados
3532,24.0,management,single,tertiary,no,1,no,no,cellular,14,May,396,5,-1,0,unknown,1,1,0,Jovenes (18-24),0,0,1,Depósito,3.0,Tertiary,White Collar,2,4-10,Cluster_1,Trabajadores técnicos
3533,46.0,management,married,tertiary,no,349,no,no,cellular,14,May,466,4,88,3,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,2,4-10,Cluster_2,Profesionales estudios superiores
3534,27.0,student,single,tertiary,no,39,no,no,cellular,17,May,379,1,258,10,other,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Student,3,0-3,Student,Estudiantes
3535,52.0,management,married,tertiary,no,583,no,no,cellular,17,May,376,1,181,3,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_0,Adultos consolidados
3536,38.0,management,married,tertiary,no,1276,no,no,cellular,17,May,272,2,182,3,success,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
3537,33.0,management,single,tertiary,no,2364,no,no,cellular,17,May,508,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3538,53.0,admin.,married,secondary,no,53,yes,no,cellular,18,May,387,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_0,Adultos consolidados
3539,64.0,retired,married,secondary,no,1612,no,no,cellular,18,May,336,1,89,5,failure,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
3540,84.0,retired,divorced,primary,no,639,no,no,telephone,18,May,353,3,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,3,0-3,Retired,Jubilados
3541,62.0,retired,married,secondary,no,3114,no,no,cellular,18,May,243,2,186,1,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
3542,41.0,admin.,married,tertiary,no,1,yes,no,telephone,18,May,327,2,361,3,failure,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
3543,29.0,admin.,single,secondary,no,1070,yes,no,unknown,19,May,30,1,357,1,other,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3544,53.0,technician,married,secondary,no,195,yes,no,cellular,19,May,472,1,90,6,success,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_0,Adultos consolidados
3545,30.0,technician,single,secondary,no,3144,no,no,cellular,19,May,212,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3546,37.0,management,married,tertiary,no,3236,no,no,cellular,20,May,291,2,202,5,other,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
3547,78.0,retired,married,unknown,no,3208,no,no,telephone,20,May,351,3,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,,Unknown,Retired,3,0-3,Retired,Jubilados
3548,47.0,blue-collar,married,secondary,no,1568,yes,no,cellular,21,May,226,3,91,8,success,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
3549,61.0,technician,married,secondary,no,1191,no,no,cellular,21,May,214,4,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,3,4-10,Cluster_0,Adultos consolidados
3550,46.0,self-employed,married,secondary,no,706,no,no,cellular,21,May,588,1,386,3,failure,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Self-Employed,3,0-3,Cluster_3,Jovenes en consolidación
3551,31.0,unemployed,single,secondary,no,2616,no,no,cellular,21,May,374,1,185,2,other,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Unemployed,3,0-3,Cluster_1,Trabajadores técnicos
3552,21.0,student,single,secondary,no,215,no,no,cellular,24,May,382,1,89,7,success,1,0,1,Jovenes (18-24),0,0,1,Depósito,2.0,Secondary,Student,4,0-3,Student,Estudiantes
3553,71.0,retired,married,primary,no,3230,no,no,cellular,24,May,341,2,133,3,failure,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,4,0-3,Retired,Jubilados
3554,52.0,admin.,single,secondary,no,726,yes,no,cellular,24,May,699,1,378,9,failure,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_0,Adultos consolidados
3555,25.0,student,single,secondary,no,3713,no,no,cellular,24,May,323,2,353,3,other,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Student,4,0-3,Student,Estudiantes
3556,60.0,technician,married,secondary,no,0,no,no,cellular,25,May,641,4,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,4,4-10,Cluster_0,Adultos consolidados
3557,30.0,admin.,single,secondary,no,265,yes,no,cellular,25,May,681,1,181,2,success,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
3558,29.0,unemployed,single,tertiary,no,70,no,no,cellular,25,May,393,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Unemployed,4,0-3,Cluster_1,Trabajadores técnicos
3559,52.0,management,married,tertiary,no,388,no,no,cellular,25,May,272,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_0,Adultos consolidados
3560,59.0,management,married,primary,no,1727,no,no,telephone,25,May,500,4,358,2,failure,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,White Collar,4,4-10,Cluster_0,Adultos consolidados
3561,38.0,technician,married,secondary,no,205,no,no,cellular,26,May,332,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
3562,33.0,services,single,secondary,no,2881,no,no,cellular,26,May,289,1,328,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
3563,31.0,technician,single,secondary,no,846,no,no,cellular,26,May,405,3,205,2,failure,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
3564,40.0,technician,married,secondary,no,2266,no,no,cellular,26,May,175,3,89,7,other,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_3,Jovenes en consolidación
3565,28.0,technician,married,secondary,no,742,no,no,cellular,26,May,236,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
3566,66.0,management,married,unknown,no,2149,yes,no,cellular,26,May,135,2,90,11,success,1,0,1,Senior (65+),1,0,2,Hipoteca + Depósito,,Unknown,White Collar,4,0-3,Cluster_0,Adultos consolidados
3567,32.0,admin.,single,secondary,no,344,no,no,cellular,26,May,530,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
3568,67.0,retired,married,primary,no,1430,no,no,telephone,26,May,283,2,135,5,success,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,4,0-3,Retired,Jubilados
3569,39.0,unemployed,divorced,secondary,no,265,yes,no,unknown,27,May,93,1,555,2,other,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,Unemployed,4,0-3,Cluster_3,Jovenes en consolidación
3570,46.0,housemaid,married,secondary,no,38,no,no,cellular,27,May,181,3,183,1,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,0-3,Cluster_3,Jovenes en consolidación
3571,54.0,retired,married,secondary,no,3538,no,no,cellular,27,May,820,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Retired,4,0-3,Retired,Jubilados
3572,47.0,services,divorced,unknown,no,973,no,no,cellular,27,May,489,1,479,1,failure,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,,Unknown,Blue Collar,4,0-3,Cluster_3,Jovenes en consolidación
3573,45.0,technician,married,secondary,no,1831,no,no,cellular,27,May,275,2,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_3,Jovenes en consolidación
3574,63.0,blue-collar,married,secondary,no,641,no,no,cellular,27,May,417,2,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,0-3,Cluster_0,Adultos consolidados
3575,60.0,unemployed,married,secondary,no,1047,no,no,cellular,27,May,173,3,279,4,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Unemployed,4,0-3,Cluster_0,Adultos consolidados
3576,29.0,management,married,tertiary,no,8103,no,no,cellular,28,May,473,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
3577,33.0,services,single,unknown,no,523,yes,no,unknown,28,May,86,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,,Unknown,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
3578,48.0,housemaid,married,secondary,no,0,no,no,cellular,28,May,270,5,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,4-10,Cluster_3,Jovenes en consolidación
3579,26.0,technician,single,tertiary,no,515,no,no,cellular,31,May,775,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,5,0-3,Cluster_1,Trabajadores técnicos
3580,55.0,admin.,married,secondary,no,8304,no,no,cellular,1,June,201,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_0,Adultos consolidados
3581,36.0,technician,married,secondary,no,1368,no,no,cellular,1,June,516,1,292,5,failure,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
3582,33.0,admin.,single,tertiary,no,272,yes,no,cellular,1,June,326,1,237,2,failure,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
3583,28.0,blue-collar,single,secondary,no,-46,yes,no,cellular,1,June,154,2,91,12,success,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
3584,28.0,services,single,secondary,no,168,no,no,cellular,1,June,347,3,140,2,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
3585,31.0,management,single,tertiary,no,515,no,no,cellular,1,June,296,5,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,1,4-10,Cluster_1,Trabajadores técnicos
3586,28.0,management,single,tertiary,no,223,yes,no,cellular,1,June,303,1,278,3,success,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
3587,49.0,admin.,single,tertiary,no,228,yes,no,cellular,2,June,407,1,92,1,success,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_0,Adultos consolidados
3588,27.0,blue-collar,single,tertiary,no,644,no,no,cellular,2,June,657,1,182,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
3589,28.0,admin.,married,secondary,no,330,no,no,cellular,2,June,226,2,182,4,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
3590,65.0,admin.,married,secondary,no,952,no,no,cellular,2,June,310,1,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_0,Adultos consolidados
3591,30.0,technician,single,secondary,no,1165,no,no,cellular,4,June,204,2,183,3,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
3592,38.0,admin.,married,secondary,no,0,yes,no,cellular,8,June,187,1,181,2,success,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
3593,36.0,technician,divorced,secondary,no,2823,yes,no,cellular,8,June,215,1,371,6,failure,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
3594,63.0,retired,divorced,secondary,no,1490,no,no,cellular,8,June,506,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Retired,2,0-3,Retired,Jubilados
3595,63.0,retired,married,primary,no,48,no,no,cellular,9,June,251,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,Retired,2,0-3,Retired,Jubilados
3596,28.0,management,single,tertiary,no,187,no,no,cellular,9,June,206,1,92,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
3597,80.0,retired,married,secondary,no,8304,no,no,telephone,9,June,712,1,64,12,failure,1,0,1,Senior (65+),0,0,1,Depósito,2.0,Secondary,Retired,2,0-3,Retired,Jubilados
3598,39.0,blue-collar,married,secondary,no,276,no,no,cellular,9,June,334,2,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
3599,31.0,management,single,tertiary,no,147,no,no,cellular,9,June,163,2,92,3,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
3600,39.0,services,married,secondary,no,323,no,no,cellular,9,June,874,2,188,6,failure,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
3601,30.0,blue-collar,single,secondary,no,799,no,no,unknown,13,June,674,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_1,Trabajadores técnicos
3602,67.0,retired,married,unknown,no,2540,no,no,telephone,14,June,278,5,116,4,other,1,0,1,Senior (65+),0,0,1,Depósito,,Unknown,Retired,2,4-10,Retired,Jubilados
3603,29.0,blue-collar,single,secondary,no,322,no,no,unknown,14,June,434,1,96,6,other,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_1,Trabajadores técnicos
3604,36.0,management,married,tertiary,no,495,no,no,cellular,14,June,187,1,94,9,success,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
3605,24.0,student,single,unknown,no,358,no,no,cellular,14,June,245,1,384,1,other,1,0,1,Jovenes (18-24),0,0,1,Depósito,,Unknown,Student,2,0-3,Student,Estudiantes
3606,30.0,technician,single,secondary,no,2371,no,no,cellular,14,June,661,1,384,2,other,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
3607,21.0,student,single,unknown,no,53,no,no,cellular,14,June,270,1,-1,0,unknown,1,1,0,Jovenes (18-24),0,0,1,Depósito,,Unknown,Student,2,0-3,Student,Estudiantes
3608,27.0,admin.,single,unknown,no,861,no,no,cellular,14,June,212,4,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,,Unknown,White Collar,2,4-10,Cluster_1,Trabajadores técnicos
3609,56.0,admin.,married,secondary,no,602,no,no,cellular,14,June,458,1,130,8,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
3610,66.0,admin.,married,secondary,no,4041,no,no,cellular,14,June,713,2,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
3611,71.0,retired,divorced,primary,no,275,no,no,cellular,14,June,293,1,425,1,success,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,2,0-3,Retired,Jubilados
3612,26.0,services,single,tertiary,no,12,no,no,cellular,14,June,563,1,181,10,failure,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Blue Collar,2,0-3,Cluster_1,Trabajadores técnicos
3613,62.0,retired,married,primary,no,1742,no,no,cellular,14,June,167,2,98,6,other,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,Retired,2,0-3,Retired,Jubilados
3614,32.0,self-employed,single,tertiary,no,46,yes,no,cellular,14,June,485,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,Self-Employed,2,0-3,Cluster_1,Trabajadores técnicos
3615,68.0,retired,divorced,primary,no,2027,no,no,cellular,15,June,619,2,92,2,success,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,3,0-3,Retired,Jubilados
3616,37.0,admin.,married,tertiary,no,3221,no,no,cellular,15,June,379,2,376,13,other,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
3617,27.0,management,single,tertiary,no,1720,no,no,cellular,15,June,910,1,224,3,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3618,45.0,technician,single,tertiary,no,2033,no,no,cellular,15,June,243,5,285,2,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,3,4-10,Cluster_2,Profesionales estudios superiores
3619,64.0,retired,married,secondary,no,3189,no,no,telephone,15,June,208,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
3620,38.0,student,divorced,tertiary,no,2946,no,no,cellular,16,June,605,3,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,Student,3,0-3,Student,Estudiantes
3621,66.0,housemaid,married,primary,no,1230,no,no,cellular,16,June,288,6,181,3,success,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Blue Collar,3,4-10,Cluster_0,Adultos consolidados
3622,30.0,management,single,tertiary,no,572,no,no,cellular,17,June,339,3,183,2,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3623,39.0,technician,single,secondary,no,1435,no,no,cellular,17,June,383,1,296,19,other,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3624,24.0,technician,single,secondary,no,403,no,no,unknown,17,June,247,1,-1,0,unknown,1,1,0,Jovenes (18-24),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3625,49.0,technician,married,tertiary,no,1071,no,no,cellular,17,June,169,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_0,Adultos consolidados
3626,34.0,management,married,tertiary,no,3301,yes,no,cellular,17,June,485,2,227,4,failure,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
3627,46.0,blue-collar,married,secondary,no,1723,no,no,cellular,17,June,176,2,52,7,failure,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
3628,32.0,technician,single,tertiary,no,705,no,no,cellular,17,June,544,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
3629,52.0,blue-collar,married,secondary,no,955,no,yes,cellular,17,June,301,2,134,4,success,1,0,1,Adultos maduros (45-54),0,1,2,Préstamo + Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_0,Adultos consolidados
3630,25.0,blue-collar,single,secondary,no,303,no,no,cellular,18,June,252,1,92,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
3631,57.0,management,divorced,tertiary,no,3287,no,no,cellular,22,June,867,1,84,3,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_0,Adultos consolidados
3632,64.0,retired,divorced,primary,no,109,no,no,cellular,23,June,706,1,225,2,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,Retired,4,0-3,Retired,Jubilados
