id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,2076,2075,2074,2073,2072,2071,2070,2069,2068,2067,2066,2065,2064,2063,2062,2061,2060,2059,2058,2057,2056,2055,2054,2053,2052,2051,2050,2049,2048,2047,2046,2045,2044,2043,2042,2041,2040,2039,2038,2037,2036,2035,2034,2033,2032,2031,2030,2029,2028,2027,2026
3620,38.0,student,divorced,tertiary,no,2946,no,no,cellular,16,June,605,3,-1,0,unknown,1,1,0,Adultos iniciales(35-44),0,0,1,Depósito,3.0,Tertiary,Student,3,0-3,657493.171435,654625.896558,651610.319268,648497.02084,645344.339023,642208.758839,639129.694351,636125.575927,633208.005794,630401.761407,627749.703909,625339.403713,624455.08076,621502.94981,621607.827728,632740.633695,637018.809003,640252.421209,654647.755661,666736.833096,685110.097731,701035.841406,708885.023044,714559.570373,710885.843178,733716.207168,744062.037897,753006.243157,759595.302548,777162.384336,761213.863596,758856.657158,746504.234089,740134.030342,729694.237024,710397.840174,702342.740543,699448.023374,682079.312204,664377.144995,665156.493606,653239.876876,647510.877305,645242.279168,649297.294079,652472.841729,638501.644282,633458.411917,629003.573039,625766.526845,618981.0
3621,66.0,housemaid,married,primary,no,1230,no,no,cellular,16,June,288,6,181,3,success,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Blue Collar,3,4-10,755979.425259,771561.894845,755853.993454,751904.05462,739904.434867,732788.185306,722238.294761,703876.78237,695361.849813,690317.339365,674615.64879,659190.427995,660055.389012,650799.046083,646914.043355,647087.839959,654504.534055,660933.053034,653201.455033,652438.198845,653309.146479,655199.425247,654816.767616,660283.449232,669462.035628,682147.250574,692363.239697,715564.585528,734553.135941,757055.040504,770142.888573,795075.764699,799883.240091,808822.145716,799102.530846,790489.428641,769597.770929,762414.970251,748726.716853,735342.970198,725555.159464,716214.843845,718861.549438,700619.096652,693366.838104,700502.212291,666320.039821,643867.620409,628064.230409,628845.58323,611144.0
3622,30.0,management,single,tertiary,no,572,no,no,cellular,17,June,339,3,183,2,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,598052.959424,600011.317571,601346.185339,601957.859706,601821.781924,600982.198236,599090.711975,596714.207762,593959.302102,590938.995067,587761.975046,584516.397513,581265.85356,578061.235708,574936.457613,571908.782516,568993.691923,566223.456608,563648.555518,561362.602746,560729.12841,557734.39682,558063.572741,569980.980913,574747.659116,578300.759703,593573.121388,606665.103484,626279.695406,643366.245557,651876.990684,658054.065899,654287.983127,678339.558303,689298.797564,699032.795721,706207.243504,724752.728782,708914.564978,707369.161158,694467.905232,687736.582704,676142.718676,654607.175644,644409.90846,639958.863112,617988.317962,594645.906277,590832.081219,572659.159069,561929.0
3623,39.0,technician,single,secondary,no,1435,no,no,cellular,17,June,383,1,296,19,other,1,0,1,Adultos iniciales(35-44),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,660675.771048,657652.383268,654564.740214,651439.884283,648321.399378,645246.183849,642235.191171,639304.261024,636482.106325,633814.229732,631389.477858,630484.233231,627544.226778,627638.48158,638705.871442,642946.136833,646155.778417,660467.739755,672459.201487,690708.656733,706518.870905,714302.29795,719929.584903,716271.40126,738992.411835,749292.453502,758175.81916,764719.096078,782191.401857,766221.812194,763751.567413,751380.337562,744933.554547,734448.718923,715162.428981,707068.719477,704065.876369,686830.562531,669348.339948,670299.299868,658755.989701,653426.18083,651671.287652,656390.940774,660247.830248,647137.9715,642764.127591,638967.894678,636183.592653,629689.565353,630129.0
3624,24.0,technician,single,secondary,no,403,no,no,unknown,17,June,247,1,-1,0,unknown,1,1,0,Jovenes (18-24),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,511946.719158,515974.206446,519983.968139,523791.818881,527280.674318,530352.781524,532909.175208,534864.078237,536149.542243,536718.668381,536547.151511,535660.523446,533673.646302,531162.521094,528235.223327,525017.1485,521636.692836,518204.683517,514805.974895,511508.958957,508358.678513,505376.189146,502573.974054,499975.870928,497620.134649,495587.037289,495297.885206,492310.188606,492880.220697,505490.029698,510721.433614,514594.681902,530687.293895,544837.839255,565726.214859,584050.19478,593295.578066,599933.41172,595865.885729,620431.73913,630955.295051,639961.760951,645553.753247,662130.478271,643265.601382,638913.286063,621206.034583,609812.960766,592988.69832,565799.59046,551657.0
3625,49.0,technician,married,tertiary,no,1071,no,no,cellular,17,June,169,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,670040.691781,668938.025628,666055.446002,666021.987565,676523.38807,680445.065686,683481.572692,697160.721984,708442.461538,725772.863137,740735.078013,748057.651335,753351.014247,749848.308967,771667.691517,781581.169194,789972.531267,796160.235427,812900.21401,796924.244192,793746.074922,781436.963848,774597.715804,763946.142332,744856.78803,736424.178254,732364.345705,715650.172714,698992.614859,700000.662163,689624.948161,685269.707736,684956.263053,691841.161982,698013.508908,688685.682028,687521.978661,687744.490369,689118.370154,687548.213059,692311.515154,701332.763409,714312.193115,724233.648172,749576.192983,768584.71017,792660.055883,804190.417147,829234.071864,832170.546097,839091.0
3626,34.0,management,married,tertiary,no,3301,yes,no,cellular,17,June,485,2,227,4,failure,1,0,1,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,636832.378276,636071.909574,634312.826966,632049.819279,629376.78891,626415.161105,623287.541119,620093.359853,616900.97532,613759.012145,610693.825124,607712.324829,604819.565205,602039.051492,599416.343507,597044.2715,596247.11857,593249.987877,593431.493972,604900.416089,609390.881241,612769.299566,627568.333086,640116.620483,659054.905817,675500.373952,683635.848214,689513.476947,685764.971405,709103.063569,719684.902594,728954.678313,735811.17431,753872.243383,738084.221039,736281.044626,723989.278994,717869.755805,707437.897509,687773.001796,679448.848558,676504.970956,657800.11819,638232.330036,637341.35055,622772.946365,614408.792405,609165.59504,609803.771085,610125.601716,593143.0
3627,46.0,blue-collar,married,secondary,no,1723,no,no,cellular,17,June,176,2,52,7,failure,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,670933.138138,668070.996234,665346.62749,662834.414059,661771.814041,658852.689643,658838.842715,669488.590891,673502.790574,676597.902784,690457.82252,701933.534698,719507.928579,734687.71671,742120.257197,747486.919289,743926.528115,765975.873498,775984.762717,784502.050563,790783.689646,807722.664735,791735.646091,788730.100875,776386.680935,769624.576351,758982.244241,739798.62705,731414.113884,727591.034344,710724.396771,693867.24031,694920.383382,684357.935098,679933.546199,679516.45548,686219.393459,692247.775079,682484.925886,681056.001228,680840.55737,681688.338187,679309.552493,683196.509484,691325.720029,703412.419289,712274.799372,737241.434612,755385.13406,779472.971697,790432.0
3628,32.0,technician,single,tertiary,no,705,no,no,cellular,17,June,544,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,619772.844429,620379.212879,620306.434987,619534.655485,617698.9107,615358.719457,612629.075014,609632.671515,606484.966099,603276.638611,600069.573142,596909.676175,593824.300982,590823.948089,587918.526838,585136.669907,582527.915264,580187.423122,579460.088396,576458.982258,576708.806513,588394.100676,593020.423998,596487.467042,611518.653935,624328.78669,643589.519758,660335.271461,668639.700319,674647.057466,670875.882503,694544.850708,705303.733418,714803.584339,721840.85612,740189.333065,724456.606215,722887.070959,710457.05676,704229.566727,693455.604026,673130.833492,664138.532798,660646.856716,640549.781869,619278.83377,616940.743412,600465.177743,590536.531391,583905.11335,583324.0
3629,52.0,blue-collar,married,secondary,no,955,no,yes,cellular,17,June,301,2,134,4,success,1,0,1,Adultos maduros (45-54),0,1,2,Préstamo + Depósito,2.0,Secondary,Blue Collar,3,0-3,669424.74461,679793.26769,683652.596773,686655.797055,700174.335993,711272.815733,728363.279577,743107.260158,750313.468567,755528.129513,752075.89643,773675.525709,783502.466727,791783.231274,797891.403877,814448.943605,798500.509334,795171.149077,782901.408363,775995.190499,765340.992461,746351.002152,737884.823877,733624.080748,717074.188553,700627.465715,701616.843842,691440.499171,687169.542288,686954.467519,693976.417684,700222.95275,691199.11678,690131.846872,690537.471244,692105.891731,690909.054334,696037.531657,705401.328065,718725.332353,729182.121582,754640.331831,774298.56759,798643.958268,811163.487655,836775.933105,840417.399939,847871.003096,835074.43588,824104.655206,798416.0
3630,25.0,blue-collar,single,secondary,no,303,no,no,cellular,18,June,252,1,92,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,527426.252226,531382.890854,535199.967465,538708.482642,541789.977309,544342.375362,546285.078298,547557.870346,548120.708455,547953.572756,547083.302397,545125.909853,542651.211934,539762.90487,536581.759902,533232.057479,529821.440301,526433.022619,523134.559968,519971.703426,516966.829305,514134.180435,511499.402321,509102.295156,507024.029302,506674.884689,503685.918412,504210.64162,516701.860958,521840.804697,525642.984489,541586.3066,555541.366331,576213.29666,594340.921952,603499.439579,610133.936367,606236.814281,630904.065713,641741.043333,651157.733186,657360.905884,674664.813973,656657.650416,653088.140856,636486.885257,626047.65832,610113.13228,583664.373102,569634.440341,564026.0
3631,57.0,management,divorced,tertiary,no,3287,no,no,cellular,22,June,867,1,84,3,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,708044.038885,724766.990659,739174.035668,746191.907475,751266.155726,747874.198502,769088.754101,778747.946726,786829.63555,792794.911821,809044.912019,793162.993282,789611.038232,777422.859452,770428.207035,759788.205568,740980.494967,732473.344801,727910.14499,711632.492779,695527.458485,696484.329284,686632.27221,682506.297492,682452.753404,689671.687308,696025.535532,687470.696721,686520.632992,687116.678068,688827.849927,687959.54425,693283.185769,702688.49978,715937.152321,726504.166035,751412.872592,771205.143449,795284.263984,808556.913686,834569.27208,839259.337946,847963.572009,836899.455418,827203.233381,803631.130975,795596.394349,779566.612116,764746.124305,752474.979469,741852.0
3632,64.0,retired,divorced,primary,no,109,no,no,cellular,23,June,706,1,225,2,success,1,0,1,Mediana edad (55-64),0,0,1,Depósito,1.0,Primary,Retired,4,0-3,753990.353954,761753.936778,767472.759052,783220.277063,767453.907722,763589.51415,751532.794461,744432.280084,733843.716004,715351.623842,706819.816326,701867.202388,686011.247996,670412.612433,671299.219499,661898.430707,657955.852886,658082.598687,665473.480321,671900.128384,663978.994725,663175.213121,663991.253279,665849.391386,665364.572959,670815.148142,680065.071825,692901.712654,703218.506621,726839.196673,746052.866075,768951.417647,782135.121765,807395.279091,812239.880069,821220.40193,811283.185591,802522.006571,781157.715872,773901.213839,759853.785339,746248.02555,736063.715456,726469.658211,728915.040925,710060.464808,702459.56879,709461.429859,674343.079077,651124.446401,634405.0
3633,33.0,management,single,tertiary,no,224,no,no,cellular,23,June,342,2,107,2,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,628883.173482,628786.997403,628044.880152,626251.812986,623946.293497,621239.361314,618256.324309,615117.359506,611917.348577,608720.531822,605573.2019,602501.155558,599512.529679,596614.36774,593832.672707,591215.21792,588856.327228,588090.878849,585089.865402,585303.312748,596877.175423,601434.105016,604856.57749,619770.037179,632446.821625,651542.680359,668133.887759,676350.09773,682288.277887,678525.309876,702020.802189,712685.573083,722065.626555,729011.578551,747218.614761,731468.684807,729797.040987,717464.859626,711327.651351,700772.215616,680836.301157,672239.705939,669076.26492,649743.915806,629388.772505,627810.232629,612308.041166,603131.067065,597111.855311,597003.023629,597031.0
3634,36.0,management,single,tertiary,no,538,no,no,cellular,23,June,339,1,183,5,success,1,0,1,Adultos iniciales(35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,649110.630995,646872.23162,644273.498041,641382.533496,638302.69323,635132.352098,631946.705998,628802.70453,625733.064234,622747.960257,619852.449183,617067.637126,614435.65559,612045.557021,611200.381439,608221.863129,608355.566097,619639.340123,624011.232004,627308.501975,641892.741376,654198.969791,672841.505802,689015.66561,697002.945994,702774.707539,699064.107557,722129.121876,732577.62802,741663.542043,748366.404911,766156.145948,750276.841935,748183.971574,735879.522548,729666.125866,719291.7966,699910.575644,691842.186473,689054.124321,671217.842137,652817.07635,652980.628251,639981.325064,633126.845827,629509.678964,631929.668179,633571.927347,617826.191207,611721.853726,606505.0
3635,59.0,management,married,tertiary,no,5397,no,no,cellular,23,June,671,3,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,734710.229019,741652.101895,746672.045139,743305.556195,764361.161481,773946.755702,781941.114447,787840.687439,803956.963925,788103.588342,784462.73656,772307.173014,765279.548478,754649.668213,735923.140981,727405.280532,722728.943653,706564.128026,690596.481571,691535.269071,681808.310844,677734.435581,677735.538767,685013.86837,691397.46858,683023.723652,682118.567982,682783.075588,684541.903556,683787.542044,689155.383726,698525.850299,711670.63864,722181.085802,746748.968896,766414.51182,790201.134572,803510.652698,829396.807155,834221.464579,843127.730444,832515.661711,823224.514406,800452.479702,792766.161789,777449.325559,763013.056517,751374.270664,740894.151756,742537.19468,722151.0
3636,25.0,student,single,secondary,no,1957,no,no,cellular,24,June,1207,4,385,1,failure,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Student,4,4-10,527426.252226,531382.890854,535199.967465,538708.482642,541789.977309,544342.375362,546285.078298,547557.870346,548120.708455,547953.572756,547083.302397,545125.909853,542651.211934,539762.90487,536581.759902,533232.057479,529821.440301,526433.022619,523134.559968,519971.703426,516966.829305,514134.180435,511499.402321,509102.295156,507024.029302,506674.884689,503685.918412,504210.64162,516701.860958,521840.804697,525642.984489,541586.3066,555541.366331,576213.29666,594340.921952,603499.439579,610133.936367,606236.814281,630904.065713,641741.043333,651157.733186,657360.905884,674664.813973,656657.650416,653088.140856,636486.885257,626047.65832,610113.13228,583664.373102,569634.440341,564026.0
3637,43.0,services,married,secondary,no,774,no,no,cellular,24,June,482,1,91,2,success,1,0,1,Adultos iniciales(35-44),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,0-3,668790.46519,665748.772676,662772.660104,659844.484818,656988.752381,654260.367101,651761.079297,650751.430667,647827.332571,647866.946519,658695.38409,662810.063,665956.259636,679995.067098,691667.065831,709496.813698,724911.22693,732468.132719,737925.869165,734318.069805,756631.833477,766757.367163,775422.113622,781810.696992,798963.547694,782971.804455,780160.087312,767783.472686,761116.723351,750503.575518,731247.027435,722952.741239,719439.696469,702447.614158,685403.26064,686519.003894,675732.727179,671171.867872,670517.052535,676807.621149,682388.619823,671758.684362,669577.086324,668320.433152,667976.004687,664048.791842,666353.909756,673038.679381,683949.01087,691806.405527,717240.0
3638,37.0,self-employed,single,tertiary,no,1188,no,no,cellular,24,June,310,1,-1,0,unknown,1,1,0,Adultos iniciales(35-44),0,0,1,Depósito,3.0,Tertiary,Self-Employed,4,0-3,653676.403778,651069.633545,648209.981142,645165.743023,642020.659034,638846.804615,635703.507889,632627.751881,629633.703173,626728.979751,623935.769986,621295.701412,618896.735674,618031.919062,615066.426611,615183.962242,626388.409746,630710.32541,633973.221454,648459.506448,660653.76841,679158.310075,695205.592523,703122.928407,708845.647832,705154.390108,728098.839193,738493.550564,747504.554611,754146.242656,771818.677413,755900.413896,753669.744764,741341.243881,735051.356918,724652.016098,705328.726832,697287.494152,694469.968601,676907.605486,658905.96524,659428.10164,647030.292048,640793.880816,637901.540737,641182.616962,643605.000811,628732.885257,623079.170718,618107.804335,614688.0
