id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,financial_burden,financial_burden_label,education_rank,education_label,job_profile,week_of_month,campaign_group
3614,32.0,self-employed,single,tertiary,no,46,yes,no,cellular,14,June,485,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,Self-Employed,2,0-3
3615,68.0,retired,divorced,primary,no,2027,no,no,cellular,15,June,619,2,92,2,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,3,0-3
3616,37.0,admin.,married,tertiary,no,3221,no,no,cellular,15,June,379,2,376,13,other,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
3617,27.0,management,single,tertiary,no,1720,no,no,cellular,15,June,910,1,224,3,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,0-3
3618,45.0,technician,single,tertiary,no,2033,no,no,cellular,15,June,243,5,285,2,success,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,4-10
3619,64.0,retired,married,secondary,no,3189,no,no,telephone,15,June,208,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,3,0-3
3620,38.0,student,divorced,tertiary,no,2946,no,no,cellular,16,June,605,3,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Student,3,0-3
3621,66.0,housemaid,married,primary,no,1230,no,no,cellular,16,June,288,6,181,3,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Blue Collar,3,4-10
3622,30.0,management,single,tertiary,no,572,no,no,cellular,17,June,339,3,183,2,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,0-3
3623,39.0,technician,single,secondary,no,1435,no,no,cellular,17,June,383,1,296,19,other,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,0-3
3624,24.0,technician,single,secondary,no,403,no,no,unknown,17,June,247,1,-1,0,unknown,1,1,0,Young (18-25),0,No burden,2.0,Secondary,White Collar,3,0-3
3625,49.0,technician,married,tertiary,no,1071,no,no,cellular,17,June,169,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
3626,34.0,management,married,tertiary,no,3301,yes,no,cellular,17,June,485,2,227,4,failure,1,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,3,0-3
3627,46.0,blue-collar,married,secondary,no,1723,no,no,cellular,17,June,176,2,52,7,failure,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,3,0-3
3628,32.0,technician,single,tertiary,no,705,no,no,cellular,17,June,544,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,0-3
3629,52.0,blue-collar,married,secondary,no,955,no,yes,cellular,17,June,301,2,134,4,success,1,0,1,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
3630,25.0,blue-collar,single,secondary,no,303,no,no,cellular,18,June,252,1,92,1,success,1,0,1,Young (18-25),0,No burden,2.0,Secondary,Blue Collar,3,0-3
3631,57.0,management,divorced,tertiary,no,3287,no,no,cellular,22,June,867,1,84,3,success,1,0,1,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,4,0-3
3632,64.0,retired,divorced,primary,no,109,no,no,cellular,23,June,706,1,225,2,success,1,0,1,Middle-Aged (51-65),0,No burden,1.0,Primary,Retired,4,0-3
3633,33.0,management,single,tertiary,no,224,no,no,cellular,23,June,342,2,107,2,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,0-3
3634,36.0,management,single,tertiary,no,538,no,no,cellular,23,June,339,1,183,5,success,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
3635,59.0,management,married,tertiary,no,5397,no,no,cellular,23,June,671,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,4,0-3
3636,25.0,student,single,secondary,no,1957,no,no,cellular,24,June,1207,4,385,1,failure,1,0,1,Young (18-25),0,No burden,2.0,Secondary,Student,4,4-10
3637,43.0,services,married,secondary,no,774,no,no,cellular,24,June,482,1,91,2,success,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,4,0-3
3638,37.0,self-employed,single,tertiary,no,1188,no,no,cellular,24,June,310,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Self-Employed,4,0-3
3639,49.0,management,married,tertiary,no,1167,yes,yes,cellular,25,June,213,6,150,8,failure,1,0,1,Adult (36-50),2,High burden,3.0,Tertiary,White Collar,4,4-10
3640,42.0,technician,divorced,tertiary,no,2611,yes,no,cellular,25,June,300,1,389,3,failure,1,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,4,0-3
3641,27.0,blue-collar,single,secondary,no,3145,no,no,cellular,25,June,374,1,179,2,success,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,4,0-3
3642,29.0,technician,single,secondary,no,825,no,no,cellular,25,June,472,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,4,0-3
3643,37.0,technician,married,tertiary,no,122,no,no,cellular,25,June,266,2,318,3,other,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
3644,47.0,management,single,tertiary,no,334,yes,no,cellular,28,June,614,3,94,9,success,1,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,4,0-3
3645,38.0,management,single,tertiary,no,623,no,no,cellular,28,June,297,4,144,4,other,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,4-10
3646,48.0,management,single,tertiary,no,86,no,no,cellular,28,June,281,3,186,6,other,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
3647,55.0,housemaid,divorced,primary,no,976,no,no,cellular,28,June,345,1,94,3,other,1,0,1,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,4,0-3
3648,39.0,technician,single,tertiary,no,393,no,no,cellular,28,June,325,1,94,1,success,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
3649,49.0,admin.,single,secondary,no,293,no,no,cellular,28,June,452,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,4,0-3
3650,68.0,retired,divorced,primary,no,476,no,no,telephone,28,June,363,1,-1,0,unknown,1,1,0,Senior (65+),0,No burden,1.0,Primary,Retired,4,0-3
3651,45.0,management,married,unknown,no,2724,no,no,cellular,28,June,359,2,182,1,success,1,0,1,Adult (36-50),0,No burden,,Unknown,White Collar,4,0-3
3652,67.0,retired,married,primary,no,2391,no,no,cellular,28,June,737,6,186,10,other,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,4,4-10
3653,60.0,retired,married,secondary,no,11,no,no,cellular,29,June,265,1,586,2,failure,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,5,0-3
3654,31.0,blue-collar,single,secondary,no,54,yes,no,cellular,29,June,401,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
3655,58.0,blue-collar,married,primary,no,3109,no,no,cellular,29,June,295,1,287,4,success,1,0,1,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,5,0-3
3656,41.0,admin.,married,secondary,no,3126,yes,no,cellular,29,June,222,1,91,7,failure,1,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
3657,23.0,services,single,secondary,no,488,no,no,cellular,29,June,205,1,91,3,success,1,0,1,Young (18-25),0,No burden,2.0,Secondary,Blue Collar,5,0-3
3658,35.0,unemployed,married,secondary,no,978,no,no,cellular,29,June,660,2,182,6,success,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Unemployed,5,0-3
3659,33.0,management,single,tertiary,no,718,yes,no,cellular,29,June,271,1,84,3,success,1,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
3660,32.0,technician,divorced,tertiary,no,3255,no,no,cellular,29,June,167,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,5,0-3
3661,48.0,admin.,single,secondary,no,1544,yes,no,telephone,30,June,263,1,450,2,failure,1,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
3662,43.0,management,single,tertiary,no,0,no,no,cellular,30,June,275,2,296,1,failure,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,5,0-3
3663,32.0,technician,single,tertiary,no,4071,no,no,cellular,30,June,319,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,5,0-3
3664,74.0,retired,divorced,primary,no,29080,no,no,cellular,30,June,301,5,93,4,other,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,5,4-10
3665,32.0,management,single,tertiary,no,12569,no,no,cellular,1,July,561,2,295,2,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
3666,63.0,retired,married,secondary,no,2896,no,no,cellular,1,July,304,1,119,2,success,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,1,0-3
3667,28.0,student,single,secondary,no,196,no,no,cellular,2,July,423,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Student,1,0-3
3668,31.0,services,single,secondary,no,1027,no,no,cellular,2,July,217,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,1,0-3
3669,26.0,blue-collar,single,secondary,no,463,no,yes,cellular,2,July,248,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
3670,31.0,student,single,secondary,no,3511,no,no,cellular,2,July,667,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Student,1,0-3
3671,39.0,management,divorced,tertiary,no,224,no,no,cellular,2,July,194,2,88,1,success,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
3672,28.0,services,single,secondary,no,198,no,no,cellular,5,July,128,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,1,0-3
3673,30.0,technician,single,tertiary,no,0,yes,no,cellular,5,July,140,1,424,8,success,1,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
3674,24.0,admin.,single,tertiary,no,674,yes,no,cellular,6,July,267,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,3.0,Tertiary,White Collar,1,0-3
3675,32.0,management,single,tertiary,no,623,no,no,cellular,6,July,335,3,194,2,failure,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
3676,46.0,management,divorced,tertiary,no,558,no,no,cellular,6,July,319,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
3677,60.0,technician,married,secondary,no,259,no,no,cellular,6,July,396,1,386,2,success,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,White Collar,1,0-3
3678,37.0,technician,married,secondary,no,432,yes,no,cellular,6,July,386,3,776,55,failure,1,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,0-3
3679,48.0,management,single,tertiary,no,159,no,no,telephone,7,July,229,1,251,6,success,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
3680,52.0,services,married,secondary,no,657,no,no,telephone,7,July,398,2,460,2,failure,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,1,0-3
3681,29.0,management,single,tertiary,no,1808,no,no,cellular,7,July,273,2,433,1,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
3682,71.0,retired,divorced,unknown,no,392,no,no,telephone,7,July,276,2,-1,0,unknown,1,1,0,Senior (65+),0,No burden,,Unknown,Retired,1,0-3
3683,47.0,management,single,tertiary,no,6651,no,no,cellular,8,July,229,1,412,2,failure,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,2,0-3
3684,70.0,retired,married,primary,no,2795,no,no,cellular,8,July,480,1,181,2,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,2,0-3
3685,28.0,management,single,tertiary,yes,1414,yes,no,cellular,8,July,294,1,521,1,failure,1,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,0-3
3686,31.0,self-employed,married,tertiary,no,2666,no,no,telephone,8,July,411,2,148,9,other,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
3687,80.0,retired,married,secondary,no,668,no,no,telephone,8,July,250,1,371,1,success,1,0,1,Senior (65+),0,No burden,2.0,Secondary,Retired,2,0-3
3688,29.0,management,single,tertiary,no,502,no,no,cellular,8,July,968,1,87,5,failure,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,2,0-3
3689,23.0,student,single,secondary,no,1809,no,no,cellular,8,July,414,2,-1,0,unknown,1,1,0,Young (18-25),0,No burden,2.0,Secondary,Student,2,0-3
3690,34.0,services,single,secondary,no,267,no,no,cellular,8,July,449,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,2,0-3
3691,69.0,retired,married,secondary,no,2473,no,no,cellular,8,July,967,3,-1,0,unknown,1,1,0,Senior (65+),0,No burden,2.0,Secondary,Retired,2,0-3
3692,19.0,student,single,secondary,no,372,no,no,telephone,8,July,444,3,-1,0,unknown,1,1,0,Young (18-25),0,No burden,2.0,Secondary,Student,2,0-3
3693,35.0,blue-collar,single,unknown,no,484,no,no,cellular,8,July,344,1,87,3,failure,1,0,1,Young Adult (26-35),0,No burden,,Unknown,Blue Collar,2,0-3
3694,38.0,admin.,married,secondary,no,1767,yes,no,cellular,9,July,483,4,239,7,success,1,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,2,4-10
3695,32.0,technician,single,unknown,no,491,no,no,cellular,9,July,474,7,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,,Unknown,White Collar,2,4-10
3696,50.0,unknown,married,unknown,no,558,no,no,cellular,9,July,464,1,683,6,failure,1,0,1,Adult (36-50),0,No burden,,Unknown,Unknown,2,0-3
3697,27.0,technician,single,secondary,no,337,no,no,unknown,9,July,23,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,2,0-3
3698,53.0,admin.,single,secondary,no,654,no,no,unknown,10,July,67,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,White Collar,2,0-3
3699,35.0,self-employed,married,tertiary,no,2427,no,no,cellular,12,July,210,3,158,7,other,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
3700,43.0,admin.,single,secondary,no,386,no,no,cellular,12,July,220,3,529,1,failure,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,White Collar,2,0-3
3701,30.0,self-employed,single,tertiary,no,251,no,no,cellular,12,July,537,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
3702,57.0,retired,married,secondary,no,1044,no,no,telephone,12,July,567,1,182,3,success,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,2,0-3
3703,31.0,management,single,tertiary,no,2907,yes,no,cellular,12,July,248,1,194,3,failure,1,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,0-3
3704,65.0,retired,divorced,secondary,no,828,no,no,cellular,13,July,305,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,2,0-3
3705,25.0,blue-collar,single,secondary,no,1857,yes,no,cellular,13,July,195,2,91,10,success,1,0,1,Young (18-25),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
3706,33.0,management,single,tertiary,no,1962,no,no,cellular,13,July,363,1,181,1,failure,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,2,0-3
3707,79.0,retired,divorced,primary,no,2787,no,no,telephone,13,July,617,1,377,1,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,2,0-3
3708,24.0,student,single,secondary,no,1123,no,no,cellular,13,July,475,1,412,1,other,1,0,1,Young (18-25),0,No burden,2.0,Secondary,Student,2,0-3
3709,27.0,technician,single,secondary,no,643,no,no,cellular,13,July,317,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,2,0-3
3710,36.0,management,single,unknown,no,62,no,no,cellular,13,July,311,1,91,2,success,1,0,1,Adult (36-50),0,No burden,,Unknown,White Collar,2,0-3
3711,26.0,blue-collar,single,secondary,no,2007,no,no,cellular,13,July,272,3,182,2,success,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,2,0-3
3712,51.0,management,married,tertiary,no,3463,no,yes,cellular,13,July,371,2,166,3,other,1,0,1,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,White Collar,2,0-3
3713,70.0,retired,divorced,primary,no,482,no,no,telephone,14,July,413,1,181,3,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,2,0-3
3714,23.0,student,single,secondary,no,1298,no,no,cellular,14,July,603,1,-1,0,unknown,1,1,0,Young (18-25),0,No burden,2.0,Secondary,Student,2,0-3
3715,41.0,technician,single,secondary,no,5329,no,no,cellular,14,July,397,2,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,2,0-3
3716,53.0,technician,married,primary,no,6181,no,no,cellular,14,July,817,2,209,3,other,1,0,1,Middle-Aged (51-65),0,No burden,1.0,Primary,White Collar,2,0-3
3717,86.0,retired,married,primary,no,1255,no,no,telephone,14,July,247,1,180,3,success,1,0,1,Senior (65+),0,No burden,1.0,Primary,Retired,2,0-3
3718,27.0,student,single,unknown,no,132,no,no,cellular,14,July,276,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,,Unknown,Student,2,0-3
3719,34.0,technician,single,tertiary,no,2733,no,no,cellular,14,July,604,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,2,0-3
3721,35.0,management,married,secondary,no,724,yes,no,cellular,14,July,287,2,415,1,failure,1,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,2,0-3
3722,28.0,student,single,secondary,no,205,no,no,cellular,14,July,87,3,184,2,other,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Student,2,0-3
3723,66.0,retired,married,secondary,no,154,no,no,cellular,15,July,268,5,181,2,failure,1,0,1,Senior (65+),0,No burden,2.0,Secondary,Retired,3,4-10
3724,30.0,management,single,tertiary,no,232,no,no,cellular,15,July,219,1,91,1,success,1,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,0-3
3725,60.0,retired,divorced,tertiary,no,979,yes,no,cellular,15,July,346,1,181,4,success,1,0,1,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,Retired,3,0-3
3726,46.0,admin.,married,secondary,no,5021,no,no,cellular,15,July,957,1,182,1,success,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,0-3
3727,68.0,retired,married,secondary,no,2469,yes,no,telephone,15,July,552,2,-1,0,unknown,1,1,0,Senior (65+),1,Low burden,2.0,Secondary,Retired,3,0-3
3728,63.0,blue-collar,married,secondary,no,180,no,no,cellular,15,July,390,2,182,5,success,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,3,0-3
3729,29.0,student,single,secondary,no,658,no,no,cellular,15,July,198,2,244,4,other,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Student,3,0-3
3730,35.0,services,married,secondary,no,2918,no,yes,cellular,16,July,815,2,407,3,success,1,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
3731,64.0,retired,married,secondary,no,588,no,no,cellular,16,July,574,1,179,3,success,1,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,3,0-3
3732,22.0,student,single,primary,no,423,no,no,cellular,16,July,316,1,179,10,success,1,0,1,Young (18-25),0,No burden,1.0,Primary,Student,3,0-3
3733,19.0,student,single,secondary,no,302,no,no,cellular,16,July,205,1,-1,0,unknown,1,1,0,Young (18-25),0,No burden,2.0,Secondary,Student,3,0-3
3734,31.0,management,divorced,tertiary,no,414,no,yes,cellular,16,July,241,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,3,0-3
3735,48.0,unemployed,married,secondary,no,817,no,no,cellular,16,July,806,3,183,5,success,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,Unemployed,3,0-3
3736,33.0,technician,married,secondary,no,183,no,no,cellular,16,July,457,2,182,3,other,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,3,0-3
3737,34.0,technician,married,secondary,no,806,no,no,cellular,19,July,253,3,458,1,success,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,3,0-3
3738,46.0,technician,married,secondary,no,9299,no,no,cellular,19,July,1148,1,276,2,other,1,0,1,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,0-3
3739,60.0,admin.,married,unknown,no,478,no,no,cellular,19,July,173,2,311,8,failure,1,0,1,Middle-Aged (51-65),0,No burden,,Unknown,White Collar,3,0-3
3740,36.0,management,divorced,tertiary,no,1057,no,no,cellular,19,July,230,2,164,2,failure,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
3741,32.0,entrepreneur,married,tertiary,no,762,no,no,cellular,19,July,187,10,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,3,4-10
3742,45.0,management,married,tertiary,no,31472,no,no,cellular,19,July,568,7,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,4-10
3743,44.0,management,single,tertiary,no,1090,no,no,cellular,19,July,204,4,532,2,other,1,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,4-10
3744,57.0,retired,married,secondary,no,3738,yes,no,cellular,20,July,178,2,92,8,failure,1,0,1,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Retired,3,0-3
3745,29.0,admin.,single,secondary,no,1277,no,no,cellular,20,July,165,2,481,1,success,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,3,0-3
3746,31.0,unemployed,divorced,tertiary,no,756,no,no,cellular,20,July,355,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Unemployed,3,0-3
3747,54.0,blue-collar,married,secondary,no,1636,no,no,telephone,20,July,1008,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,3,0-3
3748,49.0,management,divorced,tertiary,no,300,no,no,cellular,21,July,316,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
3749,35.0,admin.,single,secondary,no,321,no,no,cellular,21,July,143,1,412,3,other,1,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,3,0-3
