,apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,pricexperson,minimum_nights,maximum_nights,has_availability,availability_30,ocupation30,ocup%30,availability_60,ocupation60,availability_90,ocupation90,availability_365,ocupation365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,general_satisf,reviews_per_month,country,city,insert_date,is_instant_bookable,amenities_score,zona
9134,38208904,2 Single Beds At 3 Mins From Universitat Square U4,Nice And Cozy 2 Single Bedroom Right In The City Centre The Bathroom Is Well Equipped With All The Basics Elements Needed The Mattresses Are Extremely Comfortable And Spacious The Internet Is Included The Room Has A Window Also A Powerful Fan To Refresh During The Hot Summer I Offer As Well Towels Shampoo Shower Gel Ear Plugs And My Free Time To Share The Best Spots Of Barcelona City For A Perfect Stay The Apartment Is Extremely Well Situated In Heart Of Barcelona Just Near Plaza Catalua Well Connected To All Main Attractions Your Room It Was Prepared Especially For People Who Need To Rest Well During The Nights After Long Walks And Travels Around The City With Super Comfy Mattresses You Have All Flexibility To Move Inside The Apartment You Can Use The Balcony For Smoking And Enjoy Just The Quiet View Over The Internal Park You Can Use The Kitchen And All Appliances And The Bathroom Whenever You Need Want We Would Love To Spend With You Some Of Our Free Time And Give Y,655279,Sant Antoni,Eixample,Private Room,2,2,1,2,"Wifi,Kitchen,Elevator,Hot tub,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Iron,Hot water",270.0,135.0,1,1125,True,8,22,73.33333333333333,8,52,8,82,8,357,1,2019-10-01,2019-10-01,80.0,6.0,8.0,6.0,6.0,10.0,8.0,7.2,10.0,Spain,Barcelona,2019-10-16,True,23.0,Barcelona_Eixample_Sant Antoni
9135,38223504,Fantstico Piso En Casco Histrico,Excelente Piso A Estrenar En Pleno Centro De La Ciudad Silencioso A Pesar De Estar En El Casco Histrico Muy Luminoso Y Acogedor Perfecto Para Una Estancia Feliz Alta Tecnologa Aire Acondicionado Calefaccin Todo A Estrenar Cocina Nueva Edifico Nuevo Con Diseo Arquitectnico Si Yo Personalmente Recibo A Mis Huspedes El Piso Esta En Pleno Casco Histrico Y Se Respira Cultura Y Sabor Andaluz,290450463,Centro,,Entire Home Apt,4,1,1,2,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Smoke detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",790.0,197.5,2,26,True,25,5,16.666666666666664,55,5,85,5,88,277,2,2019-09-17,2019-09-22,100.0,9.0,10.0,10.0,9.0,10.0,10.0,9.6,20.0,Spain,Malaga,2019-09-30,True,42.0,Malaga_Centro
9136,38225137,Habitacin En El Pisico,Apartamento Grande En El Barrio De Benicalap Prximo A La Estacin De Tranvia Florista Y Garbi A 20Min Del Centro De La Ciudad Buen Ambiente Tranquilo Y Seguro Vivo En El Apartamento Y Estar Disponible Para Cualquier Problemilla En El Barrio Hay Bares Cafeteras Y Un Gran Parque Con Piscina Y Juegos Para Nios Cerca Del Tranva Y A 5Min Del Metro Lnea 1 Es Fcil Moverse Tambin En Autobs Lnea 28,41640547,Ciutat Fallera,Benicalap,Private Room,2,1,2,3,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Breakfast,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",150.0,75.0,1,5,True,8,22,73.33333333333333,38,22,68,22,343,22,0,,,,,,,,,,,,Spain,Valencia,2019-09-01,True,42.0,Valencia_Benicalap_Ciutat Fallera
9137,38232136,Apartamento Centro Gran Va Malasaa Madrid Center,Apartamento Cmodo Con Todo Lo Necesario Espectacular Ubicacin Br Br B The Space B Br El Apartamento Tiene Todo Lo Que Necesitas Para Estar Unos Das En Madrid Y Adentrarte En La Vida Madrilea,105795094,Universidad,Centro,Entire Home Apt,2,1,1,1,"Coffee maker, Cooking basics, Cable TV, Laptop-friendly workspace, Dishes and silverware, Oven, Patio or balcony, Garden or backyard, Microwave, Smoke alarm, Refrigerator, Luggage dropoff allowed, Hair dryer, Hangers, Heating, Carbon monoxide alarm, Iron, Shampoo, Wifi, TV, Long term stays allowed, Essentials, Washer, Extra pillows and blankets, Hot water, Air conditioning, Kitchen, Bed linens, Stove]",650.0,325.0,1,1125,True,0,30,100.0,0,60,0,90,0,365,8,2020-01-29,2020-06-21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,Spain,Madrid,2020-09-13,True,56.0,Madrid_Centro_Universidad
9138,38239886,Holiday Apartment Nautic,Nautic Ii 4-Room Apartment 90 M On 3Rd Floor Additional Service Charges May Have To Be Paid Locally On-Site See House Rules And House Manual For Details Please Don'T Hesitate To Contact Us Should You Have Any Questions Thank You Comfortable And Modern Furnishings Living Dining Room With Satellite Tv Flat Screen Air Conditioning Exit To The Terrace 1 Room With 1 French Bed 150 Cm Length 190 Cm Air Conditioning Exit To The Terrace 1 Room With 2 Beds 90 Cm Length 190 Cm 1 Room With 1 X 2 Bunk Beds 90 Cm Length 190 Cm Kitchen 4 Hot Plates Oven Dishwasher Microwave Freezer Electric Coffee Machine Bath Wc Shower Wc Terrace Terrace Furniture Very Beautiful View Of The Sea And The Resort Facilities Washing Machine Children'S High Chair Baby Cot Internet Wifi Free Hutg046900 S'Agar 1 Km From Playa De Aro Apartment Block Nautic In A Quiet Sunny Position 900 M From The Sea 900 M From The Beach For Shared Use Garden With Lawn Swimming Po,107252701,Castell-Platja D'Aro,,Entire Home Apt,6,2,3,4,"TV,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Elevator,Family/kid friendly,Washer,Essentials,Hangers,Laptop friendly workspace,Private living room,Bathtub,Crib,Microwave,Dishwasher,Oven,Patio or balcony,Garden or backyard,Beachfront",2240.0,373.3333333333333,1,28,True,3,27,90.0,21,39,30,60,266,99,0,,,,,,,,,,,,Spain,Girona,2020-04-30,True,76.0,Girona_Castell-Platja D'Aro
9139,38240267,Los Girasoles,Los Girasoles 3-Room Apartment 70 M On 2Nd Floor Additional Service Charges May Have To Be Paid Locally On-Site See House Rules And House Manual For Details Please Don'T Hesitate To Contact Us Should You Have Any Questions Thank You Object Suitable For 4 Adults 2 Children Spacious And Bright Comfortable And Cosy Furnishings Large Living Dining Room With Panoramic Window With 1 Double Sofabed 135 Cm Length 190 Cm Dining Table Tv Satellite Tv And Flat Screen Exit To The Terrace 1 Large Double Bedroom With Panoramic Window With 1 French Bed 150 Cm Length 190 Cm Air Conditioning And Forced-Air Heating Exit To The Terrace 1 Double Bedroom With Panoramic Window With 1 Pull-Out Bed 2 Pers 2 X 90 Cm Length 190 Cm Air Conditioning And Forced-Air Heating Exit To The Terrace Kitchen Oven 3 Ceramic Glass Hob Hotplates Microwave Freezer Electric Coffee Machine Bath Shower Wc Large Terrace 20 M Porch Terrace Furniture Partial View Of The Sea Facilities,163377739,Alcdia,,Entire Home Apt,4,1,2,3,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,Hangers,Laptop friendly workspace,Private living room,Crib,Microwave,Oven,Patio or balcony",850.0,212.5,1,28,True,23,7,23.333333333333332,51,9,69,21,301,64,0,,,,,,,,,,,,Spain,Mallorca,2020-03-22,True,46.0,Mallorca_Alcdia
9140,38241015,Holiday House Garvin,Garvin 5-Room House 180 M Additional Service Charges May Have To Be Paid Locally On-Site See House Rules And House Manual For Details Please Don'T Hesitate To Contact Us Should You Have Any Questions Thank You Practical And Comfortable Furnishings Living Dining Room With Tv Exit To The Terrace 2 Double Bedrooms Each Room With 2 Beds 90 Cm Length 190 Cm 1 Double Bedroom With 2 Beds 90 Cm Length 190 Cm Shower Wc Kitchen Oven Dishwasher 4 Ceramic Glass Hob Hotplates Microwave Freezer Electric Coffee Machine Shower Wc Upper Floor 1 Double Bedroom With 1 French Bed 135 Cm Length 190 Cm Shower Wc Terrace Furniture Barbecue Deck Chairs View Of The Mountains And The Resort Facilities Internet Wifi Reserved Parking At The House Suitable For Families Hutg Phone Number Hidden By Airbnb Aiguaviva Parc Cosy Comfortable House Garvin On The Outskirts 9 Km From The Centre Of Lloret De Mar In A Quiet Sunny Position 9 Km From The Sea 9 Km From T,107255064,Lloret De Mar,,Entire Home Apt,8,3,4,7,"TV,Wifi,Pool,Kitchen,Smoking allowed,Family/kid friendly,Essentials,Hangers,Laptop friendly workspace,Private living room,Private entrance,Crib,Microwave,Dishwasher,Oven,BBQ grill,Patio or balcony",3520.0,440.0,1,28,True,0,30,100.0,0,60,0,90,0,365,0,,,,,,,,,,,,Spain,Girona,2020-04-30,True,53.0,Girona_Lloret De Mar
9141,38253200,0 Habitacin Acogedora En Piso Compartido,Es Un Piso Solo De Habitaciones El Ambiente Es Muy Tranquilo Y Discreto Puedes Disfrutar De Tu Privacidad Y Tranquilidad El Decorado Del Piso Es Sencillo Para No Abrumar Y Crear Un Ambiente Despejado El Bao Es Compartido Y La Cocina Tambin Estamos Disponibles Entre Mi Hermano Mi Compaera Y Yo Para Lo Que Necesites Solo Tenemos Habitaciones Cocina Y Bao No Hay Mucho Pero Lo Suficiente Para Que Su Estancia Sea Tranquila Y Cmoda Estoy Disponible En Mi Celular Siempre Y A Cualquier Hora Me Pueden Escribir Por Hidden By Airbnb A La Hora Que Sea Solo Hablo Espaol Por Eso Normalmente Es Difcil Contestar Las Llamadas En Otro Idioma El Rededor De La Finca Es Genial Tenemos Restaurantes Tiendas Parques Y Estamos Muy Cerca De Plaza Espaa La Gran Va De Les Corts Catalanes Est A Solo 2 Cuadras Y Las Ramblas Que Sera Llegar A Plaza Catalunya Estn A 15 Min Andando La Direccin Exacta Es Calle Floridablanca 84 Es Esquina Con Calle Viladomat Y Calle Florida Blanca En Las Fo,278232287,Sant Antoni,Eixample,Private Room,2,1,1,1,"TV,Cable TV,Wifi,Kitchen,Elevator,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hot water,Bed linens",300.0,150.0,1,1125,True,30,0,0.0,60,0,90,0,365,0,6,2019-09-17,2019-12-27,92.0,10.0,9.0,10.0,9.0,10.0,10.0,9.6,99.0,Spain,Barcelona,2020-03-16,True,19.0,Barcelona_Eixample_Sant Antoni
9142,38253892,The Station,I Know That When We Travel We Need Maximum Comfort And That Is Why The Apartment Is Equipped With A Dishwasher So You Can Enjoy Your Time In Madrid To The Fullest It Also Has A Microwave Oven Ceramic Hob Traditional Coffee Maker Toaster Refrigerator Heating Air Conditioning Etc You Will Also Have Endless Information Of Tourist Interest Books In Different Languages As Well As Board Games And Endless Surprises That Will Make Your Visit To Madrid An Unforgettable Trip Br Br B The Space B Br Located In An Area Influenced By The Old Train Station Of Delicias Of The Nineteenth Century Today Converted Into The Madrid Railway Museum Several Films Have Been Recorded At The Station Such As Doctor Zhivago Who Won 5 Oscars Br This Charming Loft Has Endless Details And Surprises Will Offer Our Travelers A Unique Experience Br It Will Be Fantastic To Have A Good Cup Of Coffee Or Tea By The Window And Enjoy The Unique View Of An Urban Environment Clearly Influenced,290710087,Delicias,Arganzuela,Entire Home Apt,4,1,1,2,"Coffee maker, Fire extinguisher, Cooking basics, Paid parking off premises, Laptop-friendly workspace, Dishes and silverware, Dishwasher, Shower gel, Microwave, Smoke alarm, Refrigerator, Hair dryer, Hangers, Heating, Carbon monoxide alarm, Iron, Shampoo, Wifi, TV, Essentials, First aid kit, Extra pillows and blankets, Childrenu2019s books and toys, Hot water, Air conditioning, Kitchen, Keypad, Bed linens, Stove]",780.0,195.0,1,1,True,0,30,100.0,0,60,0,90,0,365,9,2019-09-08,2020-01-06,96.0,10.0,10.0,10.0,10.0,9.0,9.0,9.8,73.0,Spain,Madrid,2020-09-13,True,59.0,Madrid_Arganzuela_Delicias
9143,38257388,Madrid N-York Fusion,The New York Style Of This Fabulous Space Offers Guests The Opportunity To Live A Fantastic Experience In An Emblematic Neighborhood Br Autonomous Entrance Br In Addition To The Bathroom There Is A Toilet On The Ground Floor Br It Has A Nespresso Coffee Machine And Traditional Coffee Maker Toaster Microwave Oven Dishwasher Washing Machine Refrigerator And 2 3-Seater Sofas Br Located 7 Minutes From The Metro Br Br B The Space B Br During The Decade Of The 70S 80S And 90S This Unique Space Was A Bakery Br Nowadays There Are Still Older People Who Affectionately Remember Those Little Daily Conversations In The Bread Office And So Many And So Many Day-To-Day Stories Let These Lines Be A Special Tribute To Mr Feliciano The Baker In The Neighborhood Br Of Course I Wanted To Keep The Essence Of Industrial Space That Characterizes The Authentic Loft New York Origin But Providing Comfort And Services To Feel Comfortable And Comfortable Br This Lof,290710087,Pilar,Fuencarral - El Pardo,Entire Home Apt,4,2,1,2,"Shower gel, First aid kit, Refrigerator, Heating, Wifi, Cooking basics, Keypad, Microwave, Dishes and silverware, Carbon monoxide alarm, Essentials, Stove, Private entrance, Smoke alarm, TV, Kitchen, Hair dryer, Hot water, Extra pillows and blankets, Hangers, Childrenu2019s books and toys, Shampoo, Paid parking off premises, Coffee maker, Bed linens, Fire extinguisher, Dishwasher, Dedicated workspace, Iron]",730.0,182.5,1,1,True,0,30,100.0,0,60,0,90,0,365,10,2019-11-27,2020-03-13,84.0,9.0,9.0,9.0,8.0,8.0,8.0,8.6,73.0,Spain,Madrid,2021-01-12,True,54.0,Madrid_Fuencarral - El Pardo_Pilar
9144,38257631,Cal Ganx,Com A Casa Per A La Costa Brava Apartament Totalment Renovat Molt Acollidor Es Troba A 2 Minuts De La Platja Ideal Per A Families Amb Ganes De Descobrir Les Meravelles De La Costa Brava I La Provncia De Girona Poblaci Molt Tranquila Per Descansar Durant Tot L'Any Bonic Apartament Totalment Reformat A 2 Minuts Caminant De La Platja L'Apartament Disposa D'Un Pati Interior Exclusivament Pels Hostes Per A A Qualsevol Dubte Els Hostes Poden Trucar A L'Amfitri O Enviar Mail O Missatge Per Airbnb L'Apartament Es Troba Just En El Centre De La Ciutat A 2 Minuts De La Platja Del Passeig Martim Del Mercat Y Del Barri Vell L'Apartament Disposa De Una Plaa D'Aparcament Just Al Davant En Aquests Moments No Es Pot Accedir Al Parking A Causa De Unes Obres Municipals Hi Ha Transport Pblic Autobs Estareu Al Cor De La Costa Brava,102726969,Sant Feliu De Guxols,,Entire Home Apt,6,1,2,7,"TV,Wifi,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Window guards,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Waterfront,Beachfront,Shower gel,Baking sheet",500.0,83.33333333333333,6,90,True,25,5,16.666666666666664,55,5,83,7,173,192,1,2020-01-03,2020-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,Spain,Girona,2020-04-30,True,51.0,Girona_Sant Feliu De Guxols
9145,38259169,Lujosa Habitacion De Matrimonio Con Wifi,Habitacion Nueva En Pleno Centro De Barcelona A Br 3 Minutos De Sants Estaci Plaza Espanya Y La Arena Al Lado Tiene La Linea De Metro L3 Bicicletas Para Que Se Puedan Mover Por Todo Barcelona Delante De La Casa Varios Autocar Bus Tanto Por La Noche Como Por El Dia Varios Bares Restaurantes Cafeterias Shoping Etc Br Plaza Catalunya Y Universidad Las Ramblas 15Minutos Br Br B The Space B Br Habitacion Tranquila Se Permite Fumar Y Tomar Bebidas Alcohlicas Tambin Se Dispone De Una Xixa Que Poderan Alquilarla Con Atelacion Br Despues Del Check-In Y Con Las Llaves Se Puede Mover Libremente Sin Restriciones De Horarios Desde Que Se Cumpla Na Normativa De Mantener El Silencio El Los Apartamentos Apartir De Las 22Pm Hasta Las 8Am Br Tambien Recomendamos Buenas Discotecas Y Bares Donde Pueden Pasar Y Disfrutar De Una Buena Noche Y Salida Con Los Amigos En Barcelona Para Que Disfruten Al Mximo La Estancia Br Br B License Number B Br Exempt,290749927,La Nova Esquerra De L'Eixample,Eixample,Private Room,2,1,1,1,"Laptop-friendly workspace, Baking sheet, Pocket wifi, Dryer, Shampoo, Bed linens, Stove, Hot water, Microwave, Washer, Carbon monoxide alarm, Patio or balcony, Cooking basics, Cable TV, Kitchen, Air conditioning, TV, Bread maker, Shower gel, Heating, Extra pillows and blankets, Coffee maker, Ethernet connection, Hair dryer, Dishwasher, Smoke alarm, Hangers, Refrigerator, Iron, Long term stays allowed, Essentials, Wifi, Oven, Lock on bedroom door, Building staff, Dishes and silverware]",320.0,160.0,2,31,True,30,0,0.0,60,0,90,0,180,185,32,2019-09-08,2020-03-11,81.0,9.0,9.0,9.0,8.0,9.0,9.0,8.8,225.0,Spain,Barcelona,2020-11-06,True,59.0,Barcelona_Eixample_La Nova Esquerra De L'Eixample
9146,38261282,Baul Mar_End Of Summer Holiday,Los Apartamentos Baul Mar Estn Situados En Una Tranquila Urbanizacin Del Norte De Mallorca A 500M De La Increble Playa De Son Baul Y A Poco Ms De La Playa De Ca'N Picafort En La Zona Hay Todo Tipo De Servicios Como Bus Taxi Alquiler De Coches Restaurantes Cuentan Con Un Dormitorio Doble Saln-Comedor-Cocina Con Sof Cama Nido Y Bao Privado Snack Bar Y Piscina Comunitaria Actualmente Se Estn Mejorando Sus Instalaciones Para Ofrecer Un Mejor Servicio En El Ao 2019,65949984,Santa Margalida,,Hotel Room,4,1,1,4,"TV,Cable TV,Wifi,Pool,Kitchen,Free street parking,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,24-hour check-in,Hangers,Hair dryer,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony",550.0,137.5,3,1125,True,0,30,100.0,0,60,0,90,0,365,1,2019-10-08,2019-10-08,100.0,8.0,6.0,10.0,10.0,10.0,10.0,8.8,10.0,Spain,Mallorca,2019-10-28,True,54.0,Mallorca_Santa Margalida
9148,38266053,Plaza Sol Triple Sun Room,The Room Is Located On The Edge Of The Plaza Sol In Central Madrid Two Minutes Walk To The Subway Station Sol Walk To Mayor Square For 3 Minutes Walk To Gran Via For 5 Minutes Walk To The Luxury Street For 20 Minutes Walk To The Royal Palace 10 Minute Central Air Conditioning Hot Water Kitchen Washing Machine There Are Several Subway Lines And Small Trains At The Entrance 30 Minutes To The Airport And 5 Minutes To The Train Station,166951107,Sol,Centro,Private Room,3,1,1,2,"Wifi,Air conditioning,Wheelchair accessible,Kitchen,Elevator,Hot tub,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Host greets you,Paid parking on premises",390.0,130.0,2,7,True,12,18,60.0,37,23,60,30,60,305,0,,,,,,,,,,,,Spain,Madrid,2019-10-16,False,55.0,Madrid_Centro_Sol
9149,38273556,Villa Herdain Near The Sea With Pool Terrace,Una Casa Independiente En Terreno De 400 M2 Con Piscina Porche Interior Y Terraza,16767752,Alcdia,,Entire Home Apt,5,2,3,5,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Indoor fireplace,Heating,Washer,Dryer,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,High chair,Children�s books and toys,Pack �n Play/travel crib,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Luggage dropoff allowed,Long term stays allowed",2100.0,420.0,5,1125,True,30,0,0.0,60,0,90,0,365,0,0,,,,,,,,,,,,Spain,Mallorca,2020-04-23,True,60.0,Mallorca_Alcdia
