id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group;age_clusters;job_cat;education_level;Cluster
840;34.0;self-employed;single;tertiary;no;462;no;no;cellular;21;aug;1877;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
841;52.0;management;married;tertiary;no;1227;no;no;cellular;22;aug;1123;4;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
842;32.0;management;single;tertiary;no;522;no;no;cellular;22;aug;576;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
843;31.0;self-employed;married;tertiary;no;94;no;no;cellular;22;aug;579;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
844;44.0;technician;married;secondary;no;267;no;no;cellular;22;aug;520;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
845;33.0;management;married;tertiary;no;4570;no;no;cellular;22;aug;1258;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
846;53.0;blue-collar;married;secondary;no;25;no;no;cellular;22;aug;528;2;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
847;46.0;management;single;tertiary;no;0;no;no;cellular;22;aug;686;2;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;1
848;46.0;entrepreneur;married;tertiary;no;1920;no;no;cellular;22;aug;604;6;-1;0;unknown;yes;45-54;Generation X;cuenta propia;Universitaria;0
849;59.0;administrative;married;secondary;no;1575;yes;no;cellular;22;aug;1241;11;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
850;51.0;unemployed;married;secondary;no;234;no;no;cellular;22;aug;735;1;-1;0;unknown;yes;45-54;Generation X;desempleo;Secundaria;0
851;57.0;retired;married;primary;no;3518;yes;no;cellular;25;aug;626;3;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Primaria;2
852;43.0;technician;married;secondary;no;136;no;no;cellular;25;aug;363;7;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
853;48.0;management;single;tertiary;no;830;no;no;cellular;25;aug;961;4;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;1
854;33.0;housemaid;married;primary;no;2054;no;no;cellular;25;aug;472;6;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Primaria;2
855;59.0;blue-collar;married;primary;no;-546;no;no;cellular;25;aug;1152;6;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Primaria;2
856;58.0;blue-collar;married;primary;no;5188;yes;no;cellular;25;aug;606;6;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Primaria;2
857;32.0;management;single;tertiary;no;1882;no;no;cellular;25;aug;497;5;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
858;44.0;management;married;tertiary;no;792;no;no;cellular;25;aug;630;7;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
859;47.0;blue-collar;married;primary;yes;162;no;no;cellular;25;aug;366;3;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Primaria;0
860;34.0;technician;married;secondary;no;1035;no;no;cellular;25;aug;1374;10;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
861;51.0;retired;married;tertiary;no;746;no;no;cellular;25;aug;372;5;-1;0;unknown;yes;45-54;Generation X;jubilación;Universitaria;0
862;60.0;retired;married;secondary;no;17297;no;no;cellular;26;aug;664;11;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Secundaria;2
863;46.0;administrative;married;secondary;no;22;no;no;cellular;26;aug;388;6;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
864;41.0;technician;married;tertiary;no;231;no;no;cellular;26;aug;428;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
865;34.0;self-employed;single;secondary;no;296;no;no;cellular;27;aug;609;13;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;1
866;31.0;technician;divorced;tertiary;no;0;no;no;cellular;27;aug;581;6;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
867;37.0;management;married;tertiary;no;40;no;no;cellular;27;aug;1033;4;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
868;59.0;retired;married;secondary;no;2396;no;no;cellular;27;aug;1040;6;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Secundaria;2
869;55.0;services;married;secondary;no;2944;no;no;cellular;27;aug;672;6;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
870;33.0;management;single;tertiary;no;7084;no;no;cellular;27;aug;512;8;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
871;30.0;technician;married;tertiary;no;569;no;no;cellular;27;aug;976;12;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
872;36.0;management;married;tertiary;no;0;no;no;telephone;27;aug;645;9;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
873;44.0;management;married;tertiary;no;1138;no;no;cellular;27;aug;523;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
874;36.0;technician;divorced;secondary;no;54;yes;no;cellular;27;aug;1642;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
875;33.0;management;single;tertiary;no;2637;no;no;cellular;28;aug;583;17;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
876;36.0;technician;married;secondary;no;2473;no;no;cellular;28;aug;965;4;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
877;53.0;blue-collar;married;primary;no;5603;no;no;cellular;28;aug;2372;6;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Primaria;0
878;47.0;administrative;divorced;secondary;no;225;no;no;cellular;28;aug;1126;4;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
879;39.0;management;married;tertiary;no;-17;yes;yes;cellular;28;aug;908;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
880;35.0;technician;single;secondary;no;3490;yes;no;cellular;29;aug;643;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
881;32.0;management;single;tertiary;no;769;no;no;cellular;29;aug;695;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
882;46.0;technician;divorced;secondary;no;-90;no;yes;telephone;17;oct;270;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
883;30.0;self-employed;married;tertiary;no;1785;no;no;unknown;17;oct;235;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
884;36.0;self-employed;single;tertiary;no;-103;yes;yes;telephone;17;oct;3253;1;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Universitaria;1
885;47.0;administrative;divorced;secondary;no;555;yes;yes;telephone;17;oct;478;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
886;52.0;technician;married;secondary;no;5303;yes;no;unknown;19;oct;133;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
887;43.0;management;married;tertiary;no;1258;no;no;unknown;20;oct;312;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
888;44.0;technician;single;secondary;no;1679;no;no;telephone;20;oct;718;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
889;30.0;blue-collar;married;secondary;no;1664;yes;no;telephone;20;oct;2016;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
890;32.0;administrative;married;secondary;no;8749;yes;yes;unknown;21;oct;294;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
891;42.0;administrative;single;secondary;no;-247;yes;yes;telephone;21;oct;519;1;166;1;other;yes;35-44;Generation X;cuenta ajena;Secundaria;0
892;33.0;services;married;secondary;no;3444;yes;no;telephone;21;oct;144;1;91;4;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
893;45.0;administrative;married;secondary;no;5346;yes;yes;unknown;21;oct;187;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
894;45.0;blue-collar;married;secondary;no;1144;yes;no;unknown;22;oct;676;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
895;28.0;student;single;secondary;no;2351;no;no;telephone;22;oct;157;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
896;32.0;technician;single;tertiary;no;5514;no;no;telephone;22;oct;181;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
897;28.0;self-employed;married;secondary;no;123;no;yes;telephone;22;oct;313;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;0
898;44.0;administrative;divorced;primary;no;429;yes;no;telephone;23;oct;80;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Primaria;0
899;51.0;entrepreneur;married;tertiary;no;5254;yes;no;unknown;23;oct;134;1;-1;0;unknown;yes;45-54;Generation X;cuenta propia;Universitaria;0
900;56.0;technician;married;secondary;no;589;yes;no;unknown;23;oct;518;1;147;2;success;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
901;40.0;technician;divorced;tertiary;no;568;yes;no;unknown;24;oct;112;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
902;49.0;administrative;married;secondary;no;10250;yes;no;telephone;24;oct;97;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
903;50.0;management;single;tertiary;no;3537;no;no;unknown;24;oct;305;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;1
904;58.0;administrative;divorced;secondary;no;1947;no;no;telephone;26;oct;228;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
905;37.0;administrative;married;secondary;no;1967;no;no;telephone;27;oct;376;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
906;27.0;entrepreneur;married;secondary;no;2329;no;no;telephone;27;oct;131;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;0
907;47.0;management;divorced;tertiary;no;12026;yes;no;telephone;27;oct;251;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
908;39.0;administrative;married;secondary;no;1757;no;no;telephone;28;oct;125;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
909;43.0;management;married;secondary;no;107;yes;yes;telephone;28;oct;135;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
910;34.0;technician;married;secondary;no;1012;yes;yes;telephone;28;oct;540;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
911;35.0;management;divorced;tertiary;no;0;yes;no;telephone;29;oct;171;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
912;58.0;management;divorced;tertiary;no;372;no;yes;unknown;29;oct;11;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;1
913;35.0;management;single;tertiary;no;7506;yes;no;unknown;30;oct;248;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;1
914;42.0;technician;divorced;secondary;no;314;yes;no;unknown;30;oct;234;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
915;43.0;retired;married;secondary;no;860;no;no;telephone;30;oct;132;1;-1;0;unknown;yes;35-44;Generation X;jubilación;Secundaria;0
916;34.0;housemaid;married;secondary;no;0;yes;no;unknown;30;oct;154;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;0
917;35.0;blue-collar;single;secondary;no;3623;no;no;telephone;30;oct;160;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
918;38.0;administrative;single;secondary;no;2470;no;no;telephone;31;oct;227;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
919;39.0;blue-collar;married;secondary;no;1307;yes;no;telephone;31;oct;158;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
920;58.0;retired;divorced;tertiary;no;3237;no;no;telephone;31;oct;615;1;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Universitaria;2
921;60.0;management;married;tertiary;no;5041;no;no;telephone;4;nov;399;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;0
922;56.0;technician;married;secondary;no;6619;yes;no;telephone;4;nov;465;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
923;31.0;management;married;tertiary;no;1331;no;no;unknown;5;nov;268;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
924;37.0;services;married;secondary;no;1970;yes;no;telephone;5;nov;253;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
925;59.0;retired;divorced;secondary;no;1026;no;no;unknown;5;nov;669;1;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Secundaria;2
926;49.0;management;married;secondary;no;249;no;no;telephone;6;nov;234;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
927;30.0;management;single;tertiary;no;12857;yes;no;cellular;6;nov;150;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
928;31.0;technician;single;tertiary;no;2807;no;no;unknown;8;nov;154;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
929;40.0;blue-collar;married;secondary;no;5060;no;no;unknown;9;nov;299;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
930;43.0;administrative;married;secondary;no;2271;no;no;telephone;10;nov;524;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
931;48.0;management;married;tertiary;no;1;no;no;telephone;10;nov;248;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
932;34.0;management;married;tertiary;no;676;no;no;telephone;11;nov;486;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
933;28.0;self-employed;single;tertiary;no;160;no;no;unknown;11;nov;158;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
934;34.0;administrative;married;tertiary;no;899;yes;no;unknown;12;nov;114;1;170;3;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
935;47.0;blue-collar;married;secondary;no;1230;yes;no;telephone;12;nov;378;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
936;59.0;housemaid;married;tertiary;no;0;no;no;telephone;13;nov;494;1;-1;0;unknown;yes;55-64;Baby Boomers;otros inactivos;Universitaria;2
937;32.0;blue-collar;single;tertiary;no;700;no;no;unknown;13;nov;90;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
938;31.0;entrepreneur;single;secondary;no;0;no;no;telephone;13;nov;160;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;1
939;27.0;student;single;secondary;no;67;no;no;telephone;14;nov;239;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
940;35.0;unemployed;single;secondary;no;127;yes;no;telephone;14;nov;162;1;-1;0;unknown;yes;35-44;Generation X;desempleo;Secundaria;0
941;32.0;blue-collar;married;secondary;no;2089;yes;no;cellular;14;nov;132;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
942;57.0;blue-collar;married;primary;no;3585;no;no;telephone;14;nov;172;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Primaria;2
943;58.0;management;married;tertiary;no;4152;yes;no;telephone;14;nov;160;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;0
944;30.0;technician;single;secondary;no;816;yes;no;unknown;14;nov;179;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
945;37.0;management;married;secondary;no;5447;yes;yes;cellular;17;nov;1789;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
946;44.0;technician;divorced;secondary;no;275;no;no;cellular;17;nov;1077;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
947;57.0;blue-collar;married;secondary;no;1540;yes;no;cellular;17;nov;564;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
948;34.0;blue-collar;married;secondary;no;751;yes;yes;cellular;17;nov;1303;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
949;54.0;unemployed;single;secondary;no;380;no;no;cellular;17;nov;696;2;-1;0;unknown;yes;45-54;Generation X;desempleo;Secundaria;0
950;55.0;retired;married;secondary;no;1504;yes;yes;cellular;17;nov;761;1;-1;0;unknown;yes;55-64;Baby Boomers;jubilación;Secundaria;2
951;59.0;management;married;tertiary;no;1783;no;yes;cellular;17;nov;540;2;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;0
952;53.0;retired;married;tertiary;no;2269;no;no;cellular;17;nov;1091;2;150;1;success;yes;45-54;Generation X;jubilación;Universitaria;0
953;37.0;technician;married;secondary;no;5115;yes;no;cellular;17;nov;1210;2;171;4;failure;yes;35-44;Generation X;cuenta ajena;Secundaria;0
954;45.0;entrepreneur;married;secondary;no;781;no;yes;cellular;17;nov;652;2;126;2;failure;yes;45-54;Generation X;cuenta propia;Secundaria;0
955;49.0;technician;single;secondary;no;-188;yes;yes;cellular;17;nov;454;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
956;31.0;blue-collar;single;tertiary;no;761;no;no;telephone;18;nov;514;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
957;31.0;administrative;single;secondary;no;19;yes;no;cellular;18;nov;1978;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
958;35.0;technician;married;secondary;no;4508;yes;no;cellular;18;nov;854;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
959;37.0;entrepreneur;divorced;tertiary;no;66;no;no;cellular;18;nov;1164;2;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Universitaria;0
960;48.0;management;married;tertiary;no;2266;no;no;cellular;18;nov;676;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
961;39.0;technician;single;secondary;no;4646;yes;no;cellular;18;nov;486;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
962;34.0;management;single;tertiary;no;1494;yes;no;cellular;18;nov;596;1;182;1;other;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
963;49.0;management;married;tertiary;no;1050;yes;no;cellular;18;nov;924;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
964;41.0;management;married;tertiary;no;0;yes;no;cellular;18;nov;897;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
965;46.0;management;married;secondary;no;0;no;no;cellular;18;nov;1855;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
966;54.0;management;divorced;tertiary;no;2171;yes;yes;telephone;18;nov;1034;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
967;38.0;technician;married;tertiary;no;3234;no;no;cellular;18;nov;578;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
968;39.0;entrepreneur;married;secondary;no;11887;no;no;cellular;18;nov;1181;2;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Secundaria;0
969;46.0;management;married;tertiary;no;0;no;no;cellular;18;nov;716;2;110;3;other;yes;45-54;Generation X;cuenta ajena;Universitaria;0
970;58.0;management;divorced;tertiary;no;5037;yes;no;cellular;18;nov;1437;2;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;1
971;32.0;self-employed;single;tertiary;no;386;yes;no;cellular;18;nov;482;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
972;30.0;administrative;married;secondary;no;8781;yes;no;cellular;18;nov;898;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
973;51.0;entrepreneur;married;primary;no;538;no;no;cellular;18;nov;1122;4;-1;0;unknown;yes;45-54;Generation X;cuenta propia;Primaria;0
974;30.0;management;single;tertiary;no;5561;yes;no;cellular;19;nov;511;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
975;35.0;management;divorced;tertiary;no;859;yes;yes;cellular;19;nov;1554;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
976;30.0;services;single;primary;no;0;yes;yes;cellular;19;nov;686;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Primaria;1
977;30.0;self-employed;single;secondary;no;-617;no;yes;cellular;19;nov;925;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;1
978;43.0;management;married;tertiary;no;1429;yes;no;cellular;19;nov;1015;1;198;2;other;yes;35-44;Generation X;cuenta ajena;Universitaria;0
979;47.0;management;married;tertiary;no;4189;yes;no;cellular;19;nov;489;3;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
