id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group
5140;32.0;technician;married;secondary;no;348;yes;no;cellular;17;jul;926;1;-1;0;unknown;yes;26 - 35
5141;50.0;management;married;tertiary;no;5969;no;no;cellular;25;jan;455;1;544;2;failure;yes;46 - 55
5142;65.0;unemployed;married;secondary;no;3195;no;no;telephone;2;mar;904;1;-1;0;unknown;yes;56 - 65
5143;59.0;self-employed;married;tertiary;no;2013;no;no;cellular;17;nov;409;2;-1;0;unknown;yes;56 - 65
5144;44.0;entrepreneur;married;tertiary;no;121;no;no;cellular;10;aug;412;1;-1;0;unknown;yes;36 - 45
5145;33.0;admin.;married;secondary;no;82;yes;no;cellular;25;jul;735;1;-1;0;unknown;yes;26 - 35
5146;33.0;management;single;tertiary;no;935;no;no;cellular;9;feb;385;2;92;8;success;yes;26 - 35
5147;57.0;unemployed;married;secondary;no;3754;no;no;cellular;5;feb;1063;2;-1;0;unknown;yes;56 - 65
5148;38.0;management;single;tertiary;no;104;yes;no;cellular;6;may;606;3;-1;0;unknown;yes;36 - 45
5149;49.0;management;married;tertiary;no;4751;no;no;cellular;12;aug;884;4;-1;0;unknown;yes;46 - 55
5150;45.0;blue-collar;married;unknown;no;1529;yes;no;cellular;13;nov;181;1;197;1;success;yes;36 - 45
5151;25.0;technician;single;secondary;no;102;no;yes;cellular;8;jul;574;2;-1;0;unknown;yes;18 - 25
5152;22.0;housemaid;single;secondary;no;1796;no;no;cellular;28;jun;369;3;-1;0;unknown;yes;18 - 25
5153;32.0;management;single;tertiary;no;935;no;no;cellular;10;aug;161;2;375;5;failure;yes;26 - 35
5154;36.0;services;single;secondary;no;365;no;no;cellular;4;may;643;1;-1;0;unknown;yes;36 - 45
5155;32.0;management;divorced;tertiary;no;222;no;yes;cellular;15;jul;820;4;-1;0;unknown;yes;26 - 35
5156;45.0;blue-collar;single;secondary;no;0;no;no;cellular;5;aug;374;2;472;1;success;yes;36 - 45
5157;35.0;housemaid;single;secondary;no;1015;yes;no;unknown;5;jun;406;2;-1;0;unknown;yes;26 - 35
5158;23.0;student;single;secondary;no;107;no;no;cellular;14;oct;84;1;183;1;success;yes;18 - 25
5159;50.0;blue-collar;married;primary;no;82;no;no;telephone;5;apr;456;1;-1;0;unknown;yes;46 - 55
5160;31.0;management;married;tertiary;no;877;no;no;cellular;9;jun;192;1;93;7;other;yes;26 - 35
5161;61.0;retired;married;tertiary;no;2557;yes;no;cellular;10;nov;89;1;91;4;success;yes;56 - 65
5162;42.0;blue-collar;married;primary;no;1673;yes;no;cellular;17;apr;636;3;-1;0;unknown;yes;36 - 45
5163;39.0;blue-collar;married;secondary;no;2467;no;no;cellular;19;jul;207;2;276;3;other;yes;36 - 45
5164;37.0;technician;single;secondary;no;980;no;no;cellular;8;aug;1306;5;-1;0;unknown;yes;36 - 45
5165;30.0;blue-collar;single;secondary;no;183;yes;no;cellular;18;jul;610;1;-1;0;unknown;yes;26 - 35
5166;55.0;unemployed;divorced;secondary;no;387;yes;no;unknown;6;may;918;1;-1;0;unknown;yes;46 - 55
5167;30.0;services;divorced;primary;no;459;yes;no;cellular;18;jul;494;1;-1;0;unknown;yes;26 - 35
5168;57.0;management;married;tertiary;no;1227;no;no;cellular;5;jun;232;1;-1;0;unknown;yes;56 - 65
5169;31.0;unemployed;single;tertiary;no;302;no;no;cellular;3;feb;349;1;357;3;success;yes;26 - 35
5170;37.0;entrepreneur;divorced;secondary;no;175;yes;yes;unknown;13;may;753;6;-1;0;unknown;yes;36 - 45
5171;34.0;blue-collar;married;secondary;no;182;no;no;cellular;6;aug;938;2;-1;0;unknown;yes;26 - 35
5172;31.0;technician;married;secondary;yes;-367;yes;no;cellular;18;jul;474;2;-1;0;unknown;yes;26 - 35
5173;52.0;technician;married;tertiary;no;876;no;no;cellular;4;may;601;3;-1;0;unknown;yes;46 - 55
5174;48.0;unemployed;divorced;secondary;no;201;no;no;cellular;10;nov;594;1;91;1;success;yes;46 - 55
5175;73.0;retired;married;primary;no;796;no;no;cellular;23;oct;427;1;182;2;failure;yes;66 + 
5176;54.0;retired;divorced;tertiary;no;0;no;no;unknown;13;may;618;1;-1;0;unknown;yes;46 - 55
5177;38.0;admin.;married;secondary;no;1559;no;no;cellular;3;mar;136;2;280;1;failure;yes;36 - 45
5178;39.0;blue-collar;married;primary;no;70;no;no;unknown;8;may;813;1;-1;0;unknown;yes;36 - 45
5179;44.0;self-employed;single;tertiary;no;2734;yes;no;cellular;12;may;897;4;-1;0;unknown;yes;36 - 45
5180;29.0;admin.;single;secondary;no;3528;no;no;cellular;8;oct;137;1;-1;0;unknown;yes;26 - 35
5181;51.0;management;married;tertiary;no;469;no;no;cellular;15;apr;200;1;181;2;success;yes;46 - 55
5182;31.0;blue-collar;married;secondary;no;3311;yes;no;unknown;20;may;719;1;-1;0;unknown;yes;26 - 35
5183;33.0;services;single;secondary;no;152;yes;no;cellular;25;may;202;2;365;2;success;yes;26 - 35
5184;39.0;self-employed;married;tertiary;no;1047;no;no;unknown;6;jun;554;1;-1;0;unknown;yes;36 - 45
5185;30.0;technician;married;secondary;no;484;yes;no;unknown;6;may;703;1;-1;0;unknown;yes;26 - 35
5186;39.0;technician;married;secondary;no;1587;yes;no;cellular;8;sep;108;2;98;3;success;yes;36 - 45
5187;25.0;management;married;tertiary;no;4461;no;no;cellular;11;mar;796;5;-1;0;unknown;yes;18 - 25
5188;57.0;admin.;single;secondary;no;3551;yes;no;cellular;12;may;458;1;-1;0;unknown;yes;56 - 65
5189;35.0;management;married;tertiary;no;495;no;no;cellular;30;apr;266;1;87;1;failure;yes;26 - 35
5190;27.0;blue-collar;single;secondary;no;3792;no;no;cellular;22;apr;279;2;-1;0;unknown;yes;26 - 35
5191;27.0;technician;single;secondary;no;489;yes;no;cellular;30;jul;356;4;-1;0;unknown;yes;26 - 35
5192;28.0;self-employed;single;tertiary;no;159;no;no;cellular;16;nov;449;2;33;4;success;yes;26 - 35
5193;41.0;admin.;single;secondary;no;985;yes;no;cellular;30;jun;274;2;391;11;success;yes;36 - 45
5194;46.0;blue-collar;married;primary;no;369;yes;no;unknown;13;may;916;2;-1;0;unknown;yes;46 - 55
5195;38.0;management;divorced;secondary;no;257;yes;no;cellular;30;apr;435;1;-1;0;unknown;yes;36 - 45
5196;35.0;technician;married;secondary;no;2779;no;no;cellular;22;oct;118;2;-1;0;unknown;yes;26 - 35
5197;24.0;services;single;secondary;no;638;yes;yes;cellular;7;may;792;3;-1;0;unknown;yes;18 - 25
5198;24.0;blue-collar;single;secondary;no;833;yes;no;cellular;15;may;956;1;-1;0;unknown;yes;18 - 25
5199;28.0;management;single;tertiary;no;9314;no;no;cellular;2;jul;276;2;-1;0;unknown;yes;26 - 35
5200;28.0;admin.;single;secondary;no;4745;no;no;telephone;12;may;360;1;181;5;success;yes;26 - 35
5201;53.0;management;married;secondary;no;2693;no;no;cellular;5;mar;90;1;104;1;failure;yes;46 - 55
5202;45.0;management;married;tertiary;no;160;no;no;cellular;10;nov;182;2;194;1;success;yes;36 - 45
5203;33.0;services;married;secondary;no;1697;no;no;cellular;3;nov;179;1;-1;0;unknown;yes;26 - 35
5204;51.0;management;married;tertiary;no;0;no;no;unknown;7;jun;302;1;-1;0;unknown;yes;46 - 55
5205;32.0;technician;single;tertiary;no;-770;yes;no;cellular;18;may;618;1;-1;0;unknown;yes;26 - 35
5206;65.0;retired;married;secondary;no;20806;no;no;telephone;8;apr;523;2;-1;0;unknown;yes;56 - 65
5207;32.0;blue-collar;married;primary;no;3136;yes;no;cellular;19;nov;820;1;-1;0;unknown;yes;26 - 35
5208;67.0;retired;married;primary;no;1430;no;no;cellular;11;jan;499;2;91;3;failure;yes;66 + 
5209;53.0;technician;married;secondary;no;6831;no;no;cellular;13;may;1130;2;-1;0;unknown;yes;46 - 55
5210;41.0;blue-collar;divorced;primary;no;664;no;yes;cellular;15;jul;955;5;-1;0;unknown;yes;36 - 45
5211;30.0;blue-collar;single;secondary;no;49;no;no;cellular;30;jan;808;2;-1;0;unknown;yes;26 - 35
5212;37.0;blue-collar;married;secondary;no;604;yes;no;cellular;7;oct;371;1;495;1;failure;yes;36 - 45
5213;27.0;technician;single;tertiary;no;931;yes;no;cellular;4;feb;1078;1;-1;0;unknown;yes;26 - 35
5214;77.0;retired;married;tertiary;no;699;no;no;cellular;13;aug;425;2;-1;0;unknown;yes;66 + 
5215;32.0;admin.;single;secondary;no;212;no;no;cellular;7;jul;830;5;-1;0;unknown;yes;26 - 35
5216;25.0;management;single;tertiary;no;362;no;no;cellular;3;jun;617;2;-1;0;unknown;yes;18 - 25
5217;32.0;management;single;tertiary;no;2667;yes;no;cellular;12;aug;971;2;-1;0;unknown;yes;26 - 35
5218;43.0;technician;married;secondary;no;-754;yes;yes;cellular;9;jul;727;3;-1;0;unknown;yes;36 - 45
5219;30.0;services;married;secondary;no;517;no;no;cellular;11;dec;141;2;-1;0;unknown;yes;26 - 35
5220;59.0;management;divorced;tertiary;no;258;yes;no;telephone;29;oct;266;1;-1;0;unknown;yes;56 - 65
5221;61.0;retired;married;tertiary;no;3140;yes;yes;cellular;6;aug;975;4;98;1;unknown;yes;56 - 65
5222;32.0;self-employed;single;tertiary;no;658;yes;no;cellular;27;mar;283;1;-1;0;unknown;yes;26 - 35
5223;37.0;management;married;tertiary;no;255;no;no;cellular;24;feb;562;2;183;10;success;yes;36 - 45
5224;51.0;self-employed;married;tertiary;no;5350;yes;yes;cellular;31;jul;612;4;-1;0;unknown;yes;46 - 55
5225;55.0;management;divorced;tertiary;no;9756;yes;no;cellular;5;jun;103;2;95;1;other;yes;46 - 55
5226;38.0;management;single;tertiary;no;3646;yes;no;cellular;12;may;1710;2;286;1;other;yes;36 - 45
5227;47.0;admin.;married;secondary;no;368;no;no;cellular;21;may;403;1;87;6;success;yes;46 - 55
5228;59.0;services;divorced;secondary;no;1;yes;no;cellular;28;jan;602;1;253;5;other;yes;56 - 65
5229;51.0;retired;married;secondary;no;1435;no;no;unknown;11;jun;587;1;-1;0;unknown;yes;46 - 55
5230;25.0;admin.;single;secondary;no;122;yes;no;cellular;7;may;481;2;-1;0;unknown;yes;18 - 25
5231;67.0;retired;divorced;primary;no;2027;no;no;cellular;15;mar;161;2;-1;0;unknown;yes;66 + 
5232;58.0;entrepreneur;married;secondary;no;496;no;no;cellular;22;apr;132;1;-1;0;unknown;yes;56 - 65
5233;52.0;management;single;tertiary;no;83;no;no;cellular;26;aug;1223;6;-1;0;unknown;yes;46 - 55
5234;54.0;technician;single;tertiary;no;467;yes;no;cellular;18;jul;674;3;-1;0;unknown;yes;46 - 55
5235;27.0;technician;single;secondary;yes;0;no;yes;cellular;8;jul;732;1;-1;0;unknown;yes;26 - 35
5236;41.0;services;married;secondary;no;471;yes;no;cellular;13;may;954;2;293;4;success;yes;36 - 45
5237;72.0;retired;married;secondary;no;5715;no;no;cellular;17;may;1114;1;181;2;success;yes;66 + 
5238;24.0;blue-collar;married;secondary;no;-389;yes;yes;unknown;4;jun;1242;1;-1;0;unknown;yes;18 - 25
5239;36.0;admin.;single;tertiary;no;364;no;yes;cellular;31;aug;185;1;123;1;failure;yes;36 - 45
5240;39.0;services;married;secondary;no;25;yes;yes;cellular;12;may;658;1;351;3;failure;yes;36 - 45
5241;55.0;technician;divorced;secondary;no;3450;no;no;cellular;10;feb;169;1;183;1;failure;yes;46 - 55
5242;35.0;admin.;married;secondary;no;2374;yes;no;cellular;11;aug;765;2;183;5;success;yes;26 - 35
5243;32.0;technician;single;tertiary;no;5514;no;no;cellular;22;apr;319;1;182;1;success;yes;26 - 35
5244;29.0;blue-collar;single;tertiary;no;455;no;no;telephone;27;may;214;2;36;1;success;yes;26 - 35
5245;59.0;services;single;secondary;no;739;no;no;cellular;14;jan;408;1;-1;0;unknown;yes;56 - 65
5246;33.0;management;married;secondary;no;336;no;no;cellular;15;apr;179;3;-1;0;unknown;yes;26 - 35
5247;30.0;services;divorced;secondary;no;436;yes;no;cellular;17;jun;1720;1;-1;0;unknown;yes;26 - 35
5248;30.0;management;single;tertiary;no;536;no;no;cellular;2;jul;309;1;-1;0;unknown;yes;26 - 35
5249;37.0;management;married;tertiary;no;0;no;no;cellular;16;jul;268;2;182;3;success;yes;36 - 45
5250;39.0;management;single;tertiary;no;0;yes;no;cellular;18;feb;224;3;-1;0;unknown;yes;36 - 45
5251;40.0;blue-collar;married;unknown;no;1181;yes;no;cellular;4;feb;718;2;189;2;success;yes;36 - 45
5252;29.0;management;single;tertiary;no;265;no;no;cellular;22;may;491;1;-1;0;unknown;yes;26 - 35
5253;24.0;unemployed;single;secondary;no;2573;no;no;cellular;24;may;375;2;-1;0;unknown;yes;18 - 25
5254;31.0;blue-collar;married;primary;no;-537;yes;yes;cellular;21;jul;1039;7;-1;0;unknown;yes;26 - 35
5255;62.0;management;married;secondary;no;1128;no;no;cellular;2;sep;236;1;290;3;other;yes;56 - 65
5256;33.0;admin.;married;unknown;no;2780;no;no;cellular;19;nov;485;1;-1;0;unknown;yes;26 - 35
5257;67.0;management;married;tertiary;no;405;no;no;cellular;10;nov;344;2;95;2;success;yes;66 + 
5258;44.0;self-employed;married;secondary;no;706;no;no;unknown;5;nov;204;1;-1;0;unknown;yes;36 - 45
5259;79.0;retired;married;secondary;no;2661;no;no;cellular;10;nov;254;5;-1;0;unknown;yes;66 + 
5260;30.0;technician;single;secondary;no;2734;no;no;cellular;21;nov;459;3;-1;0;unknown;yes;26 - 35
5261;38.0;housemaid;married;primary;no;196;no;no;cellular;30;apr;574;1;-1;0;unknown;yes;36 - 45
5262;31.0;management;single;tertiary;no;533;no;no;telephone;12;may;372;1;90;10;success;yes;26 - 35
5263;38.0;technician;married;secondary;no;6728;no;no;cellular;21;aug;252;4;-1;0;unknown;yes;36 - 45
5264;36.0;services;single;secondary;no;1227;yes;yes;cellular;4;may;775;5;341;3;failure;yes;36 - 45
5265;30.0;blue-collar;married;secondary;no;5;no;no;cellular;17;apr;840;3;-1;0;unknown;yes;26 - 35
5266;34.0;technician;married;tertiary;no;197;no;no;cellular;20;aug;78;3;-1;0;unknown;yes;26 - 35
5267;27.0;management;single;primary;yes;13;no;no;cellular;30;jan;475;3;-1;0;unknown;yes;26 - 35
5268;32.0;admin.;married;tertiary;no;284;yes;no;cellular;29;apr;717;3;-1;0;unknown;yes;26 - 35
5269;37.0;management;single;tertiary;no;33;yes;no;cellular;12;mar;186;1;-1;0;unknown;yes;36 - 45
5270;56.0;management;married;tertiary;no;2333;no;no;cellular;4;may;244;1;-1;0;unknown;yes;56 - 65
5271;28.0;blue-collar;single;secondary;no;1705;no;no;cellular;17;dec;412;2;-1;0;unknown;yes;26 - 35
5272;49.0;blue-collar;married;secondary;no;2039;yes;no;cellular;6;may;451;1;169;2;failure;yes;46 - 55
5273;23.0;student;single;secondary;no;381;no;no;cellular;23;feb;696;1;189;2;other;yes;18 - 25
5274;56.0;retired;married;secondary;no;3738;yes;no;cellular;17;apr;156;1;305;6;other;yes;56 - 65
5275;54.0;blue-collar;divorced;primary;no;4401;no;no;telephone;13;may;414;1;183;2;success;yes;46 - 55
5276;59.0;management;married;tertiary;no;553;yes;no;cellular;7;jul;1272;3;-1;0;unknown;yes;56 - 65
5277;53.0;technician;married;secondary;no;-725;yes;no;unknown;27;may;1205;1;-1;0;unknown;yes;46 - 55
5278;51.0;retired;married;primary;no;67;no;no;unknown;18;jun;835;1;-1;0;unknown;yes;46 - 55
5279;31.0;unemployed;married;tertiary;no;330;no;no;cellular;13;jul;309;1;181;3;success;yes;26 - 35
5280;62.0;management;divorced;tertiary;no;5943;no;no;telephone;17;feb;196;4;-1;0;unknown;yes;56 - 65
5281;38.0;technician;single;tertiary;no;25;yes;no;cellular;1;jun;232;2;-1;0;unknown;yes;36 - 45
5282;25.0;management;single;tertiary;no;316;no;no;cellular;27;mar;347;2;-1;0;unknown;yes;18 - 25
5283;43.0;technician;divorced;unknown;no;4389;no;no;cellular;8;apr;618;1;-1;0;unknown;yes;36 - 45
5284;45.0;admin.;divorced;secondary;no;0;no;no;cellular;29;oct;264;1;-1;0;unknown;yes;36 - 45
5285;78.0;retired;divorced;primary;no;1389;no;no;cellular;8;apr;335;1;-1;0;unknown;yes;66 + 
5286;30.0;management;single;tertiary;no;398;no;no;cellular;27;oct;102;1;180;3;success;yes;26 - 35
5287;69.0;retired;divorced;tertiary;no;247;no;no;cellular;22;apr;138;2;-1;0;unknown;yes;66 + 
5288;48.0;entrepreneur;married;secondary;no;0;no;yes;cellular;28;jul;431;2;-1;0;unknown;yes;46 - 55
5289;31.0;admin.;single;secondary;no;131;yes;no;cellular;15;jun;151;1;-1;0;unknown;yes;26 - 35
5290;57.0;retired;single;primary;no;604;no;no;cellular;19;nov;187;1;-1;0;unknown;no;56 - 65
5291;45.0;admin.;divorced;secondary;no;0;yes;no;cellular;17;nov;102;1;-1;0;unknown;no;36 - 45
5292;48.0;blue-collar;married;secondary;no;238;yes;yes;cellular;2;jun;118;2;81;1;success;no;46 - 55
5293;34.0;admin.;single;secondary;no;673;yes;no;cellular;29;jan;89;1;260;2;failure;no;26 - 35
5294;37.0;entrepreneur;married;tertiary;no;7944;no;no;cellular;21;nov;102;1;-1;0;unknown;no;36 - 45
5295;32.0;management;married;tertiary;no;3696;no;no;unknown;21;may;315;3;-1;0;unknown;no;26 - 35
5296;35.0;self-employed;married;secondary;no;347;no;no;unknown;20;jun;231;1;-1;0;unknown;no;26 - 35
5297;31.0;blue-collar;married;primary;no;-199;yes;yes;telephone;12;may;149;5;299;10;failure;no;26 - 35
5298;54.0;technician;married;tertiary;yes;337;yes;no;unknown;28;may;302;2;-1;0;unknown;no;46 - 55
5299;52.0;unemployed;married;secondary;no;5091;no;no;cellular;26;may;309;1;-1;0;unknown;no;46 - 55
5300;29.0;self-employed;single;secondary;no;970;yes;no;cellular;13;may;240;1;-1;0;unknown;no;26 - 35
5301;34.0;services;single;secondary;no;258;yes;no;unknown;4;jun;131;2;-1;0;unknown;no;26 - 35
5302;37.0;blue-collar;divorced;secondary;no;614;yes;no;unknown;20;may;185;1;-1;0;unknown;no;36 - 45
5303;66.0;housemaid;married;secondary;no;1929;no;no;cellular;2;feb;169;1;-1;0;unknown;no;66 + 
5304;33.0;technician;married;secondary;no;2362;yes;no;cellular;26;aug;271;4;-1;0;unknown;no;26 - 35
5305;60.0;retired;married;secondary;no;8121;yes;yes;cellular;18;aug;98;7;-1;0;unknown;no;56 - 65
5306;55.0;management;divorced;tertiary;no;608;yes;no;cellular;7;may;161;2;-1;0;unknown;no;46 - 55
5307;34.0;blue-collar;single;secondary;no;3723;yes;no;unknown;27;may;47;5;-1;0;unknown;no;26 - 35
5308;52.0;blue-collar;married;primary;no;117;no;yes;cellular;24;jul;164;2;-1;0;unknown;no;46 - 55
5309;29.0;services;married;secondary;no;363;yes;no;cellular;15;may;164;1;-1;0;unknown;no;26 - 35
5310;43.0;services;divorced;secondary;no;130;yes;no;unknown;8;may;193;1;-1;0;unknown;no;36 - 45
5311;57.0;services;divorced;primary;no;2225;yes;no;cellular;18;may;8;4;-1;0;unknown;no;56 - 65
5312;32.0;blue-collar;married;primary;no;-105;yes;yes;telephone;31;jul;454;19;-1;0;unknown;no;26 - 35
5313;67.0;unknown;married;tertiary;no;7687;no;no;telephone;30;oct;70;3;-1;0;unknown;no;66 + 
5314;45.0;services;married;secondary;no;222;no;no;cellular;25;aug;119;11;-1;0;unknown;no;36 - 45
5315;47.0;technician;single;secondary;no;736;no;no;cellular;29;jul;212;2;-1;0;unknown;no;46 - 55
5316;31.0;self-employed;single;tertiary;no;84;no;no;cellular;6;aug;157;4;-1;0;unknown;no;26 - 35
5317;52.0;blue-collar;divorced;primary;no;196;yes;no;unknown;7;may;119;3;-1;0;unknown;no;46 - 55
5318;41.0;technician;married;secondary;no;2123;no;no;cellular;8;aug;130;2;-1;0;unknown;no;36 - 45
5319;35.0;blue-collar;single;secondary;no;-482;yes;no;unknown;27;may;472;1;-1;0;unknown;no;26 - 35
5320;48.0;management;divorced;tertiary;no;700;yes;no;cellular;29;aug;488;2;-1;0;unknown;no;46 - 55
5321;53.0;blue-collar;married;primary;no;1388;no;no;cellular;7;aug;139;4;-1;0;unknown;no;46 - 55
5322;59.0;entrepreneur;married;primary;no;222;no;no;cellular;18;nov;97;1;-1;0;unknown;no;56 - 65
5323;26.0;blue-collar;single;secondary;no;592;yes;yes;unknown;27;may;174;1;-1;0;unknown;no;26 - 35
5324;30.0;management;married;tertiary;no;0;no;no;cellular;14;aug;95;2;-1;0;unknown;no;26 - 35
5325;56.0;self-employed;married;tertiary;no;411;no;no;unknown;19;jun;145;4;-1;0;unknown;no;56 - 65
5326;41.0;blue-collar;divorced;secondary;no;-104;yes;no;unknown;16;may;32;3;-1;0;unknown;no;36 - 45
5327;52.0;technician;married;secondary;no;475;yes;no;cellular;28;jul;121;3;-1;0;unknown;no;46 - 55
5328;35.0;admin.;single;secondary;no;181;yes;no;cellular;18;may;217;4;301;1;failure;no;26 - 35
5329;41.0;management;married;tertiary;no;653;yes;no;telephone;17;nov;60;2;-1;0;unknown;no;36 - 45
5330;39.0;management;married;tertiary;no;0;yes;no;unknown;2;jun;46;2;-1;0;unknown;no;36 - 45
5331;51.0;management;married;tertiary;no;0;yes;yes;cellular;19;aug;263;1;84;1;other;no;46 - 55
5332;46.0;blue-collar;married;secondary;no;942;no;no;cellular;18;nov;240;3;119;2;failure;no;46 - 55
5333;43.0;technician;divorced;primary;no;13;no;yes;cellular;9;jul;977;4;-1;0;unknown;no;36 - 45
5334;31.0;technician;single;secondary;no;200;no;no;cellular;6;aug;315;2;-1;0;unknown;no;26 - 35
5335;56.0;unemployed;married;secondary;no;660;yes;no;unknown;6;jun;72;3;-1;0;unknown;no;56 - 65
5336;35.0;entrepreneur;married;secondary;no;1309;yes;no;cellular;18;nov;73;3;-1;0;unknown;no;26 - 35
5337;58.0;self-employed;married;tertiary;no;-364;yes;no;unknown;5;may;355;1;-1;0;unknown;no;56 - 65
5338;33.0;technician;married;secondary;no;-616;yes;yes;unknown;27;may;320;1;-1;0;unknown;no;26 - 35
5339;36.0;blue-collar;single;secondary;no;2596;no;no;unknown;18;jun;60;6;-1;0;unknown;no;36 - 45
5340;49.0;entrepreneur;single;secondary;no;5802;no;no;cellular;12;aug;175;3;104;2;success;no;46 - 55
5341;47.0;technician;married;secondary;no;568;yes;no;telephone;14;jul;256;2;-1;0;unknown;no;46 - 55
5342;61.0;retired;married;primary;no;296;yes;yes;unknown;3;jun;323;2;-1;0;unknown;no;56 - 65
5343;45.0;services;married;secondary;no;561;yes;no;unknown;29;may;340;7;-1;0;unknown;no;36 - 45
5344;53.0;management;divorced;tertiary;no;2894;yes;no;cellular;5;may;163;1;-1;0;unknown;no;46 - 55
5345;31.0;management;married;tertiary;no;2344;yes;no;cellular;14;aug;221;6;-1;0;unknown;no;26 - 35
5346;35.0;admin.;married;secondary;no;1345;yes;no;cellular;23;jul;135;1;-1;0;unknown;no;26 - 35
5347;55.0;management;married;tertiary;no;171;yes;no;cellular;8;aug;73;6;-1;0;unknown;no;46 - 55
5348;50.0;technician;married;secondary;no;1838;yes;yes;cellular;13;aug;221;8;-1;0;unknown;no;46 - 55
5349;53.0;unknown;married;unknown;no;549;no;no;telephone;28;jan;74;2;-1;0;unknown;no;46 - 55
5350;45.0;admin.;married;secondary;no;1097;yes;yes;cellular;2;feb;174;1;208;1;failure;no;36 - 45
